model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,0.01,,0.0005,600,0.5,Adam,"[0.0403, 0.0022]","[0.0376, 0.0019]","[0.0356, 0.0016]","[0.0444, 0.003]","[0.0293, 0.0011]","[0.092, 0.0032]","[0.0341, 0.0016]","[0.0311, 0.0013]","[0.0288, 0.0011]","[0.0397, 0.0023]","[0.0223, 0.0007]","[0.0367, 0.0023]","[0.06, 0.0038]","[0.081, 0.0043]","[0.0994, 0.0048]","[0.035, 0.0029]","[0.1823, 0.0061]"
CDE-VAE,200,0.01,,0.001,600,0.5,Adam,"[0.0433, 0.0023]","[0.0401, 0.002]","[0.0379, 0.0017]","[0.0484, 0.0031]","[0.0307, 0.0011]","[0.0973, 0.0034]","[0.036, 0.0017]","[0.0326, 0.0013]","[0.0303, 0.0012]","[0.0423, 0.0024]","[0.0231, 0.0008]","[0.0405, 0.0026]","[0.0646, 0.004]","[0.085, 0.0044]","[0.1039, 0.0049]","[0.0404, 0.0033]","[0.1878, 0.0063]"
CDE-VAE,200,0.1,,0.0001,600,0.5,Adam,"[0.0418, 0.0023]","[0.0396, 0.002]","[0.038, 0.0017]","[0.045, 0.003]","[0.0321, 0.0012]","[0.0988, 0.0032]","[0.037, 0.0017]","[0.0343, 0.0014]","[0.0324, 0.0013]","[0.0418, 0.0024]","[0.025, 0.0009]","[0.0378, 0.0024]","[0.0673, 0.0041]","[0.0896, 0.0046]","[0.1087, 0.005]","[0.0393, 0.0033]","[0.1986, 0.0063]"
CDE-VAE,200,0.1,,0.0005,600,0.5,Adam,"[0.0405, 0.0023]","[0.0386, 0.0019]","[0.0372, 0.0017]","[0.0431, 0.003]","[0.0316, 0.0012]","[0.097, 0.0031]","[0.0365, 0.0017]","[0.0339, 0.0014]","[0.0323, 0.0013]","[0.0405, 0.0023]","[0.0249, 0.0009]","[0.0358, 0.0022]","[0.0641, 0.004]","[0.0873, 0.0045]","[0.1085, 0.005]","[0.0375, 0.0032]","[0.1971, 0.0063]"
CDE-VAE,200,0.1,,0.001,600,0.5,Adam,"[0.0395, 0.0022]","[0.0376, 0.0019]","[0.0363, 0.0017]","[0.0421, 0.0029]","[0.031, 0.0012]","[0.0949, 0.003]","[0.0353, 0.0017]","[0.0333, 0.0014]","[0.0316, 0.0013]","[0.0393, 0.0023]","[0.0245, 0.0009]","[0.0346, 0.0021]","[0.0611, 0.0039]","[0.0854, 0.0045]","[0.1052, 0.0049]","[0.0358, 0.0031]","[0.1946, 0.0063]"
CDE-VAE,200,1.0,,0.0001,600,0.5,Adam,"[0.0278, 0.0019]","[0.0265, 0.0016]","[0.0255, 0.0014]","[0.0301, 0.0025]","[0.0223, 0.001]","[0.0722, 0.0027]","[0.0247, 0.0014]","[0.0231, 0.0011]","[0.022, 0.001]","[0.0269, 0.0019]","[0.0188, 0.0007]","[0.0255, 0.0019]","[0.0466, 0.0036]","[0.0628, 0.004]","[0.077, 0.0044]","[0.0257, 0.0027]","[0.153, 0.0058]"
CDE-VAE,200,1.0,,0.0005,600,0.5,Adam,"[0.0279, 0.0019]","[0.0266, 0.0016]","[0.0256, 0.0014]","[0.0302, 0.0025]","[0.0224, 0.001]","[0.0721, 0.0027]","[0.0249, 0.0014]","[0.0232, 0.0011]","[0.022, 0.001]","[0.0268, 0.0019]","[0.0188, 0.0007]","[0.0255, 0.0019]","[0.0468, 0.0036]","[0.0631, 0.004]","[0.0768, 0.0044]","[0.0257, 0.0027]","[0.1527, 0.0058]"
CDE-VAE,200,1.0,,0.001,600,0.5,Adam,"[0.0277, 0.0019]","[0.0264, 0.0016]","[0.0254, 0.0014]","[0.0301, 0.0025]","[0.0223, 0.001]","[0.0716, 0.0027]","[0.0247, 0.0014]","[0.0232, 0.0011]","[0.0222, 0.001]","[0.0271, 0.0019]","[0.0187, 0.0007]","[0.0252, 0.0019]","[0.0449, 0.0034]","[0.0634, 0.0041]","[0.0773, 0.0044]","[0.0261, 0.0027]","[0.1511, 0.0057]"
CDE-VAE,200,10.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,10.0,,0.0005,600,0.5,Adam,"[0.0274, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0713, 0.0027]","[0.0239, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.0448, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1505, 0.0057]"
CDE-VAE,200,10.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0185, 0.0007]","[0.0256, 0.0019]","[0.0444, 0.0034]","[0.0603, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1499, 0.0057]"
CDE-VAE,200,100.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,100.0,,0.0005,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.0459, 0.0035]","[0.0598, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1505, 0.0057]"
CDE-VAE,200,100.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0015]","[0.025, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0264, 0.0019]","[0.0185, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,200,1000.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,1000.0,,0.0005,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,200,1000.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0185, 0.0007]","[0.0256, 0.0019]","[0.0444, 0.0034]","[0.0603, 0.0039]","[0.0754, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,200,10000.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,10000.0,,0.0005,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,200,10000.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0185, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
