model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,100,1e-05,,0.0001,300,0.5,Adam,"[0.0436, 0.0023]","[0.0408, 0.002]","[0.0387, 0.0017]","[0.0473, 0.0031]","[0.0315, 0.0012]","[0.0997, 0.0033]","[0.0378, 0.0017]","[0.0338, 0.0014]","[0.0314, 0.0012]","[0.0434, 0.0024]","[0.0236, 0.0008]","[0.0414, 0.0025]","[0.0695, 0.0041]","[0.0918, 0.0047]","[0.1106, 0.0051]","[0.0412, 0.0033]","[0.197, 0.0064]"
CDE-VAE,100,1e-05,,0.0005,300,0.5,Adam,"[0.0264, 0.0017]","[0.0259, 0.0015]","[0.0252, 0.0013]","[0.0273, 0.0023]","[0.0221, 0.0009]","[0.0711, 0.0025]","[0.0252, 0.0013]","[0.0243, 0.0011]","[0.0228, 0.001]","[0.0261, 0.0018]","[0.0187, 0.0007]","[0.0244, 0.0017]","[0.0452, 0.0034]","[0.0649, 0.004]","[0.0786, 0.0043]","[0.0252, 0.0026]","[0.1541, 0.0058]"
CDE-VAE,100,1e-05,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,100,0.0001,,0.0001,300,0.5,Adam,"[0.0448, 0.0024]","[0.0416, 0.002]","[0.0392, 0.0018]","[0.0497, 0.0032]","[0.0316, 0.0012]","[0.1005, 0.0033]","[0.0373, 0.0017]","[0.0337, 0.0014]","[0.0311, 0.0012]","[0.0441, 0.0024]","[0.0235, 0.0008]","[0.0406, 0.0025]","[0.068, 0.0041]","[0.0901, 0.0046]","[0.1087, 0.005]","[0.0421, 0.0034]","[0.1967, 0.0063]"
CDE-VAE,100,0.0001,,0.0005,300,0.5,Adam,"[0.0247, 0.0017]","[0.024, 0.0015]","[0.0234, 0.0013]","[0.0259, 0.0023]","[0.0214, 0.0009]","[0.0689, 0.0025]","[0.0228, 0.0013]","[0.0223, 0.0011]","[0.0216, 0.001]","[0.0251, 0.0018]","[0.0189, 0.0007]","[0.0244, 0.0018]","[0.0385, 0.0031]","[0.0568, 0.0037]","[0.0724, 0.0041]","[0.0215, 0.0023]","[0.1499, 0.0056]"
CDE-VAE,100,0.0001,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,100,0.001,,0.0001,300,0.5,Adam,"[0.0439, 0.0024]","[0.041, 0.002]","[0.0388, 0.0017]","[0.0481, 0.0031]","[0.0314, 0.0012]","[0.0985, 0.0033]","[0.0374, 0.0017]","[0.034, 0.0014]","[0.031, 0.0012]","[0.0437, 0.0025]","[0.0233, 0.0008]","[0.0405, 0.0025]","[0.067, 0.004]","[0.0895, 0.0046]","[0.1069, 0.005]","[0.0406, 0.0032]","[0.1926, 0.0063]"
CDE-VAE,100,0.001,,0.0005,300,0.5,Adam,"[0.0386, 0.0022]","[0.0367, 0.0018]","[0.0351, 0.0016]","[0.0409, 0.0029]","[0.0295, 0.0011]","[0.0911, 0.0029]","[0.0351, 0.0016]","[0.0315, 0.0013]","[0.0297, 0.0012]","[0.0385, 0.0023]","[0.0228, 0.0007]","[0.0337, 0.002]","[0.0605, 0.0038]","[0.0806, 0.0043]","[0.0989, 0.0047]","[0.0338, 0.0029]","[0.1899, 0.0063]"
CDE-VAE,100,0.001,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,100,0.01,,0.0001,300,0.5,Adam,"[0.0491, 0.0025]","[0.0457, 0.0021]","[0.0432, 0.0019]","[0.0546, 0.0034]","[0.0351, 0.0013]","[0.108, 0.0034]","[0.041, 0.0018]","[0.0377, 0.0015]","[0.0346, 0.0013]","[0.0482, 0.0025]","[0.0262, 0.0009]","[0.0448, 0.0026]","[0.0722, 0.0042]","[0.099, 0.0048]","[0.1172, 0.0051]","[0.0445, 0.0034]","[0.2083, 0.0064]"
