model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,1e-05,,0.0001,300,0.4,Adam,"[0.0414, 0.0023]","[0.0383, 0.0019]","[0.0361, 0.0016]","[0.0465, 0.0031]","[0.0289, 0.0011]","[0.0945, 0.0033]","[0.0344, 0.0016]","[0.0307, 0.0012]","[0.0287, 0.0011]","[0.0405, 0.0023]","[0.0211, 0.0007]","[0.0386, 0.0025]","[0.0662, 0.0041]","[0.086, 0.0046]","[0.1049, 0.0049]","[0.0412, 0.0033]","[0.1845, 0.0062]"
CDE-VAE,200,1e-05,,0.0005,300,0.4,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,200,1e-05,,0.001,300,0.4,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,200,0.0001,,0.0001,300,0.4,Adam,"[0.0412, 0.0022]","[0.038, 0.0019]","[0.0358, 0.0016]","[0.0461, 0.003]","[0.0286, 0.001]","[0.093, 0.0032]","[0.0339, 0.0015]","[0.0303, 0.0012]","[0.0283, 0.0011]","[0.0405, 0.0023]","[0.0209, 0.0007]","[0.0373, 0.0023]","[0.0661, 0.0041]","[0.0856, 0.0045]","[0.1052, 0.005]","[0.0402, 0.0032]","[0.1821, 0.0062]"
CDE-VAE,200,0.0001,,0.0005,300,0.4,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,200,0.0001,,0.001,300,0.4,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,200,0.001,,0.0001,300,0.4,Adam,"[0.0398, 0.0022]","[0.037, 0.0018]","[0.0348, 0.0016]","[0.044, 0.003]","[0.0278, 0.001]","[0.0912, 0.0032]","[0.0338, 0.0015]","[0.0298, 0.0012]","[0.0274, 0.001]","[0.0394, 0.0022]","[0.0206, 0.0007]","[0.0376, 0.0025]","[0.0643, 0.004]","[0.0832, 0.0045]","[0.1004, 0.0049]","[0.039, 0.0032]","[0.1786, 0.0062]"
CDE-VAE,200,0.001,,0.0005,300,0.4,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,200,0.001,,0.001,300,0.4,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,200,0.01,,0.0001,300,0.4,Adam,"[0.0483, 0.0025]","[0.0446, 0.0021]","[0.0421, 0.0019]","[0.0545, 0.0034]","[0.034, 0.0012]","[0.1055, 0.0034]","[0.0402, 0.0018]","[0.0358, 0.0014]","[0.0335, 0.0013]","[0.0469, 0.0025]","[0.0253, 0.0008]","[0.0436, 0.0026]","[0.0721, 0.0042]","[0.0937, 0.0047]","[0.1145, 0.0051]","[0.0443, 0.0034]","[0.2039, 0.0064]"
CDE-VAE,200,0.01,,0.0005,300,0.4,Adam,"[0.0365, 0.0021]","[0.0344, 0.0018]","[0.0328, 0.0016]","[0.0397, 0.0029]","[0.0273, 0.0011]","[0.0841, 0.0028]","[0.0316, 0.0015]","[0.0292, 0.0013]","[0.0271, 0.0011]","[0.0362, 0.0022]","[0.0212, 0.0007]","[0.0319, 0.002]","[0.0513, 0.0034]","[0.0718, 0.0041]","[0.0903, 0.0046]","[0.0293, 0.0026]","[0.1734, 0.006]"
CDE-VAE,200,0.01,,0.001,300,0.4,Adam,"[0.0421, 0.0023]","[0.0389, 0.0019]","[0.0366, 0.0017]","[0.0465, 0.0031]","[0.0295, 0.0011]","[0.0912, 0.0031]","[0.0355, 0.0016]","[0.0311, 0.0013]","[0.0286, 0.0011]","[0.0411, 0.0023]","[0.022, 0.0007]","[0.037, 0.0023]","[0.0614, 0.0039]","[0.0781, 0.0043]","[0.0944, 0.0046]","[0.0366, 0.003]","[0.179, 0.0062]"
CDE-VAE,200,0.1,,0.0001,300,0.4,Adam,"[0.037, 0.0021]","[0.0354, 0.0018]","[0.0341, 0.0016]","[0.0391, 0.0028]","[0.0295, 0.0011]","[0.0914, 0.003]","[0.0335, 0.0016]","[0.0314, 0.0013]","[0.03, 0.0012]","[0.0373, 0.0022]","[0.0236, 0.0008]","[0.0338, 0.0022]","[0.0596, 0.0039]","[0.0811, 0.0044]","[0.1009, 0.0048]","[0.0352, 0.0031]","[0.1879, 0.0062]"
CDE-VAE,200,0.1,,0.0005,300,0.4,Adam,"[0.0394, 0.0022]","[0.0376, 0.0019]","[0.0362, 0.0017]","[0.0419, 0.0029]","[0.0309, 0.0012]","[0.0956, 0.0031]","[0.0351, 0.0016]","[0.033, 0.0014]","[0.0313, 0.0012]","[0.0395, 0.0023]","[0.0245, 0.0009]","[0.0357, 0.0023]","[0.0624, 0.0039]","[0.0864, 0.0046]","[0.1065, 0.005]","[0.0371, 0.0032]","[0.1951, 0.0063]"
CDE-VAE,200,0.1,,0.001,300,0.4,Adam,"[0.0388, 0.0022]","[0.037, 0.0019]","[0.0357, 0.0017]","[0.041, 0.0029]","[0.0305, 0.0012]","[0.0935, 0.003]","[0.0347, 0.0016]","[0.0328, 0.0014]","[0.0307, 0.0012]","[0.0393, 0.0023]","[0.024, 0.0008]","[0.0346, 0.0022]","[0.0607, 0.0039]","[0.0856, 0.0045]","[0.1041, 0.0049]","[0.0367, 0.0032]","[0.1905, 0.0062]"
CDE-VAE,200,1.0,,0.0001,300,0.4,Adam,"[0.0279, 0.0019]","[0.0265, 0.0016]","[0.0255, 0.0014]","[0.0301, 0.0025]","[0.0223, 0.001]","[0.0721, 0.0027]","[0.0248, 0.0014]","[0.023, 0.0011]","[0.0219, 0.001]","[0.0269, 0.0019]","[0.0188, 0.0007]","[0.0255, 0.0019]","[0.047, 0.0036]","[0.0624, 0.004]","[0.0763, 0.0044]","[0.0257, 0.0027]","[0.1525, 0.0057]"
CDE-VAE,200,1.0,,0.0005,300,0.4,Adam,"[0.0278, 0.0019]","[0.0265, 0.0016]","[0.0255, 0.0014]","[0.0302, 0.0025]","[0.0223, 0.001]","[0.0719, 0.0027]","[0.0248, 0.0014]","[0.0231, 0.0011]","[0.022, 0.001]","[0.0274, 0.0019]","[0.0188, 0.0007]","[0.0252, 0.0019]","[0.0461, 0.0035]","[0.0632, 0.0041]","[0.0771, 0.0044]","[0.0262, 0.0027]","[0.1521, 0.0057]"
CDE-VAE,200,1.0,,0.001,300,0.4,Adam,"[0.0276, 0.0019]","[0.0263, 0.0016]","[0.0254, 0.0014]","[0.0299, 0.0025]","[0.0223, 0.001]","[0.0716, 0.0027]","[0.0247, 0.0014]","[0.0231, 0.0011]","[0.0223, 0.001]","[0.0272, 0.0019]","[0.0187, 0.0007]","[0.0252, 0.0019]","[0.0451, 0.0035]","[0.0633, 0.0041]","[0.0775, 0.0044]","[0.0261, 0.0027]","[0.1514, 0.0057]"
CDE-VAE,200,10.0,,0.0001,300,0.4,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1509, 0.0057]"
CDE-VAE,200,10.0,,0.0005,300,0.4,Adam,"[0.0274, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0712, 0.0027]","[0.0239, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0185, 0.0007]","[0.0257, 0.0019]","[0.0448, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1503, 0.0057]"
CDE-VAE,200,10.0,,0.001,300,0.4,Adam,"[0.0274, 0.0019]","[0.0261, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0185, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,200,100.0,,0.0001,300,0.4,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,100.0,,0.0005,300,0.4,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,200,100.0,,0.001,300,0.4,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,200,1000.0,,0.0001,300,0.4,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,1000.0,,0.0005,300,0.4,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,200,1000.0,,0.001,300,0.4,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1497, 0.0057]"
CDE-VAE,200,10000.0,,0.0001,300,0.4,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,10000.0,,0.0005,300,0.4,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1505, 0.0057]"
CDE-VAE,200,10000.0,,0.001,300,0.4,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0256, 0.0019]","[0.0444, 0.0034]","[0.0603, 0.0039]","[0.0754, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
