model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,200,0.001,0.001,0.0001,0.01,1.0,,0.0001,300,0.5,Adam,"[2.5683, 0.0506]","[0.0608, 0.0029]","[0.0568, 0.0024]","[0.054, 0.0022]","[0.0669, 0.0037]","[0.0441, 0.0015]","[0.1194, 0.0033]","[0.0519, 0.0021]","[0.0472, 0.0017]","[0.044, 0.0015]","[0.0603, 0.0029]","[0.0334, 0.0011]","[0.0503, 0.0025]","[0.0748, 0.004]","[0.0994, 0.0044]","[0.123, 0.0049]","[0.0446, 0.0031]","[0.2205, 0.0061]"
