model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,100,0.001,0.0001,0.01,0.01,1,,0.0001,300,0.4,Adam,"[2.5525, 0.0506]","[0.0612, 0.0028]","[0.0573, 0.0024]","[0.0543, 0.0022]","[0.0674, 0.0038]","[0.0444, 0.0015]","[0.1201, 0.0033]","[0.0523, 0.0021]","[0.0476, 0.0018]","[0.0442, 0.0015]","[0.0593, 0.0029]","[0.0333, 0.0011]","[0.0511, 0.0025]","[0.0747, 0.0039]","[0.0989, 0.0044]","[0.1221, 0.0048]","[0.0443, 0.0031]","[0.2219, 0.0062]"
