model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,0.001,,0.0001,600,0.5,Adam,"[2.4621, 0.0572]","[0.0729, 0.0033]","[0.0654, 0.0027]","[0.06, 0.0024]","[0.0842, 0.0043]","[0.0432, 0.0015]","[0.1559, 0.0049]","[0.0559, 0.0022]","[0.0473, 0.0018]","[0.0418, 0.0015]","[0.0719, 0.0033]","[0.0259, 0.0009]","[0.0739, 0.0038]","[0.1296, 0.0055]","[0.1614, 0.0061]","[0.1864, 0.0064]","[0.0881, 0.0046]","[0.2724, 0.0074]"
