model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,0.001,,0.0001,600,0.5,Adam,"[2.4852, 0.0573]","[0.072, 0.0033]","[0.0648, 0.0027]","[0.0595, 0.0024]","[0.0833, 0.0043]","[0.0429, 0.0016]","[0.1539, 0.0048]","[0.0552, 0.0022]","[0.0469, 0.0018]","[0.0414, 0.0015]","[0.072, 0.0033]","[0.0259, 0.0009]","[0.0725, 0.0037]","[0.1281, 0.0055]","[0.159, 0.006]","[0.1846, 0.0064]","[0.0869, 0.0046]","[0.2691, 0.0074]"
