model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,0.001,,0.0001,600,0.5,Adam,"[2.4758, 0.0572]","[0.072, 0.0032]","[0.0648, 0.0027]","[0.0595, 0.0024]","[0.083, 0.0043]","[0.0429, 0.0015]","[0.1545, 0.0048]","[0.0559, 0.0023]","[0.047, 0.0018]","[0.0413, 0.0015]","[0.0722, 0.0033]","[0.0259, 0.0009]","[0.0735, 0.0037]","[0.1299, 0.0056]","[0.1599, 0.0061]","[0.1837, 0.0064]","[0.087, 0.0046]","[0.271, 0.0074]"
