User,Time,Energy
2732,1,45.45936240255833
2732,2,44.568398490548134
2732,3,44.92986536026001
2732,4,43.94569765031338
2732,5,41.279937386512756
2607,1,58.306888453662395
2607,2,52.95709462463856
2607,3,52.513178549706936
2607,4,52.321567468345165
2607,5,54.58054068684578
1653,1,56.262437134981155
1653,2,54.732908099889755
1653,3,54.2786498144269
1653,4,53.37157312780619
1653,5,53.0028565749526
3264,1,65.9131691455841
3264,2,64.79879197478294
3264,3,61.130824878811836
3264,4,61.27257743477821
3264,5,62.504382878541946
4931,1,50.04693333059549
4931,2,49.457950830459595
4931,3,47.735742814838886
4931,4,47.84474374353886
4931,5,48.362252697348595
4859,1,66.60792672634125
4859,2,65.99184814095497
4859,3,66.08404840528965
4859,4,66.02884155511856
4859,5,65.73175844550133
5827,1,63.43419476598501
5827,2,62.101911239326
5827,3,61.13607428967953
5827,4,59.923974089324474
5827,5,60.12668476998806
1033,1,36.741034746170044
1033,2,38.208873115479946
1033,3,38.535837918519974
1033,4,35.161820858716965
1033,5,33.91184866428375
4373,1,42.326296634972095
4373,2,42.08138059824705
4373,3,40.83669754862785
4373,4,41.3774741217494
4373,5,42.52985239028931
5874,1,64.15995095670223
5874,2,63.92683747410774
5874,3,62.63060563802719
5874,4,62.312862545251846
5874,5,60.44190785288811
5924,1,41.71183231472969
5924,2,40.67412778735161
5924,3,40.8860569447279
5924,4,39.62241007387638
5924,5,42.302690625190735
3468,1,52.98528295010328
3468,2,52.27442988753319
3468,3,50.258288100361824
3468,4,47.48415572941303
3468,5,48.46663101017475
705,1,61.22230611741543
705,2,60.55971498787403
705,3,59.207774348556995
705,4,58.01296912133694
705,5,58.03642864525318
2599,1,33.1396017447114
2599,2,34.09990634024143
2599,3,34.894602566957474
2599,4,35.769547522068024
2599,5,36.69244496524334
2135,1,63.76463566720486
2135,2,63.57982613146305
2135,3,63.654115960001945
2135,4,63.00108339637518
2135,5,62.701328471302986
2222,1,63.845056883990765
2222,2,61.98256432265043
2222,3,61.61122538894415
2222,4,59.33088690042496
2222,5,58.311186611652374
2897,1,45.69449785351753
2897,2,45.08059190958738
2897,3,44.12222012132406
2897,4,43.41707285493612
2897,5,41.51571889221668
1701,1,29.950524516403675
1701,2,31.954978972673416
1701,3,33.81790365278721
1701,4,32.53684343397617
1701,5,33.26409859210253
537,1,55.30551350861788
537,2,54.156095422804356
537,3,53.06302521377802
537,4,52.94447720050812
537,5,50.35037264972925
2893,1,39.68041565269232
2893,2,40.83004687726498
2893,3,43.96144136786461
2893,4,44.06953173875809
2893,5,43.69176995754242
6216,1,39.925015300512314
6216,2,39.422636911273
6216,3,38.80079058557749
6216,4,38.541492491960526
6216,5,39.17797964811325
6036,1,42.91314170509577
6036,2,43.157118797302246
6036,3,42.44001507759094
6036,4,39.839890494942665
6036,5,38.09994737803936
2163,1,48.15827141702175
2163,2,47.453454561531544
2163,3,46.68542452156544
2163,4,48.69389300048351
2163,5,47.28961752355099
5072,1,66.83584363758564
5072,2,66.82972450554371
5072,3,65.45175658166409
5072,4,64.67185083031654
5072,5,64.89162561297417
4851,1,40.281943537294865
4851,2,37.863796941936016
4851,3,37.942594312131405
4851,4,39.29757530242205
4851,5,40.7898770570755
2046,1,56.7715669721365
2046,2,57.030627086758614
2046,3,54.8357020765543
2046,4,53.32532750070095
2046,5,52.37179031968117
1871,1,49.1708839982748
1871,2,46.00446027517319
1871,3,42.91127872467041
1871,4,39.972352623939514
1871,5,42.525893583893776
2496,1,67.2841854095459
2496,2,67.30161997675896
2496,3,66.68255624175072
2496,4,65.70306724309921
2496,5,64.98171722888947
99,1,45.85878832638264
99,2,45.934319496154785
99,3,45.265197426080704
99,4,45.87345717102289
99,5,46.72774872928858
2008,1,44.603188164532185
2008,2,42.45221807807684
2008,3,42.990864872932434
2008,4,41.956017799675465
2008,5,43.31731166690588
755,1,64.61466945707798
755,2,65.46585261821747
755,3,64.53514724969864
755,4,66.19594772160053
755,5,63.69863196462393
797,1,45.58516535162926
797,2,45.694579131901264
797,3,45.780492305755615
797,4,47.26307386159897
797,5,48.53275092691183
659,1,63.957175731658936
659,2,61.92106352746487
659,3,59.383100271224976
659,4,60.16979765892029
659,5,61.52545815706253
3219,1,44.65106366574764
3219,2,44.37628383934498
3219,3,43.43926411867142
3219,4,42.15565875172615
3219,5,42.61729200929403
423,1,45.52403385192156
423,2,48.47120486944914
423,3,49.293231412768364
423,4,49.50652128458023
423,5,48.433247193694115
3337,1,41.0035100877285
3337,2,40.57069492340088
3337,3,40.57787163555622
3337,4,42.10543614625931
3337,5,41.32142049074173
2745,1,63.49298166483641
2745,2,60.96475252509117
2745,3,59.82591040432453
2745,4,61.0040420666337
2745,5,59.291812889277935
4735,1,48.113895416259766
4735,2,48.041936323046684
4735,3,47.654931247234344
4735,4,46.52468962967396
4735,5,47.62835958600044
544,1,63.69684324413538
544,2,63.26943726092577
544,3,62.771654948592186
544,4,62.09295774996281
544,5,59.7758676558733
714,1,60.612677685916424
714,2,57.752453327178955
714,3,56.10189148783684
714,4,57.20717453956604
714,5,57.24014574289322
2292,1,55.284822940826416
2292,2,54.76159121096134
2292,3,55.20525133609772
2292,4,54.718176797032356
2292,5,53.964833945035934
151,1,63.89722219109535
151,2,56.935305804014206
151,3,53.600788809359074
151,4,55.71114283800125
151,5,55.76786907762289
2723,1,62.10945583879948
2723,2,61.528327852487564
2723,3,59.37212026119232
2723,4,58.38719022274017
2723,5,55.69344171136618
3531,1,64.45568230748177
3531,2,63.76079336553812
3531,3,61.114190220832825
3531,4,62.13845898211002
3531,5,60.52620781958103
2930,1,60.48642194271088
2930,2,59.76838709414005
2930,3,59.078254371881485
2930,4,59.621777415275574
2930,5,59.97997209429741
1207,1,65.50503438711166
1207,2,61.67068110406399
1207,3,61.970751509070396
1207,4,59.68647791445255
1207,5,57.62297748029232
6172,1,65.49321080744267
6172,2,63.01863516867161
6172,3,61.870009548962116
6172,4,61.72994937747717
6172,5,62.001787945628166
802,1,44.397533133625984
802,2,43.603080958127975
802,3,44.04518610984087
802,4,44.68674360215664
802,5,46.349968776106834
2176,1,36.648834086954594
2176,2,36.6084186732769
2176,3,36.81098844856024
2176,4,38.00290563702583
2176,5,39.52020285278559
2176,1,36.648834086954594
2176,2,36.08912034332752
2176,3,37.215083226561546
2176,4,37.15145245194435
2176,5,36.540839441120625
1956,1,36.9472043402493
1956,2,37.95933102071285
1956,3,37.44579002261162
1956,4,38.176311030983925
1956,5,37.300954297184944
6021,1,60.57892928272486
6021,2,60.36718163639307
6021,3,61.85201791673899
6021,4,61.13493654131889
6021,5,57.872699446976185
3622,1,66.76087366044521
3622,2,59.38579800724983
3622,3,58.75873190164566
3622,4,58.43577456474304
3622,5,60.40522176027298
3560,1,55.579782992601395
3560,2,55.19057619571686
3560,3,55.47936849296093
3560,4,54.18765315413475
3560,5,51.26713263988495
756,1,67.26675856113434
756,2,65.95030246675014
756,3,64.6849317252636
756,4,63.96053636074066
756,5,63.27390878647566
4369,1,48.443352580070496
4369,2,46.62708551436663
4369,3,45.5678895264864
4369,4,49.35207562148571
4369,5,49.0080536454916
4484,1,48.52640055119991
4484,2,48.0231409072876
4484,3,48.7297078371048
4484,4,48.7077953517437
4484,5,48.947514191269875
1641,1,51.11770511418581
1641,2,49.406956151127815
1641,3,49.34894396364689
1641,4,49.73861689865589
1641,5,49.92861872911453
3114,1,40.91731830686331
3114,2,40.53239679336548
3114,3,41.075281493365765
3114,4,42.35673864930868
3114,5,41.18655254691839
5562,1,35.85536681115627
5562,2,35.213453352451324
5562,3,33.72001722455025
5562,4,35.176651656627655
5562,5,34.91626483947039
4984,1,55.42970357835293
4984,2,54.722742572426796
4984,3,55.43870612978935
4984,4,55.9567451775074
4984,5,55.171914890408516
4353,1,56.958600878715515
4353,2,56.56496950984001
4353,3,55.65643830597401
4353,4,56.03688125312328
4353,5,55.61763574182987
5441,1,45.12569734454155
5441,2,45.06906068325043
5441,3,44.54357352852821
5441,4,45.66202752292156
5441,5,46.19511504471302
4071,1,62.604439064860344
4071,2,60.95724360644817
4071,3,60.25534778833389
4071,4,60.21821004152298
4071,5,60.63241909444332
4009,1,65.76321955025196
4009,2,63.748823910951614
4009,3,63.00009813159704
4009,4,61.54557470232248
4009,5,61.93031086027622
2105,1,69.52129121124744
2105,2,69.09522852301598
2105,3,67.93221870064735
2105,4,68.33765190839767
2105,5,67.21753364801407
3942,1,49.463338971138
3942,2,46.90468302369118
3942,3,47.230809554457664
3942,4,49.40102358162403
3942,5,49.81847311556339
3191,1,38.905225560069084
3191,2,38.309473514556885
3191,3,36.57156516611576
3191,4,37.31353364139795
3191,5,38.76830247044563
430,1,65.89198110997677
430,2,62.4190271794796
430,3,61.89584171772003
430,4,58.866555735468864
430,5,58.169321455061436
4187,1,35.6450070887804
4187,2,36.02691708505154
4187,3,36.18421680480242
4187,4,37.45191194862127
4187,5,36.53419930487871
6016,1,37.20153856277466
6016,2,38.52538026869297
6016,3,39.33459115028381
6016,4,38.81907729804516
6016,5,39.27459183335304
2446,1,42.11179978400469
2446,2,42.09969874471426
2446,3,43.22232633084059
2446,4,42.87712125480175
2446,5,42.99369349330664
2659,1,63.39939549565315
2659,2,60.93749253451824
2659,3,60.41706681251526
2659,4,60.75230643898249
2659,5,59.85905210673809
1589,1,34.86360038816929
1589,2,34.60836460441351
1589,3,35.16544759273529
