model,F-MAP@5,F-MAP@10,F-MAP@20
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.29666666666666663,0.24384920634920634,0.14044559091579212
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.24,-0.05099206349206353,0.02185221941800897
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.21666666666666656,-0.15623015873015875,-0.07721010198951372
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.05000000000000002,-0.024999999999999998,0.06648012719994145
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.017308866529067934
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0025
CE-VNCF,0.4066666666666666,0.2369444444444445,0.2186314816074878
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.30000000000000004,-0.17678571428571427,-0.08839285714285708
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.08567460317460307,0.06753153494252563
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.20000000000000007,0.07888888888888879,0.00690159621080666
CE-VNCF,-0.06666666666666654,-0.02650793650793659,-0.030904393808805494
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15666666666666662,0.09499999999999996,0.07330919080919074
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.031289651825642466
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.002631578947368416
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.04095238095238096,-0.008196029761432133
CE-VNCF,0.19666666666666666,0.23857142857142855,0.1638649033714823
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15666666666666662,0.1303968253968255,0.07219753994715282
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.20000000000000007,-0.09999999999999998,-0.023606884386683125
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.16666666666666666,0.09000000000000002,0.05241758241758243
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.2,0.09999999999999998,0.0608505331957345
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.04345238095238097,0.021726190476190458
CE-VNCF,0.04,0.07456349206349208,0.0384552457346575
CE-VNCF,0.09000000000000008,0.11638888888888865,0.07137771950271943
CE-VNCF,0.0,0.0,0.011343954248365762
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09,0.10956349206349206,0.0770081949783962
CE-VNCF,0.0,0.010000000000000007,0.04335615257635361
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0645634920634921,0.06572031619051721
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000036,-0.1324603174603176,-0.10889367061387197
CE-VNCF,0.16666666666666652,0.08333333333333337,0.039166666666666905
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.04,-0.03984126984126983,0.008238764804167242
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09999999999999998,0.09789682539682554,0.06719712885154072
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05,0.051785714285714296,0.041641573295985036
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.06666666666666665,0.04583333333333328,0.046192092221504
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.033611111111111036,0.035822163947163976
CE-VNCF,-0.11666666666666667,-0.0794444444444444,-0.0960946589100614
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.04345238095238094,0.03534013565553812
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0025
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.021111111111111053,-0.01770752639173695
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.16666666666666669,0.1690079365079365,0.11384711994232115
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.010000000000000007,-0.027588036963036938
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.01,-0.03649192611653912
CE-VNCF,0.0,0.021111111111111112,0.023113830613830624
CE-VNCF,0.040000000000000036,0.025555555555555498,0.04631596538136778
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.20666666666666667,0.13428571428571429,0.07262290921153153
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.004166666666666668
CE-VNCF,0.1,0.04999999999999999,0.02499999999999994
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05000000000000002,0.06595238095238093,0.042931001746791216
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.004444444444444473,0.03348295194657413
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15000000000000002,0.05138888888888882,0.022261493666292487
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.040952380952380935,0.0444531163281163
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.06666666666666665,0.03333333333333334,0.016666666666666663
CE-VNCF,0.0,0.0,-0.011855128016118727
CE-VNCF,0.0,0.03361111111111111,0.03432194847636024
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.15666666666666662,-0.08250000000000003,-0.028691724941725005
CE-VNCF,0.0,0.0,0.005131578947368423
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09999999999999998,-0.03749999999999998,0.034869564559966926
CE-VNCF,0.0,-0.01,-0.05574743668783917
CE-VNCF,0.0,0.010000000000000007,0.052755662380275625
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.16666666666666652,-0.021269841269841102,0.01767207057648224
CE-VNCF,-0.09000000000000008,-0.07595238095238087,-0.04466005700525821
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714348,0.021358685174474614
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.009399509803921563
CE-VNCF,0.0,0.02361111111111111,0.0292620135712241
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.033611111111111036,0.039393592518592535
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.10666666666666667,0.09678571428571432,0.0457863408521304
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.021601448946650184
CE-VNCF,0.0,-0.037896825396825366,0.00470966017986163
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.008712121212121213
CE-VNCF,0.0,0.04345238095238097,0.021726190476190482
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.06666666666666671,0.06444444444444447,0.045038621509209835
CE-VNCF,0.0,-0.07456349206349222,-0.11084414553454768
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.033611111111111085,-0.032935259185259136
CE-VNCF,-0.06666666666666665,-0.0333333333333333,-0.002691133470932277
CE-VNCF,0.1,0.09789682539682544,0.11371770987870056
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714284,0.009774436090225559
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.03361111111111111,0.02135101010101011
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.04,-0.01999999999999999,-0.009999999999999995
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.0478968253968254,-0.009134294068504578
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.009999999999999952,0.017558275058275064
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.04,-0.12246031746031745,-0.06577561327561326
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.016666666666666663,0.008333333333333331
CE-VNCF,0.0,0.08706349206349209,0.06489429279870451
CE-VNCF,0.30000000000000004,0.14999999999999994,0.08120546120546124
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09,0.061666666666666675,0.030833333333333338
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.026785714285714284,-0.030701723671924912
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09,0.06611111111111109,0.04489267676767672
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.04,-0.01999999999999999,-0.020850533195734447
CE-VNCF,0.0,0.0,0.01730886652906776
CE-VNCF,0.0,0.06706349206349216,0.03269841269841267
CE-VNCF,0.09000000000000008,0.06166666666666665,0.048142199862401085
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09999999999999998,-0.03333333333333338,-0.02284155902576956
CE-VNCF,0.0,-0.004166666666666653,-0.009712712682914015
CE-VNCF,0.0,0.0,0.013350533195734432
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.023611111111111124,0.017564968571160522
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.35,-0.185,-0.14798685877246248
CE-VNCF,0.15999999999999998,0.012261904761904807,-0.028028771623972826
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.004285714285714337,0.01433267605287736
CE-VNCF,0.0,0.021111111111111112,0.041494125714326965
CE-VNCF,0.0,0.0,0.020880295100496337
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.012177287581699364
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.002631578947368401
CE-VNCF,0.05000000000000005,0.025000000000000026,0.012499999999999956
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05000000000000005,0.03500000000000003,0.028464912280701582
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.010850533195734431
CE-VNCF,0.0,0.0,-0.005131578947368421
CE-VNCF,0.0,0.0,0.0
