model,F-MAP@5,F-MAP@10,F-MAP@20
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15000000000000002,0.11289682539682545,0.0387530525030525
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000036,-0.01999999999999991,-0.027308866529067718
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09,-0.10956349206349207,-0.07091144966144966
CE-VNCF,0.0,0.0,-0.00416666666666668
CE-VNCF,0.0,-0.0125,-0.0020833333333333264
CE-VNCF,0.09000000000000002,0.1474603174603174,0.1075198105558014
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.005131578947368421
CE-VNCF,-0.2,-0.09999999999999998,-0.05000000000000005
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.040000000000000036,0.05345238095238092,0.025923425989215376
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.03361111111111111,-0.02551767676767677
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000015,-0.03666666666666665,-0.02489128411148539
CE-VNCF,0.29999999999999993,0.17678571428571432,0.09244514472455644
CE-VNCF,0.0,0.016666666666666673,0.05216689442308639
CE-VNCF,0.3166666666666668,0.15833333333333333,0.0962746515610291
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.34,-0.1221031746031746,-0.0542201292859188
CE-VNCF,0.0,0.0,-0.028306991211402982
CE-VNCF,0.0,0.0,-0.0025
CE-VNCF,0.0,0.031111111111111114,0.042689047064047074
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.01730886652906776
CE-VNCF,0.0,0.0,-0.020880295100496337
CE-VNCF,0.0,-0.0031746031746031638,0.013330280830280844
CE-VNCF,0.0,-0.021111111111111112,-0.05304395960936209
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05000000000000005,0.034999999999999976,0.03362970362970363
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714284,0.007142857142857131
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.11666666666666667,0.07527777777777778,0.041381578947368436
CE-VNCF,0.0,0.0,0.010850533195734431
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.30000000000000004,0.2313492063492064,0.18111872690433067
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.026785714285714284,0.04683142730162855
CE-VNCF,0.0,0.0,0.015982112143102856
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.005131578947368404
CE-VNCF,-0.15666666666666673,-0.06583333333333341,-0.04689219986240112
CE-VNCF,-0.24000000000000005,-0.15345238095238095,-0.05473783676763544
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09,0.0675,0.03889594474153296
CE-VNCF,0.0,0.0,0.005718954248366012
CE-VNCF,0.0,0.0,0.047314485909687086
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.011111111111111113,0.005555555555555557
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.054563492063492036,0.03407999164578118
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.06666666666666665,0.056626984126984165,0.05470660767680896
CE-VNCF,-0.05,-0.024999999999999998,-0.03425305688463584
CE-VNCF,-0.11666666666666665,-0.02055555555555555,-0.006004594820384318
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.01158991228070172
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.1,-0.04999999999999999,-0.02499999999999997
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0666666666666666,0.04999999999999999,0.03363051057130001
CE-VNCF,0.0,0.0,0.027367141587342825
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714263,0.007142857142857118
CE-VNCF,-0.040000000000000036,-0.1081746031746032,-0.0444859614499708
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714284,0.007142857142857159
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.16666666666666666,-0.04238095238095238,0.00638499873019996
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0079093567251462
CE-VNCF,0.0,0.0,-0.0100297619047619
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.19666666666666666,0.16289682539682548,0.09143504371445554
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.2,-0.06210317460317455,-0.019923276328075085
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.021607112143102875
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.16666666666666666,-0.07333333333333332,-0.010236322200331466
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.008350533195734436
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.1,0.040000000000000036,0.02030959752321987
CE-VNCF,0.0,0.0,0.01959486999928177
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.2566666666666666,0.1283333333333333,0.0641666666666666
CE-VNCF,0.0,-0.014285714285714284,-0.007142857142857131
CE-VNCF,0.0,0.054722222222222235,0.05293000708441875
CE-VNCF,0.0,0.0,-0.01730886652906776
CE-VNCF,-0.03999999999999995,-0.013055555555555542,0.04105523045925513
CE-VNCF,0.0,0.03789682539682543,0.01181000071479954
CE-VNCF,-0.26,-0.010714285714285676,0.05458991881011999
CE-VNCF,-0.12999999999999998,-0.07484126984126988,-0.046264589169001
CE-VNCF,0.0,0.0,0.004677287581699344
CE-VNCF,0.0,0.03361111111111111,0.048823021234011936
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15999999999999998,0.09111111111111107,0.08214403136423254
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0079093567251462
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.5833333333333333,0.3687301587301587,0.2455218727780648
CE-VNCF,0.0,0.0,-0.012558275058275064
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.5466666666666666,0.3445634920634921,0.1848115079365079
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.006904761904761905
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.008643072613660818
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.11666666666666665,0.08511904761904762,0.0476911027568922
CE-VNCF,-0.2,-0.10000000000000007,-0.033383774163572966
CE-VNCF,0.09000000000000008,0.06166666666666665,0.019002872127872102
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.21666666666666656,0.14194444444444446,0.08636820996341155
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.04,0.03666666666666667,0.030788144603934087
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.01428571428571429,0.03370804333265631
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09,-0.06484126984126984,-0.023021125116713337
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.008843954248366037
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09000000000000008,0.061666666666666765,0.09839786224267676
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05,0.02500000000000001,0.012500000000000013
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.03361111111111111,-0.015108320042530569
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.11666666666666665,0.048333333333333284,0.030624999999999982
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.04789682539682541,-0.026889589169001027
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.008712121212121227
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.06666666666666665,-0.022222222222222227,-0.036772157580981096
CE-VNCF,0.0,0.0,0.0025000000000000022
CE-VNCF,-0.039999999999999925,-0.07456349206349205,-0.037281746031746034
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.04,-0.06345238095238095,-0.01345807486287362
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000015,-0.03666666666666665,-0.004457417582417605
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000036,-0.03666666666666663,-0.0016369047619048116
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.15666666666666665,-0.14539682539682536,-0.08747005037446215
CE-VNCF,0.0,0.0,-0.004166666666666668
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.00999999999999998,0.009307359307359292
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.06666666666666665,0.07912698412698413,0.07158480408480403
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0044444444444444176,0.0042288011695906244
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.030952380952380894,0.017242474587675805
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.04,0.07456349206349208,0.06891295688315817
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.02678571428571419,0.013392857142857316
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.037896825396825394,0.016007236227824462
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.1266666666666666,0.07583333333333342,0.03049908424908432
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.06666666666666665,0.03333333333333334,0.016666666666666663
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.016666666666666663,-0.010106516290726786
CE-VNCF,0.05,0.04861111111111111,0.0546100120210028
CE-VNCF,0.0,0.026785714285714246,0.07727683049664474
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.06666666666666665,0.009047619047618971,-0.011056001746791166
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.06666666666666654,0.06428571428571439,0.013621869401668095
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.017456458015668544
