model,F-MAP@5,F-MAP@10,F-MAP@20
CE-VNCF,0.0,0.012499999999999956,0.015302033492822888
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.2,0.11250000000000003,0.05902777777777779
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.0125,-0.0162797619047619
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.005131578947368421
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.1166666666666667,0.07500000000000001,0.03333333333333327
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.014285714285714237,0.0446021492267622
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.07138888888888889,0.05075271950271948
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.02361111111111111,0.022656088751289973
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.04789682539682538,-0.05738698285718405
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.022094869999281785
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.19666666666666666,0.19634920634920636,0.11465013637033765
CE-VNCF,0.0,0.021111111111111112,0.041494125714326965
CE-VNCF,-0.30000000000000004,-0.1836111111111111,-0.10984813797313804
CE-VNCF,0.0,0.0,0.0025
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.002286003470214043
CE-VNCF,0.0,-0.011111111111111129,-0.013906088751290013
CE-VNCF,0.04999999999999999,0.02515873015873038,0.04217178139198241
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.011111111111111113,0.05175753769794017
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.21666666666666665,0.1308333333333333,0.0959778416028416
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.014808866529067762
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.04789682539682527,0.037205988455988326
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.016817092221503988
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.011111111111111129,-0.005555555555555536
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.011111111111111113,-0.005555555555555557
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.02361111111111111,0.011805555555555557
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.05021458718440144
CE-VNCF,0.0,0.0,0.03423082829623077
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.016785714285714348,0.015015951111152281
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.01397553319573443
CE-VNCF,0.16666666666666652,0.09333333333333338,0.06206265440785585
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.2566666666666666,0.24746031746031735,0.11315714922332565
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.10000000000000003,0.033333333333333326,-0.004331458015668478
CE-VNCF,0.0,-0.009999999999999952,0.014276017025630028
CE-VNCF,0.0,-0.021111111111111112,0.00019536019536021962
CE-VNCF,-0.06666666666666665,-0.047619047619047616,-0.0174655695611578
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.25666666666666665,0.12833333333333333,0.06416666666666664
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
