model,F-MAP@5,F-MAP@10,F-MAP@20
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.004166666666666541
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.15999999999999998,-0.049047619047619014,-0.0078010673966555375
CE-VNCF,0.0,0.011111111111111113,0.005555555555555557
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.32666666666666666,0.12555555555555553,0.07494069956531257
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.052063492063492256,0.05297821760283061
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.010850533195734431
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.023375042999656
CE-VNCF,-0.2,-0.09999999999999998,-0.05000000000000005
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.062063492063492036,0.052989530893942594
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05,0.0013888888888889395,0.03354589339109454
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.3666666666666666,0.18333333333333332,0.08888888888888888
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.08999999999999997,0.0826190476190477,0.05466005700525839
CE-VNCF,-0.06,0.0034523809523809845,-0.0011550510892615606
CE-VNCF,0.0,0.0,0.01568327505827507
CE-VNCF,0.0,0.0,0.01949360580939527
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.05,-0.00404761904761905,-0.02900404634924758
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05,0.02500000000000001,0.012500000000000013
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.04345238095238102,0.025297619047619013
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.05472222222222221,-0.04800790003769878
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.030952380952380894,-0.02289212614870517
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.040000000000000036,0.006785714285714285,-0.003451715767892272
CE-VNCF,0.0,0.0,-0.005131578947368421
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09,0.10956349206349207,0.06696567837047712
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.014285714285714284,-0.007142857142857131
CE-VNCF,0.0,0.03361111111111111,0.036268592518592525
CE-VNCF,0.23999999999999996,0.18138888888888893,0.1966600605706642
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.01730886652906776
CE-VNCF,0.05000000000000005,0.045952380952380856,0.01565295815295814
CE-VNCF,0.0,-0.023611111111111138,-0.002406045751634001
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.04,0.03666666666666667,0.018333333333333326
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.30000000000000004,-0.14999999999999994,-0.061024466804265536
CE-VNCF,0.05000000000000002,0.1038492063492064,0.04846189049168925
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.1166666666666667,-0.044047619047618884,-0.03559523809523807
CE-VNCF,0.0,0.0,-0.0079093567251462
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.010000000000000007,0.02900529510049626
CE-VNCF,0.06666666666666665,0.04583333333333331,0.03353255297334245
CE-VNCF,0.19000000000000009,0.08499999999999996,0.07930247233846305
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.028789651825642536
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.006066176470588214
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.009999999999999998,0.0377392694594707
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.1166666666666667,0.05833333333333335,0.06367886499465436
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.25666666666666665,-0.10154761904761904,-0.019142598672397315
CE-VNCF,0.040000000000000036,0.020000000000000014,0.022970938375350136
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.016666666666666673,-0.008333333333333331
CE-VNCF,0.1166666666666666,0.1019444444444445,0.06218434343434344
CE-VNCF,-0.040000000000000036,-0.09123015873015873,-0.08133965299406476
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09,0.04916666666666666,0.013410894660894623
CE-VNCF,0.0,-0.04345238095238097,-0.021726190476190458
CE-VNCF,-0.04,-0.01999999999999999,-0.009413875598086152
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.013482112143102857
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.11,0.024047619047619092,0.010811688311688215
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.03843637056098356
CE-VNCF,0.2466666666666668,0.22884920634920625,0.1160179659521765
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.011111111111111072,0.008759889920880616
CE-VNCF,0.0,0.0,0.020880295100496337
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.25666666666666665,0.21400793650793648,0.18086662821182947
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.2,0.09999999999999998,0.05250000000000005
CE-VNCF,0.15666666666666665,0.09500000000000004,0.06636335370855492
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.1,0.03888888888888886,0.05978252440713746
CE-VNCF,0.0,-0.0590079365079365,-0.02950396825396825
CE-VNCF,0.0,-0.07884920634920634,-0.03515142021720974
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.024726448946650187
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.1,-0.04015873015873009,-0.016016162200372663
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.09,-0.10956349206349207,-0.059327200577200576
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.010000000000000007,-0.009545454545454468
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.021111111111111112,0.01926767676767677
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.011111111111111129,-0.012973137973137984
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.24000000000000005,0.19884920634920644,0.11003623419064597
CE-VNCF,-0.30000000000000004,-0.1163888888888889,-0.002420694200879925
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.007417582417582427
CE-VNCF,0.0,0.0,0.02222644894665018
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.011111111111111129,-0.02680937118437116
CE-VNCF,0.0666666666666666,-0.03123015873015883,-0.07128009847050087
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0025
CE-VNCF,0.09000000000000008,0.07166666666666666,0.0446772875816992
CE-VNCF,0.06666666666666665,0.10900793650793644,0.09195514345475653
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.02258803696303697
CE-VNCF,0.15666666666666662,0.13289682539682546,0.05211695468274402
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.011111111111111294,0.019972265221878227
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.021111111111111112,-0.02138808194729248
CE-VNCF,0.2,0.09999999999999998,0.05000000000000005
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.30666666666666664,0.16999999999999993,0.10719668704188834
CE-VNCF,0.0,0.01984126984126984,0.005866147741147743
CE-VNCF,0.0,-0.021111111111111112,-0.012268549518936515
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.05000000000000005,0.03499999999999992,0.005463659147869615
CE-VNCF,0.0,0.0069444444444444345,0.0034722222222222376
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.010000000000000007,-0.023624451528863333
CE-VNCF,0.0,0.0,0.0025000000000000573
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.09999999999999998,0.07111111111111124,0.03469165337586405
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.0022537878787877164
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.021111111111111112,0.030018592518592523
CE-VNCF,0.0,0.0,0.020880295100496358
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.021111111111111112,0.022488830613830627
CE-VNCF,-0.040000000000000036,-0.01999999999999991,-0.0061538461538461755
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,-0.0125,-0.0062499999999999995
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,-0.002631578947368421
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.3066666666666667,0.25134920634920643,0.1341092006978229
CE-VNCF,-0.039999999999999925,-0.08456349206349212,-0.036656746031745964
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,-0.04999999999999999,0.0027777777777778234,-0.01921196858696861
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0079093567251462
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.01,0.0050000000000000044
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.15666666666666662,0.13595238095238105,0.09198468198468203
CE-VNCF,0.0,0.03345238095238096,0.014187314878104332
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.015088843904633359
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.021111111111111112,0.015101010101010103
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
CE-VNCF,0.0,0.0,0.0
