User,Time,Energy
2732,1,8.793915558606386
2732,2,8.875667648389935
2732,3,8.824119687080383
2732,4,8.88032504171133
2732,5,8.780624002218246
2607,1,12.167136952280998
2607,2,11.94045052677393
2607,3,11.713357269763947
2607,4,11.401912815868855
2607,5,11.35248327255249
1653,1,9.638846963644028
1653,2,9.59831802546978
1653,3,9.465451326221228
1653,4,9.219226699322462
1653,5,8.993568466976285
3264,1,10.46770117804408
3264,2,10.343708578497171
3264,3,10.108707502484322
3264,4,9.829076696187258
3264,5,9.628315765410662
4931,1,8.796604707837105
4931,2,8.877960493788123
4931,3,8.72720105946064
4931,4,8.49561919271946
4931,5,8.233661340549588
4859,1,8.467769891023636
4859,2,8.518278008326888
4859,3,8.357032222673297
4859,4,8.168075326830149
4859,5,7.9796469286084175
5827,1,11.18364854902029
5827,2,11.031679082661867
5827,3,10.878173757344484
5827,4,10.611659407615662
5827,5,10.297146063297987
1033,1,11.375750489532948
1033,2,11.185972653329372
1033,3,10.924704745411873
1033,4,10.628406971693039
1033,5,10.303583197295666
4373,1,7.151822313666344
4373,2,7.308902850374579
4373,3,7.204810977913439
4373,4,7.152110564056784
4373,5,7.152060223277658
5874,1,9.047859493643045
5874,2,9.100979626178741
5874,3,9.202082477509975
5874,4,9.055754605680704
5874,5,8.82202890701592
5924,1,11.632336221635342
5924,2,11.540707863867283
5924,3,11.307372026145458
5924,4,11.088419780135155
5924,5,10.787580475211143
3468,1,27.878688275814056
3468,2,26.35592393577099
3468,3,25.373489513993263
3468,4,24.801452830433846
3468,5,24.1953444480896
705,1,11.825187928974628
705,2,11.615405932068825
705,3,11.31163677573204
705,4,10.994237843900919
705,5,10.77664764598012
2599,1,25.245042204856873
2599,2,23.970258131623268
2599,3,23.100873187184334
2599,4,22.581584572792053
2599,5,22.263765156269073
2135,1,12.201797477900982
2135,2,11.961261488497257
2135,3,11.671616740524769
2135,4,11.336414605379105
2135,5,11.071922559291124
2222,1,14.066533617675304
2222,2,13.767188899219036
2222,3,13.717167533934116
2222,4,13.486707724630833
2222,5,13.188839629292488
2897,1,11.934509068727493
2897,2,11.693659365177155
2897,3,11.398127235472202
2897,4,11.354321345686913
2897,5,11.144208252429962
1701,1,7.148226431105286
1701,2,7.337462701834738
1701,3,7.248324356041849
1701,4,7.150294837076217
1701,5,7.150202367454767
537,1,7.150532813277096
537,2,7.349877775646746
537,3,7.2791268290020525
537,4,7.164726702962071
537,5,7.1515429159626365
2893,1,7.227052573114634
2893,2,7.411142855882645
2893,3,7.404864145908505
2893,4,7.4804727509617805
2893,5,7.350012630224228
6036,1,10.079328127205372
6036,2,9.990134809166193
6036,3,10.030511695891619
6036,4,9.929888226091862
6036,5,9.706199169158936
2163,1,8.570274231955409
2163,2,8.657983757555485
2163,3,8.58267025463283
2163,4,8.390974473208189
2163,5,8.12969814427197
5072,1,9.898728046566248
5072,2,9.820809088647366
5072,3,9.609103336930275
5072,4,9.352809458971024
5072,5,9.074453357607126
4851,1,9.722967352718115
4851,2,9.678548727184534
4851,3,9.465494092553854
4851,4,9.207298699766397
4851,5,8.927703272551298
2046,1,10.310741391032934
2046,2,10.199126720428467
2046,3,9.956003069877625
2046,4,9.685250729322433
2046,5,9.459351945668459
1871,1,16.88064995408058
1871,2,16.372397482395172
1871,3,16.06037311255932
1871,4,16.006413772702217
1871,5,15.737660869956017
2496,1,12.16619585454464
2496,2,11.928878657519817
2496,3,11.6321392506361
2496,4,11.2938864082098
2496,5,10.962414994835854
99,1,8.5849643163383
99,2,8.690703712403774
99,3,8.566984882578254
99,4,8.593303380534053
99,5,8.41977428086102
2008,1,11.118965160101652
2008,2,11.024611134082079
2008,3,10.863212335854769
2008,4,10.587359640747309
2008,5,10.28648018091917
755,1,18.000211402773857
755,2,17.26859477162361
755,3,16.817705541849136
755,4,16.489782705903053
755,5,16.122302070260048
797,1,19.93172115087509
797,2,19.25166666507721
797,3,18.689865201711655
797,4,18.53458833694458
797,5,18.32012352347374
659,1,10.697799038141966
659,2,10.83913617581129
659,3,10.811009638011456
659,4,10.608836453408003
659,5,10.40453364700079
3219,1,10.082485973834991
3219,2,10.008004050701857
3219,3,9.80526178702712
3219,4,9.528334777802229
3219,5,9.239055667072535
423,1,7.979210535995662
423,2,8.054360231384635
423,3,7.999751748517156
423,4,8.055057115852833
423,5,7.921737679280341
3337,1,12.83288824558258
3337,2,12.656744308769703
3337,3,12.378915451467037
3337,4,12.047911159694195
3337,5,11.708103559911251
2745,1,36.651340663433075
2745,2,34.41706258058548
2745,3,33.56651955842972
2745,4,32.727109640836716
2745,5,31.985305547714233
4735,1,8.777673963457346
4735,2,8.860469333827496
4735,3,8.726567322388291
4735,4,8.54735499061644
4735,5,8.305236265063286
544,1,7.895336157642305
544,2,8.042690679430962
544,3,8.183897078037262
544,4,8.122120870277286
544,5,7.9317073011770844
714,1,7.685278262011707
714,2,7.781110553070903
714,3,7.700459602288902
714,4,7.5149436155334115
714,5,7.4187725111842155
2292,1,8.576161295175552
2292,2,8.614244164898992
2292,3,8.544656362384558
2292,4,8.593533109873533
2292,5,8.491268979385495
151,1,8.908670354634523
151,2,8.927780240774155
151,3,8.822970900684595
151,4,8.607983799651265
151,5,8.336883021518588
2723,1,15.433020398020744
2723,2,14.92919722944498
2723,3,14.500200510025024
2723,4,14.23032958060503
2723,5,13.983198925852776
3531,1,13.528144098818302
3531,2,13.4727833122015
3531,3,13.243407480418682
3531,4,12.933578744530678
3531,5,12.58683730661869
2930,1,12.995926223695278
2930,2,12.687574684619904
2930,3,12.356353275477886
2930,4,12.02863685041666
2930,5,11.68494999408722
1207,1,36.18567445874214
1207,2,34.03914937376976
1207,3,32.67425075173378
1207,4,31.703171402215958
1207,5,31.402494251728058
802,1,9.742841694504023
802,2,9.784499686211348
802,3,9.685421094298363
802,4,9.46350310370326
802,5,9.44887463748455
2176,1,8.53810161165893
2176,2,8.628163786605
2176,3,8.506736798211932
2176,4,8.272957561537623
2176,5,8.012866389006376
2176,1,8.53810161165893
2176,2,8.580110562965274
2176,3,8.414739452302456
2176,4,8.188172232359648
2176,5,7.916209082119167
1956,1,13.326414488255978
1956,2,12.985644072294235
1956,3,12.919728003442287
1956,4,12.681041613221169
1956,5,12.457820117473602
6021,1,7.2365435366518795
6021,2,7.370389618910849
6021,3,7.272013524081558
6021,4,7.194402975030243
6021,5,7.194394059013575
3622,1,9.458942823112011
3622,2,9.43322217091918
3622,3,9.24596681073308
3622,4,9.004268012940884
3622,5,8.720034584403038
3560,1,13.117975786328316
3560,2,12.793729163706303
3560,3,12.46204774081707
3560,4,12.124450474977493
3560,5,11.86325553059578
756,1,12.136920340359211
756,2,11.969474636018276
756,3,11.975697502493858
756,4,11.855059817433357
756,5,11.58638571202755
4369,1,9.215085234493017
4369,2,9.459156524389982
4369,3,9.373580228537321
4369,4,9.161296237260103
4369,5,8.884100077673793
4484,1,8.3798874206841
4484,2,8.42199132218957
4484,3,8.27344336733222
4484,4,8.031678233295679
4484,5,7.848433118313551
1641,1,12.715654872357845
1641,2,12.513525508344173
1641,3,12.505406081676483
1641,4,12.299671977758408
1641,5,12.022611230611801
3114,1,9.231515008956194
3114,2,9.222714062780142
3114,3,9.043166786432266
