model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,0.3,1.0,,0.0001,400,500,0.4,Adam,"[0.4708, 0.0067]","[0.4208, 0.0061]","[0.3834, 0.0057]","[0.5458, 0.0077]","[0.7004, 0.0051]","[0.3591, 0.006]","[0.2987, 0.0053]","[0.2547, 0.0048]","[0.4636, 0.007]","[0.4615, 0.0068]","[0.6688, 0.0065]","[0.797, 0.0054]","[0.8755, 0.0044]","[0.4726, 0.0071]"
