model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,0.001,1.0,,0.0001,400,600,0.4,Adam,"[0.4729, 0.0068]","[0.4232, 0.0062]","[0.3859, 0.0058]","[0.5477, 0.0078]","[0.702, 0.0051]","[0.362, 0.0061]","[0.3013, 0.0054]","[0.2571, 0.0049]","[0.4652, 0.0071]","[0.4622, 0.0068]","[0.6682, 0.0065]","[0.799, 0.0054]","[0.8809, 0.0042]","[0.4696, 0.007]"
