model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,2.0,1.0,,0.0001,400,800,0.4,Adam,"[0.4424, 0.0065]","[0.397, 0.0059]","[0.3626, 0.0055]","[0.5114, 0.0077]","[0.6678, 0.0052]","[0.3428, 0.0057]","[0.2848, 0.005]","[0.2442, 0.0045]","[0.4286, 0.0069]","[0.4295, 0.0067]","[0.6414, 0.0066]","[0.766, 0.0057]","[0.8489, 0.0047]","[0.4307, 0.007]"
