model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0001,400,700,0.4,Adam,"[0.4588, 0.0066]","[0.4101, 0.006]","[0.3738, 0.0056]","[0.5333, 0.0077]","[0.6859, 0.0051]","[0.3494, 0.0058]","[0.2908, 0.0051]","[0.2491, 0.0046]","[0.4484, 0.0069]","[0.4497, 0.0067]","[0.6524, 0.0066]","[0.7803, 0.0055]","[0.8628, 0.0045]","[0.456, 0.007]"
