model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,2.0,1.0,,0.0001,400,500,0.4,Adam,"[0.4391, 0.0064]","[0.3923, 0.0058]","[0.358, 0.0054]","[0.512, 0.0076]","[0.6637, 0.0052]","[0.3338, 0.0055]","[0.2788, 0.0049]","[0.2406, 0.0045]","[0.4273, 0.0067]","[0.4305, 0.0066]","[0.6303, 0.0067]","[0.7521, 0.0058]","[0.8396, 0.0048]","[0.4402, 0.0071]"
