model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0001,400,400,0.4,Adam,"[0.4518, 0.0065]","[0.4048, 0.0059]","[0.3693, 0.0055]","[0.5213, 0.0077]","[0.6802, 0.005]","[0.3476, 0.0057]","[0.2893, 0.005]","[0.2479, 0.0046]","[0.4433, 0.0069]","[0.4434, 0.0067]","[0.6533, 0.0066]","[0.7812, 0.0056]","[0.8631, 0.0044]","[0.4518, 0.0071]"
