model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG@10,NDCG@15,NDCG@20,NDCG@5,NDCG@50,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0001,600,0.4,Adam,"[0.5316, 0.0068]","[0.4757, 0.0064]","[0.4331, 0.0061]","[0.6151, 0.0077]","[0.3464, 0.0053]","[0.6463, 0.0053]","[0.7076, 0.005]","[0.7417, 0.0048]","[0.5261, 0.0057]","[0.7862, 0.0047]","[0.4084, 0.0065]","[0.3378, 0.0059]","[0.2859, 0.0053]","[0.5227, 0.0073]","[0.1919, 0.004]","[0.6892, 0.0061]","[0.8106, 0.005]","[0.8835, 0.004]","[0.4853, 0.0068]","[0.9889, 0.0013]"
