model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG@10,NDCG@15,NDCG@20,NDCG@5,NDCG@50,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CE-VAE,200,0.0001,0.01,1,1,1,,0.0001,600,0.4,Adam,"[0.5316, 0.0069]","[0.4756, 0.0064]","[0.433, 0.0061]","[0.6149, 0.0077]","[0.3464, 0.0053]","[0.6459, 0.0052]","[0.7064, 0.005]","[0.7414, 0.0048]","[0.5254, 0.0057]","[0.7855, 0.0047]","[0.4085, 0.0065]","[0.3372, 0.0059]","[0.286, 0.0053]","[0.5221, 0.0073]","[0.1917, 0.004]","[0.6895, 0.0061]","[0.8086, 0.0051]","[0.8843, 0.004]","[0.4853, 0.0068]","[0.9882, 0.0013]"
