model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG@10,NDCG@15,NDCG@20,NDCG@5,NDCG@50,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0001,600,0.4,Adam,"[0.5323, 0.0069]","[0.4761, 0.0064]","[0.4334, 0.0061]","[0.6158, 0.0077]","[0.3466, 0.0053]","[0.6465, 0.0052]","[0.7074, 0.005]","[0.742, 0.0048]","[0.5262, 0.0057]","[0.7862, 0.0047]","[0.4084, 0.0065]","[0.3378, 0.0059]","[0.286, 0.0053]","[0.5225, 0.0073]","[0.1919, 0.004]","[0.6901, 0.0061]","[0.81, 0.0051]","[0.8845, 0.004]","[0.4861, 0.0068]","[0.9891, 0.0012]"
