model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0001,600,0.5,Adam,"[0.8727, 0.0044]","[0.8525, 0.0044]","[0.8348, 0.0045]","[0.8975, 0.0047]","[0.5894, 0.0027]","[0.8301, 0.0048]","[0.7985, 0.005]","[0.7668, 0.0053]","[0.8722, 0.0048]","[0.466, 0.003]","[0.2805, 0.0027]","[0.3956, 0.0033]","[0.4954, 0.0035]","[0.1518, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0005,600,0.5,Adam,"[0.8438, 0.0046]","[0.8235, 0.0045]","[0.8052, 0.0044]","[0.8704, 0.0052]","[0.5716, 0.003]","[0.8027, 0.0047]","[0.7701, 0.0048]","[0.7337, 0.0049]","[0.8488, 0.0049]","[0.4521, 0.0033]","[0.2752, 0.0028]","[0.3876, 0.0035]","[0.4816, 0.0038]","[0.1498, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0001,600,0.5,Adam,"[0.8649, 0.0044]","[0.8462, 0.0044]","[0.8293, 0.0045]","[0.8866, 0.0048]","[0.5873, 0.0027]","[0.8277, 0.0047]","[0.7959, 0.005]","[0.7647, 0.0052]","[0.865, 0.0048]","[0.4654, 0.0031]","[0.281, 0.0027]","[0.3949, 0.0033]","[0.4954, 0.0036]","[0.1509, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0005,600,0.5,Adam,"[0.592, 0.0058]","[0.5928, 0.0053]","[0.5928, 0.0049]","[0.6047, 0.007]","[0.4543, 0.0039]","[0.5901, 0.0052]","[0.5956, 0.0046]","[0.5905, 0.0042]","[0.5723, 0.0063]","[0.373, 0.0037]","[0.2146, 0.0031]","[0.3165, 0.0039]","[0.4068, 0.0044]","[0.1063, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0001,600,0.5,Adam,"[0.8037, 0.0055]","[0.7943, 0.0052]","[0.7839, 0.005]","[0.8149, 0.0063]","[0.5562, 0.0026]","[0.7857, 0.0052]","[0.7681, 0.005]","[0.7407, 0.0051]","[0.8034, 0.0057]","[0.4462, 0.0031]","[0.261, 0.0025]","[0.3804, 0.0032]","[0.4814, 0.0036]","[0.1346, 0.0016]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0005,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0001,600,0.5,Adam,"[0.7391, 0.006]","[0.7325, 0.0056]","[0.7246, 0.0053]","[0.7456, 0.007]","[0.5138, 0.0026]","[0.7278, 0.0054]","[0.713, 0.005]","[0.6913, 0.0049]","[0.7395, 0.0063]","[0.4127, 0.003]","[0.2385, 0.0023]","[0.3501, 0.003]","[0.4486, 0.0034]","[0.1211, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0005,600,0.5,Adam,"[0.6953, 0.0054]","[0.6858, 0.0051]","[0.6748, 0.005]","[0.7057, 0.0063]","[0.4691, 0.0023]","[0.6782, 0.0054]","[0.6591, 0.0053]","[0.6296, 0.0053]","[0.699, 0.0059]","[0.368, 0.0023]","[0.2184, 0.002]","[0.315, 0.0025]","[0.3944, 0.0026]","[0.1154, 0.0014]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0001,600,0.5,Adam,"[0.6584, 0.0063]","[0.6447, 0.0059]","[0.6336, 0.0056]","[0.6778, 0.0073]","[0.4359, 0.0023]","[0.6285, 0.0058]","[0.6101, 0.0056]","[0.5945, 0.0055]","[0.6582, 0.0066]","[0.3413, 0.0021]","[0.1986, 0.0019]","[0.2853, 0.0022]","[0.3673, 0.0025]","[0.1063, 0.0014]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0005,600,0.5,Adam,"[0.7857, 0.0054]","[0.7689, 0.0052]","[0.7538, 0.0051]","[0.8048, 0.0062]","[0.5258, 0.0024]","[0.7534, 0.0053]","[0.7247, 0.0052]","[0.6975, 0.0053]","[0.7873, 0.0057]","[0.4148, 0.0027]","[0.2476, 0.0023]","[0.3514, 0.0028]","[0.4447, 0.0031]","[0.1319, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0001,600,0.5,Adam,"[0.8439, 0.0045]","[0.828, 0.0043]","[0.8134, 0.0043]","[0.8613, 0.0052]","[0.5815, 0.0029]","[0.8144, 0.0046]","[0.7842, 0.0048]","[0.7574, 0.0051]","[0.8429, 0.0049]","[0.4632, 0.0031]","[0.2788, 0.0028]","[0.3917, 0.0034]","[0.4934, 0.0037]","[0.1487, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0005,600,0.5,Adam,"[0.8008, 0.0048]","[0.793, 0.0045]","[0.7838, 0.0044]","[0.8038, 0.0059]","[0.5653, 0.0029]","[0.791, 0.0045]","[0.7697, 0.0047]","[0.7457, 0.0049]","[0.8023, 0.0051]","[0.4556, 0.0031]","[0.2719, 0.0029]","[0.3859, 0.0034]","[0.4873, 0.0037]","[0.1422, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0001,600,0.5,Adam,"[0.8455, 0.0045]","[0.829, 0.0044]","[0.814, 0.0044]","[0.8645, 0.0052]","[0.5817, 0.0029]","[0.8137, 0.0046]","[0.7844, 0.0048]","[0.7569, 0.0051]","[0.8439, 0.0049]","[0.4629, 0.0031]","[0.2787, 0.0028]","[0.3919, 0.0034]","[0.4932, 0.0037]","[0.1489, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0005,600,0.5,Adam,"[0.8275, 0.0047]","[0.8155, 0.0045]","[0.8032, 0.0045]","[0.8368, 0.0055]","[0.5739, 0.0027]","[0.8077, 0.0047]","[0.7817, 0.0048]","[0.7547, 0.0051]","[0.8299, 0.005]","[0.46, 0.0031]","[0.2751, 0.0028]","[0.3896, 0.0034]","[0.4912, 0.0036]","[0.1453, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.0001,600,0.5,Adam,"[0.8377, 0.0047]","[0.8229, 0.0045]","[0.8088, 0.0045]","[0.8538, 0.0054]","[0.5766, 0.0028]","[0.8105, 0.0047]","[0.7822, 0.0048]","[0.754, 0.005]","[0.8399, 0.005]","[0.4602, 0.0031]","[0.2766, 0.0028]","[0.3909, 0.0034]","[0.4916, 0.0037]","[0.1476, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.0005,600,0.5,Adam,"[0.8242, 0.0047]","[0.809, 0.0045]","[0.7943, 0.0045]","[0.8432, 0.0053]","[0.5639, 0.0027]","[0.7934, 0.0047]","[0.768, 0.0048]","[0.7374, 0.005]","[0.8254, 0.0049]","[0.4494, 0.003]","[0.2693, 0.0027]","[0.3829, 0.0033]","[0.4797, 0.0036]","[0.1445, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.0001,600,0.5,Adam,"[0.8113, 0.0049]","[0.7985, 0.0047]","[0.7857, 0.0046]","[0.825, 0.0057]","[0.5598, 0.0028]","[0.787, 0.0047]","[0.7638, 0.0048]","[0.7352, 0.0049]","[0.8139, 0.0052]","[0.4494, 0.0031]","[0.2674, 0.0027]","[0.3823, 0.0034]","[0.4805, 0.0037]","[0.1411, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.0005,600,0.5,Adam,"[0.7453, 0.0059]","[0.7256, 0.0056]","[0.7107, 0.0055]","[0.7741, 0.0065]","[0.493, 0.0025]","[0.7027, 0.0058]","[0.6764, 0.0056]","[0.6588, 0.0055]","[0.744, 0.0062]","[0.3844, 0.0027]","[0.2232, 0.0019]","[0.3215, 0.0026]","[0.4153, 0.0031]","[0.1211, 0.0014]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.0001,600,0.5,Adam,"[0.7736, 0.0054]","[0.7576, 0.0051]","[0.7428, 0.0049]","[0.7915, 0.0063]","[0.5222, 0.0025]","[0.7433, 0.0051]","[0.7149, 0.0049]","[0.6879, 0.005]","[0.7746, 0.0057]","[0.4133, 0.0028]","[0.2481, 0.0024]","[0.3526, 0.003]","[0.4446, 0.0033]","[0.1308, 0.0016]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.0005,600,0.5,Adam,"[0.5828, 0.0062]","[0.586, 0.0058]","[0.5844, 0.0055]","[0.5546, 0.0076]","[0.4058, 0.0022]","[0.606, 0.0054]","[0.5852, 0.0053]","[0.5763, 0.0053]","[0.5945, 0.0063]","[0.3309, 0.0021]","[0.1923, 0.0018]","[0.2748, 0.0022]","[0.3569, 0.0024]","[0.0947, 0.0012]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.001,600,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
