model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.2,Adam,"[0.8103, 0.0051]","[0.798, 0.0049]","[0.7852, 0.0048]","[0.825, 0.0059]","[0.5565, 0.0027]","[0.7872, 0.0049]","[0.764, 0.0049]","[0.7334, 0.005]","[0.8103, 0.0054]","[0.445, 0.003]","[0.2647, 0.0026]","[0.3797, 0.0033]","[0.4771, 0.0036]","[0.1383, 0.0017]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.2,Adam,"[0.7729, 0.0054]","[0.7599, 0.0051]","[0.7468, 0.0049]","[0.7872, 0.0063]","[0.5266, 0.0026]","[0.7488, 0.0051]","[0.7234, 0.0049]","[0.696, 0.005]","[0.7757, 0.0057]","[0.4196, 0.0029]","[0.25, 0.0025]","[0.3577, 0.0031]","[0.4515, 0.0035]","[0.1311, 0.0016]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.2,Adam,"[0.6327, 0.0064]","[0.6235, 0.006]","[0.6152, 0.0057]","[0.6425, 0.0075]","[0.4229, 0.0022]","[0.6152, 0.0059]","[0.5986, 0.0055]","[0.5848, 0.0054]","[0.6341, 0.0067]","[0.3353, 0.0022]","[0.1924, 0.0018]","[0.279, 0.0021]","[0.3614, 0.0025]","[0.0998, 0.0012]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.2,Adam,"[0.5334, 0.0071]","[0.5315, 0.0067]","[0.529, 0.0064]","[0.5352, 0.0082]","[0.3554, 0.0023]","[0.5303, 0.0065]","[0.5256, 0.0062]","[0.519, 0.006]","[0.5321, 0.0074]","[0.2825, 0.0019]","[0.1553, 0.0014]","[0.2308, 0.0017]","[0.3031, 0.0018]","[0.0781, 0.0011]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,600,0.2,Adam,"[0.4809, 0.0068]","[0.4781, 0.0064]","[0.4757, 0.0061]","[0.4776, 0.0079]","[0.3171, 0.0022]","[0.479, 0.0062]","[0.4695, 0.0059]","[0.4686, 0.0058]","[0.4904, 0.007]","[0.2529, 0.0017]","[0.14, 0.0014]","[0.2039, 0.0016]","[0.2702, 0.0017]","[0.0722, 0.001]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,600,0.2,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
