model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,300,0.4,Adam,"[0.8195, 0.0051]","[0.808, 0.0048]","[0.7954, 0.0047]","[0.8312, 0.0058]","[0.5642, 0.0027]","[0.799, 0.0049]","[0.7761, 0.0049]","[0.7437, 0.005]","[0.8197, 0.0053]","[0.4526, 0.0031]","[0.269, 0.0026]","[0.3864, 0.0033]","[0.4839, 0.0036]","[0.1405, 0.0017]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,300,0.4,Adam,"[0.7301, 0.0058]","[0.7195, 0.0054]","[0.7078, 0.0052]","[0.7403, 0.0069]","[0.4946, 0.0024]","[0.7119, 0.0053]","[0.6878, 0.0051]","[0.6633, 0.0051]","[0.7329, 0.0061]","[0.3942, 0.0026]","[0.2342, 0.0023]","[0.335, 0.0028]","[0.4242, 0.0031]","[0.1211, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.001,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,300,0.4,Adam,"[0.6177, 0.0065]","[0.6071, 0.006]","[0.5981, 0.0058]","[0.6319, 0.0076]","[0.4091, 0.0023]","[0.5953, 0.0059]","[0.5797, 0.0057]","[0.5656, 0.0056]","[0.6185, 0.0067]","[0.3219, 0.0021]","[0.1857, 0.0018]","[0.2684, 0.0021]","[0.3459, 0.0024]","[0.098, 0.0013]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,300,0.4,Adam,"[0.6722, 0.0062]","[0.6547, 0.0058]","[0.6414, 0.0057]","[0.6964, 0.0072]","[0.4391, 0.0023]","[0.6337, 0.0059]","[0.6121, 0.0057]","[0.5962, 0.0055]","[0.6747, 0.0064]","[0.3413, 0.0022]","[0.1992, 0.0018]","[0.2855, 0.0022]","[0.3685, 0.0025]","[0.1084, 0.0013]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.001,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,300,0.4,Adam,"[0.5142, 0.0072]","[0.5083, 0.0067]","[0.5044, 0.0065]","[0.5249, 0.0082]","[0.334, 0.0024]","[0.4998, 0.0066]","[0.4953, 0.0064]","[0.4919, 0.0062]","[0.5132, 0.0074]","[0.2623, 0.0018]","[0.1432, 0.0013]","[0.2117, 0.0016]","[0.2796, 0.0017]","[0.0743, 0.001]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.4,Adam,"[0.4456, 0.0075]","[0.4537, 0.0071]","[0.4599, 0.0068]","[0.4353, 0.0085]","[0.3085, 0.0025]","[0.4614, 0.0068]","[0.4744, 0.0065]","[0.4805, 0.0063]","[0.4454, 0.0077]","[0.2513, 0.0019]","[0.1269, 0.0013]","[0.1986, 0.0015]","[0.2699, 0.0016]","[0.0602, 0.0009]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,300,0.4,Adam,"[0.6067, 0.0065]","[0.5741, 0.0063]","[0.5534, 0.0061]","[0.6698, 0.0071]","[0.3586, 0.0023]","[0.5281, 0.0064]","[0.4996, 0.0063]","[0.4871, 0.0061]","[0.5659, 0.0069]","[0.2619, 0.0018]","[0.1539, 0.0014]","[0.2148, 0.0016]","[0.278, 0.0018]","[0.0849, 0.001]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,300,0.4,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,300,0.4,Adam,"[0.8743, 0.0044]","[0.8539, 0.0044]","[0.836, 0.0045]","[0.8985, 0.0046]","[0.5889, 0.0026]","[0.8332, 0.0048]","[0.8004, 0.0051]","[0.7669, 0.0053]","[0.8762, 0.0048]","[0.4658, 0.003]","[0.2815, 0.0027]","[0.3962, 0.0033]","[0.4952, 0.0035]","[0.1521, 0.0018]"
