model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
CE-VAE,100,0.0001,0.0001,0.0001,1,1,,0.0005,300,0.5,Adam,"[0.378, 0.0073]","[0.3933, 0.0069]","[0.4038, 0.0067]","[0.3526, 0.0081]","[0.2694, 0.0026]","[0.4147, 0.0067]","[0.4294, 0.0064]","[0.438, 0.0062]","[0.3901, 0.0077]","[0.2248, 0.0019]","[0.1114, 0.0013]","[0.1753, 0.0016]","[0.2405, 0.0018]","[0.0497, 0.0009]"
CE-VAE,100,0.0001,0.0001,0.0001,1,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.0001,300,0.5,Adam,"[0.8715, 0.0045]","[0.8521, 0.0045]","[0.8346, 0.0046]","[0.8947, 0.0048]","[0.5879, 0.0026]","[0.8333, 0.0048]","[0.7999, 0.0051]","[0.7665, 0.0053]","[0.8759, 0.0048]","[0.4654, 0.003]","[0.2816, 0.0027]","[0.3959, 0.0033]","[0.4951, 0.0035]","[0.1521, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.0005,300,0.5,Adam,"[0.8749, 0.0044]","[0.8542, 0.0044]","[0.836, 0.0045]","[0.9011, 0.0046]","[0.5891, 0.0026]","[0.8317, 0.0048]","[0.7993, 0.0051]","[0.7659, 0.0053]","[0.876, 0.0048]","[0.4653, 0.003]","[0.2808, 0.0027]","[0.3958, 0.0033]","[0.4949, 0.0035]","[0.1522, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.0001,300,0.5,Adam,"[0.8272, 0.005]","[0.8137, 0.0048]","[0.8002, 0.0047]","[0.8447, 0.0056]","[0.5671, 0.0027]","[0.8002, 0.005]","[0.7774, 0.0049]","[0.7453, 0.0051]","[0.8251, 0.0053]","[0.4526, 0.0031]","[0.2691, 0.0027]","[0.3862, 0.0033]","[0.4843, 0.0036]","[0.1414, 0.0017]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.0005,300,0.5,Adam,"[0.8526, 0.0047]","[0.8366, 0.0047]","[0.8213, 0.0047]","[0.8716, 0.0052]","[0.5796, 0.0026]","[0.8202, 0.0049]","[0.7942, 0.005]","[0.7599, 0.0052]","[0.855, 0.005]","[0.4609, 0.003]","[0.2758, 0.0026]","[0.3938, 0.0033]","[0.4923, 0.0036]","[0.1472, 0.0017]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.0001,300,0.5,Adam,"[0.7297, 0.0058]","[0.7162, 0.0054]","[0.7051, 0.0052]","[0.747, 0.0067]","[0.496, 0.0024]","[0.7017, 0.0054]","[0.6817, 0.0052]","[0.6643, 0.0051]","[0.7294, 0.0061]","[0.3936, 0.0027]","[0.2292, 0.0022]","[0.3301, 0.0027]","[0.425, 0.0031]","[0.1205, 0.0014]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.0005,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.0001,300,0.5,Adam,"[0.6233, 0.0066]","[0.6127, 0.0062]","[0.6036, 0.006]","[0.6376, 0.0077]","[0.4113, 0.0023]","[0.6013, 0.0061]","[0.5844, 0.0058]","[0.5718, 0.0057]","[0.623, 0.0069]","[0.3234, 0.0021]","[0.1863, 0.0018]","[0.2688, 0.0021]","[0.3474, 0.0023]","[0.0975, 0.0012]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.0005,300,0.5,Adam,"[0.6467, 0.0065]","[0.642, 0.0061]","[0.6372, 0.0059]","[0.6523, 0.0075]","[0.4416, 0.0021]","[0.6383, 0.0059]","[0.6288, 0.0057]","[0.6192, 0.0056]","[0.6479, 0.0067]","[0.3545, 0.0022]","[0.1989, 0.0017]","[0.2923, 0.0021]","[0.3816, 0.0024]","[0.1018, 0.0012]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.0001,300,0.5,Adam,"[0.5139, 0.0068]","[0.5111, 0.0064]","[0.5086, 0.0061]","[0.517, 0.0079]","[0.3429, 0.0023]","[0.5081, 0.0062]","[0.5038, 0.006]","[0.4999, 0.0059]","[0.5141, 0.007]","[0.272, 0.0019]","[0.1501, 0.0015]","[0.2215, 0.0017]","[0.2914, 0.0018]","[0.0764, 0.0011]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.0005,300,0.5,Adam,"[0.4746, 0.0074]","[0.4674, 0.0068]","[0.4664, 0.0065]","[0.4972, 0.0085]","[0.3156, 0.0023]","[0.4502, 0.0064]","[0.4565, 0.0059]","[0.4681, 0.0058]","[0.4633, 0.0078]","[0.2494, 0.0018]","[0.1275, 0.0013]","[0.1977, 0.0015]","[0.2701, 0.0016]","[0.0626, 0.0009]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0001,300,0.5,Adam,"[0.8759, 0.0043]","[0.8548, 0.0044]","[0.8365, 0.0045]","[0.9023, 0.0046]","[0.5898, 0.0026]","[0.832, 0.0048]","[0.7993, 0.0051]","[0.7664, 0.0053]","[0.8752, 0.0048]","[0.4659, 0.003]","[0.2809, 0.0027]","[0.3958, 0.0033]","[0.4952, 0.0035]","[0.1521, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0005,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0001,300,0.5,Adam,"[0.8712, 0.0044]","[0.8512, 0.0044]","[0.8335, 0.0045]","[0.8955, 0.0047]","[0.5882, 0.0027]","[0.831, 0.0048]","[0.7979, 0.0051]","[0.7655, 0.0053]","[0.8728, 0.0048]","[0.4652, 0.003]","[0.2812, 0.0027]","[0.3954, 0.0033]","[0.4951, 0.0035]","[0.1519, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0005,300,0.5,Adam,"[0.8539, 0.0048]","[0.8348, 0.0047]","[0.8174, 0.0047]","[0.8723, 0.0054]","[0.5739, 0.0027]","[0.8156, 0.0049]","[0.7848, 0.005]","[0.7499, 0.0051]","[0.8712, 0.0048]","[0.4552, 0.003]","[0.2736, 0.0025]","[0.3894, 0.0033]","[0.4877, 0.0036]","[0.1511, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0001,300,0.5,Adam,"[0.825, 0.005]","[0.812, 0.0048]","[0.7988, 0.0047]","[0.8396, 0.0057]","[0.5669, 0.0027]","[0.8008, 0.0048]","[0.776, 0.0049]","[0.7453, 0.005]","[0.8255, 0.0053]","[0.4539, 0.0031]","[0.2705, 0.0027]","[0.3863, 0.0033]","[0.4854, 0.0036]","[0.1418, 0.0017]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0005,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0001,300,0.5,Adam,"[0.7365, 0.006]","[0.7257, 0.0056]","[0.7148, 0.0053]","[0.7471, 0.007]","[0.5021, 0.0025]","[0.7167, 0.0054]","[0.6952, 0.0052]","[0.6737, 0.0051]","[0.7401, 0.0063]","[0.3994, 0.0028]","[0.2344, 0.0023]","[0.338, 0.0028]","[0.4329, 0.0032]","[0.1219, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0005,300,0.5,Adam,"[0.7976, 0.0052]","[0.7851, 0.005]","[0.772, 0.0048]","[0.8129, 0.0061]","[0.5473, 0.0027]","[0.7743, 0.005]","[0.749, 0.0049]","[0.7217, 0.005]","[0.7969, 0.0055]","[0.4362, 0.003]","[0.26, 0.0025]","[0.3716, 0.0032]","[0.4691, 0.0035]","[0.1353, 0.0016]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.001,300,0.5,Adam,"[0.5829, 0.006]","[0.562, 0.0056]","[0.5476, 0.0054]","[0.6212, 0.0072]","[0.3672, 0.0019]","[0.5318, 0.0053]","[0.5133, 0.0051]","[0.4983, 0.0052]","[0.5723, 0.0063]","[0.2859, 0.0018]","[0.1686, 0.0018]","[0.2394, 0.002]","[0.3033, 0.0021]","[0.0903, 0.0011]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0001,300,0.5,Adam,"[0.6164, 0.0065]","[0.6074, 0.0061]","[0.5995, 0.0059]","[0.6277, 0.0076]","[0.4099, 0.0022]","[0.5986, 0.006]","[0.5838, 0.0058]","[0.5713, 0.0056]","[0.6173, 0.0068]","[0.3233, 0.0021]","[0.1852, 0.0017]","[0.2684, 0.002]","[0.3477, 0.0023]","[0.0969, 0.0012]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0005,300,0.5,Adam,"[0.6843, 0.0061]","[0.6742, 0.0056]","[0.6649, 0.0054]","[0.6963, 0.0072]","[0.4643, 0.0023]","[0.6646, 0.0055]","[0.6471, 0.0053]","[0.6305, 0.0052]","[0.6841, 0.0064]","[0.3684, 0.0025]","[0.2138, 0.002]","[0.3093, 0.0025]","[0.3985, 0.0028]","[0.1107, 0.0013]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0001,300,0.5,Adam,"[0.8733, 0.0043]","[0.8531, 0.0044]","[0.8353, 0.0045]","[0.898, 0.0046]","[0.5899, 0.0027]","[0.832, 0.0048]","[0.799, 0.005]","[0.7674, 0.0053]","[0.8728, 0.0048]","[0.4665, 0.003]","[0.2812, 0.0027]","[0.3958, 0.0033]","[0.4961, 0.0035]","[0.1519, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0005,300,0.5,Adam,"[0.8175, 0.0047]","[0.8064, 0.0044]","[0.7944, 0.0043]","[0.8275, 0.0057]","[0.5711, 0.003]","[0.7987, 0.0046]","[0.7735, 0.0047]","[0.7468, 0.0049]","[0.8203, 0.005]","[0.4578, 0.0032]","[0.2747, 0.0029]","[0.3878, 0.0034]","[0.4884, 0.0037]","[0.1457, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0001,300,0.5,Adam,"[0.8752, 0.0043]","[0.8541, 0.0044]","[0.8359, 0.0045]","[0.9014, 0.0046]","[0.5899, 0.0027]","[0.8319, 0.0048]","[0.7983, 0.0051]","[0.7661, 0.0053]","[0.8738, 0.0048]","[0.4658, 0.003]","[0.2815, 0.0027]","[0.3956, 0.0033]","[0.4954, 0.0035]","[0.152, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0005,300,0.5,Adam,"[0.816, 0.0047]","[0.8041, 0.0044]","[0.7922, 0.0043]","[0.8279, 0.0056]","[0.5705, 0.003]","[0.7956, 0.0046]","[0.7702, 0.0047]","[0.7457, 0.0049]","[0.8158, 0.0051]","[0.4572, 0.0032]","[0.2737, 0.0029]","[0.3867, 0.0035]","[0.4878, 0.0037]","[0.145, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.0001,300,0.5,Adam,"[0.8717, 0.0044]","[0.8514, 0.0044]","[0.8336, 0.0045]","[0.8978, 0.0046]","[0.5889, 0.0027]","[0.8294, 0.0048]","[0.7974, 0.005]","[0.7652, 0.0053]","[0.8719, 0.0048]","[0.4652, 0.003]","[0.2804, 0.0027]","[0.3954, 0.0033]","[0.4954, 0.0035]","[0.1519, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.0005,300,0.5,Adam,"[0.8107, 0.0048]","[0.8004, 0.0045]","[0.7892, 0.0044]","[0.8183, 0.0058]","[0.5677, 0.0029]","[0.7944, 0.0046]","[0.7697, 0.0047]","[0.7452, 0.0049]","[0.8125, 0.0051]","[0.4567, 0.0032]","[0.273, 0.0029]","[0.3862, 0.0034]","[0.4876, 0.0037]","[0.1436, 0.0019]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.0001,300,0.5,Adam,"[0.8306, 0.0048]","[0.8167, 0.0046]","[0.8033, 0.0046]","[0.8468, 0.0055]","[0.5719, 0.0028]","[0.8034, 0.0048]","[0.7798, 0.0049]","[0.7496, 0.0051]","[0.8342, 0.0051]","[0.4572, 0.0031]","[0.2721, 0.0027]","[0.3889, 0.0033]","[0.4886, 0.0037]","[0.145, 0.0018]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.0005,300,0.5,Adam,"[0.8185, 0.005]","[0.8065, 0.0047]","[0.7938, 0.0046]","[0.8296, 0.0058]","[0.5647, 0.0027]","[0.7971, 0.0047]","[0.7724, 0.0048]","[0.7435, 0.005]","[0.8233, 0.0051]","[0.4536, 0.0031]","[0.2708, 0.0028]","[0.386, 0.0034]","[0.4851, 0.0037]","[0.1427, 0.0017]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.001,300,0.5,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.0001,300,0.5,Adam,"[0.7617, 0.0055]","[0.7486, 0.0051]","[0.736, 0.0049]","[0.7747, 0.0064]","[0.5203, 0.0027]","[0.7379, 0.0051]","[0.7127, 0.0049]","[0.6884, 0.0049]","[0.7662, 0.0057]","[0.4151, 0.0029]","[0.247, 0.0025]","[0.3521, 0.0031]","[0.4466, 0.0034]","[0.1305, 0.0016]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.0005,300,0.5,Adam,"[0.7732, 0.0053]","[0.7622, 0.005]","[0.7522, 0.0049]","[0.7879, 0.0061]","[0.5397, 0.0028]","[0.7511, 0.0051]","[0.7338, 0.0049]","[0.7132, 0.0049]","[0.7713, 0.0057]","[0.4321, 0.0031]","[0.2521, 0.0025]","[0.3654, 0.0032]","[0.4672, 0.0037]","[0.1312, 0.0016]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.001,300,0.5,Adam,"[0.7676, 0.0058]","[0.7644, 0.0054]","[0.7578, 0.0052]","[0.7691, 0.0068]","[0.5388, 0.0026]","[0.7637, 0.0052]","[0.753, 0.005]","[0.7265, 0.0051]","[0.7688, 0.006]","[0.4363, 0.003]","[0.2521, 0.0023]","[0.3722, 0.0031]","[0.4713, 0.0035]","[0.1269, 0.0014]"
