model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.3,Adam,"[0.8271, 0.005]","[0.8145, 0.0048]","[0.8012, 0.0047]","[0.8409, 0.0057]","[0.5674, 0.0027]","[0.8038, 0.0049]","[0.7792, 0.0049]","[0.7473, 0.0051]","[0.8278, 0.0053]","[0.454, 0.0031]","[0.2706, 0.0026]","[0.3873, 0.0033]","[0.4858, 0.0036]","[0.1415, 0.0017]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.3,Adam,"[0.7807, 0.0054]","[0.7693, 0.0051]","[0.7568, 0.0049]","[0.7933, 0.0063]","[0.5346, 0.0026]","[0.7598, 0.0051]","[0.7372, 0.0049]","[0.707, 0.0049]","[0.7812, 0.0057]","[0.427, 0.0029]","[0.2535, 0.0025]","[0.3655, 0.0032]","[0.4596, 0.0035]","[0.1318, 0.0016]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.3,Adam,"[0.6809, 0.006]","[0.6678, 0.0055]","[0.6558, 0.0053]","[0.6957, 0.007]","[0.4554, 0.0023]","[0.6545, 0.0054]","[0.6323, 0.0052]","[0.612, 0.0052]","[0.684, 0.0062]","[0.3595, 0.0024]","[0.2128, 0.0021]","[0.304, 0.0026]","[0.3869, 0.0028]","[0.1129, 0.0014]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.3,Adam,"[0.5614, 0.0069]","[0.5555, 0.0065]","[0.5505, 0.0062]","[0.5702, 0.0081]","[0.3717, 0.0022]","[0.5483, 0.0063]","[0.5406, 0.0059]","[0.532, 0.0058]","[0.561, 0.0072]","[0.2937, 0.0019]","[0.1636, 0.0015]","[0.2417, 0.0018]","[0.3159, 0.0019]","[0.0842, 0.0011]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,600,0.3,Adam,"[0.5083, 0.0068]","[0.4982, 0.0064]","[0.4897, 0.0062]","[0.521, 0.008]","[0.3188, 0.0022]","[0.4875, 0.0063]","[0.4723, 0.0061]","[0.4593, 0.006]","[0.5065, 0.0071]","[0.2461, 0.0017]","[0.1416, 0.0013]","[0.2029, 0.0015]","[0.2611, 0.0016]","[0.0746, 0.001]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,600,0.3,Adam,"[0.8702, 0.0044]","[0.8501, 0.0044]","[0.8324, 0.0045]","[0.8959, 0.0047]","[0.5877, 0.0027]","[0.8276, 0.0048]","[0.7969, 0.005]","[0.7639, 0.0053]","[0.8702, 0.0048]","[0.4644, 0.003]","[0.2795, 0.0027]","[0.3952, 0.0033]","[0.4944, 0.0035]","[0.1517, 0.0018]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1.0,,0.0001,600,0.3,Adam,"[0.8197, 0.0051]","[0.8073, 0.0049]","[0.795, 0.0048]","[0.8384, 0.0056]","[0.5652, 0.0026]","[0.7935, 0.0051]","[0.775, 0.005]","[0.7459, 0.0051]","[0.8157, 0.0054]","[0.4506, 0.003]","[0.265, 0.0026]","[0.3842, 0.0033]","[0.4843, 0.0036]","[0.1384, 0.0016]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.01,1.0,,0.0001,600,0.3,Adam,"[0.7732, 0.0055]","[0.7624, 0.0051]","[0.7507, 0.0049]","[0.7829, 0.0064]","[0.5317, 0.0026]","[0.7545, 0.005]","[0.731, 0.0049]","[0.7053, 0.0049]","[0.7755, 0.0057]","[0.4249, 0.003]","[0.2523, 0.0025]","[0.3621, 0.0032]","[0.4587, 0.0035]","[0.1309, 0.0016]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.01,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.01,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.0001,600,0.3,Adam,"[0.6401, 0.0063]","[0.6277, 0.0058]","[0.618, 0.0056]","[0.6592, 0.0073]","[0.4263, 0.0022]","[0.6125, 0.0058]","[0.5968, 0.0055]","[0.5843, 0.0054]","[0.6351, 0.0066]","[0.3345, 0.0022]","[0.1922, 0.0018]","[0.2786, 0.0021]","[0.3606, 0.0024]","[0.1011, 0.0012]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.0001,600,0.3,Adam,"[0.7906, 0.0057]","[0.7855, 0.0053]","[0.7777, 0.0051]","[0.7947, 0.0065]","[0.5525, 0.0026]","[0.7824, 0.0052]","[0.7693, 0.005]","[0.7421, 0.0051]","[0.7919, 0.0058]","[0.4463, 0.003]","[0.2595, 0.0024]","[0.3802, 0.0032]","[0.4815, 0.0036]","[0.1317, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.001,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.1,1.0,,0.0001,600,0.3,Adam,"[0.7992, 0.0051]","[0.7881, 0.0047]","[0.7767, 0.0046]","[0.8094, 0.006]","[0.5569, 0.0029]","[0.7791, 0.0047]","[0.7569, 0.0047]","[0.7316, 0.0049]","[0.8017, 0.0053]","[0.4481, 0.0032]","[0.2664, 0.0028]","[0.3804, 0.0035]","[0.4803, 0.0038]","[0.1402, 0.0018]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.1,1.0,,0.0005,600,0.3,Adam,"[0.4093, 0.0068]","[0.4372, 0.0062]","[0.4459, 0.0059]","[0.3127, 0.0078]","[0.3016, 0.002]","[0.5198, 0.0057]","[0.4922, 0.0054]","[0.4726, 0.0053]","[0.3666, 0.0073]","[0.2584, 0.0017]","[0.1559, 0.0013]","[0.2196, 0.0015]","[0.2788, 0.0017]","[0.0464, 0.0008]"
