model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,100,0.01,,0.0005,600,0.5,Adam,"[0.0446, 0.0024]","[0.0414, 0.002]","[0.0391, 0.0018]","[0.0494, 0.0032]","[0.0318, 0.0012]","[0.0983, 0.0032]","[0.0375, 0.0017]","[0.0337, 0.0014]","[0.0313, 0.0012]","[0.0445, 0.0025]","[0.0241, 0.0008]","[0.04, 0.0024]","[0.0653, 0.004]","[0.0871, 0.0046]","[0.1067, 0.005]","[0.0395, 0.0031]","[0.1946, 0.0062]"
CDE-VAE,100,0.01,,0.001,600,0.5,Adam,"[0.0457, 0.0024]","[0.0429, 0.002]","[0.0408, 0.0018]","[0.0499, 0.0032]","[0.0333, 0.0012]","[0.1029, 0.0033]","[0.0396, 0.0018]","[0.0361, 0.0014]","[0.0337, 0.0013]","[0.0452, 0.0025]","[0.0249, 0.0008]","[0.0413, 0.0025]","[0.0698, 0.0042]","[0.0948, 0.0047]","[0.1168, 0.0052]","[0.0423, 0.0034]","[0.2015, 0.0064]"
CDE-VAE,100,0.1,,0.0001,600,0.5,Adam,"[0.0391, 0.0022]","[0.0374, 0.0019]","[0.036, 0.0017]","[0.0417, 0.0029]","[0.0308, 0.0012]","[0.0952, 0.0031]","[0.0351, 0.0016]","[0.0331, 0.0014]","[0.0312, 0.0012]","[0.0394, 0.0023]","[0.0244, 0.0009]","[0.0358, 0.0023]","[0.0624, 0.0039]","[0.0869, 0.0046]","[0.1055, 0.0049]","[0.0378, 0.0032]","[0.1935, 0.0063]"
CDE-VAE,100,0.1,,0.0005,600,0.5,Adam,"[0.0392, 0.0022]","[0.0374, 0.0019]","[0.036, 0.0017]","[0.0414, 0.0029]","[0.0307, 0.0012]","[0.0946, 0.0031]","[0.0353, 0.0017]","[0.0329, 0.0014]","[0.0312, 0.0012]","[0.0397, 0.0023]","[0.0243, 0.0009]","[0.0351, 0.0022]","[0.0628, 0.004]","[0.0858, 0.0045]","[0.105, 0.0049]","[0.0372, 0.0032]","[0.1926, 0.0063]"
CDE-VAE,100,0.1,,0.001,600,0.5,Adam,"[0.0385, 0.0022]","[0.0368, 0.0019]","[0.0355, 0.0017]","[0.0408, 0.0029]","[0.0304, 0.0012]","[0.0932, 0.003]","[0.0347, 0.0016]","[0.0327, 0.0014]","[0.0309, 0.0012]","[0.038, 0.0023]","[0.0241, 0.0009]","[0.035, 0.0022]","[0.0602, 0.0038]","[0.0837, 0.0045]","[0.1036, 0.0049]","[0.0358, 0.0031]","[0.1905, 0.0062]"
CDE-VAE,100,1.0,,0.0001,600,0.5,Adam,"[0.0279, 0.0019]","[0.0265, 0.0016]","[0.0255, 0.0014]","[0.0302, 0.0025]","[0.0223, 0.001]","[0.0723, 0.0027]","[0.0248, 0.0014]","[0.0231, 0.0011]","[0.0219, 0.001]","[0.0269, 0.0019]","[0.0188, 0.0007]","[0.0256, 0.0019]","[0.0471, 0.0036]","[0.063, 0.004]","[0.0767, 0.0044]","[0.0257, 0.0027]","[0.1528, 0.0057]"
CDE-VAE,100,1.0,,0.0005,600,0.5,Adam,"[0.0279, 0.0019]","[0.0266, 0.0016]","[0.0256, 0.0014]","[0.0304, 0.0025]","[0.0224, 0.001]","[0.072, 0.0027]","[0.0249, 0.0014]","[0.0233, 0.0011]","[0.0222, 0.001]","[0.0273, 0.0019]","[0.0188, 0.0007]","[0.0252, 0.0019]","[0.0465, 0.0036]","[0.0636, 0.004]","[0.0775, 0.0044]","[0.0262, 0.0027]","[0.1522, 0.0057]"
CDE-VAE,100,1.0,,0.001,600,0.5,Adam,"[0.028, 0.0019]","[0.0265, 0.0016]","[0.0256, 0.0014]","[0.0307, 0.0025]","[0.0223, 0.001]","[0.0717, 0.0027]","[0.0245, 0.0014]","[0.0231, 0.0011]","[0.0224, 0.001]","[0.0272, 0.0019]","[0.0187, 0.0007]","[0.0252, 0.0019]","[0.045, 0.0035]","[0.0628, 0.004]","[0.0778, 0.0044]","[0.0261, 0.0027]","[0.151, 0.0057]"
CDE-VAE,100,10.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,10.0,,0.0005,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,100,10.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.0709, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0267, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0603, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1497, 0.0057]"
CDE-VAE,100,100.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,100.0,,0.0005,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,100,100.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0603, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1497, 0.0057]"
CDE-VAE,100,1000.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,1000.0,,0.0005,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,100,1000.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0256, 0.0019]","[0.0444, 0.0034]","[0.0603, 0.0039]","[0.0754, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,100,10000.0,,0.0001,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,10000.0,,0.0005,600,0.5,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,100,10000.0,,0.001,600,0.5,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
