model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,0.01,,0.0005,300,0.3,Adam,"[0.0358, 0.0021]","[0.0336, 0.0018]","[0.0321, 0.0016]","[0.039, 0.0028]","[0.0267, 0.001]","[0.0812, 0.0028]","[0.0311, 0.0015]","[0.0283, 0.0012]","[0.0268, 0.0011]","[0.0358, 0.0022]","[0.0206, 0.0007]","[0.0305, 0.0019]","[0.0499, 0.0033]","[0.0688, 0.004]","[0.087, 0.0044]","[0.0278, 0.0024]","[0.1662, 0.0059]"
CDE-VAE,200,0.01,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,200,0.1,,0.0001,300,0.3,Adam,"[0.037, 0.0022]","[0.0354, 0.0018]","[0.0342, 0.0016]","[0.0391, 0.0028]","[0.0296, 0.0011]","[0.0917, 0.003]","[0.0336, 0.0016]","[0.0315, 0.0014]","[0.0302, 0.0012]","[0.0371, 0.0022]","[0.0237, 0.0008]","[0.0339, 0.0022]","[0.0599, 0.0039]","[0.0819, 0.0044]","[0.1016, 0.0049]","[0.0352, 0.0031]","[0.1887, 0.0062]"
CDE-VAE,200,0.1,,0.0005,300,0.3,Adam,"[0.042, 0.0023]","[0.0399, 0.002]","[0.0384, 0.0017]","[0.0451, 0.003]","[0.0324, 0.0012]","[0.0995, 0.0032]","[0.0373, 0.0017]","[0.0348, 0.0014]","[0.0329, 0.0013]","[0.0422, 0.0024]","[0.0252, 0.0009]","[0.0373, 0.0023]","[0.0658, 0.004]","[0.0908, 0.0046]","[0.1109, 0.005]","[0.0393, 0.0032]","[0.2, 0.0063]"
CDE-VAE,200,0.1,,0.001,300,0.3,Adam,"[0.0402, 0.0023]","[0.0383, 0.0019]","[0.0369, 0.0017]","[0.043, 0.003]","[0.0314, 0.0012]","[0.0966, 0.0031]","[0.0359, 0.0017]","[0.0339, 0.0014]","[0.0322, 0.0013]","[0.0394, 0.0023]","[0.0248, 0.0009]","[0.0353, 0.0021]","[0.0625, 0.0039]","[0.0863, 0.0045]","[0.1085, 0.005]","[0.0363, 0.0031]","[0.1971, 0.0063]"
CDE-VAE,200,1.0,,0.0001,300,0.3,Adam,"[0.028, 0.0019]","[0.0266, 0.0016]","[0.0256, 0.0014]","[0.0304, 0.0025]","[0.0224, 0.001]","[0.0722, 0.0027]","[0.0248, 0.0014]","[0.0231, 0.0011]","[0.0219, 0.001]","[0.0269, 0.0019]","[0.0188, 0.0007]","[0.0254, 0.0019]","[0.0474, 0.0036]","[0.0625, 0.004]","[0.0764, 0.0044]","[0.0257, 0.0027]","[0.1526, 0.0057]"
CDE-VAE,200,1.0,,0.0005,300,0.3,Adam,"[0.0279, 0.0019]","[0.0266, 0.0016]","[0.0255, 0.0014]","[0.0303, 0.0025]","[0.0224, 0.001]","[0.0721, 0.0027]","[0.0251, 0.0014]","[0.0233, 0.0011]","[0.022, 0.001]","[0.0273, 0.0019]","[0.0188, 0.0007]","[0.0252, 0.0019]","[0.0477, 0.0036]","[0.0629, 0.004]","[0.0772, 0.0044]","[0.0262, 0.0027]","[0.1524, 0.0057]"
CDE-VAE,200,1.0,,0.001,300,0.3,Adam,"[0.0276, 0.0019]","[0.0263, 0.0016]","[0.0254, 0.0014]","[0.0301, 0.0025]","[0.0223, 0.001]","[0.0716, 0.0027]","[0.0246, 0.0014]","[0.0232, 0.0011]","[0.0223, 0.001]","[0.0271, 0.0019]","[0.0187, 0.0007]","[0.0251, 0.0019]","[0.045, 0.0035]","[0.0632, 0.004]","[0.0778, 0.0044]","[0.0261, 0.0027]","[0.1512, 0.0057]"
CDE-VAE,200,10.0,,0.0001,300,0.3,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,10.0,,0.0005,300,0.3,Adam,"[0.0274, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0713, 0.0027]","[0.0239, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.0448, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,200,10.0,,0.001,300,0.3,Adam,"[0.0274, 0.0019]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.0709, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0603, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1496, 0.0057]"
CDE-VAE,200,100.0,,0.0001,300,0.3,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,100.0,,0.0005,300,0.3,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,200,100.0,,0.001,300,0.3,Adam,"[0.0274, 0.0019]","[0.026, 0.0015]","[0.025, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0264, 0.0019]","[0.0185, 0.0007]","[0.0254, 0.0019]","[0.0445, 0.0034]","[0.0603, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,200,1000.0,,0.0001,300,0.3,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,1000.0,,0.0005,300,0.3,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1506, 0.0057]"
CDE-VAE,200,1000.0,,0.001,300,0.3,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0185, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,200,10000.0,,0.0001,300,0.3,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,200,10000.0,,0.0005,300,0.3,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1505, 0.0057]"
CDE-VAE,200,10000.0,,0.001,300,0.3,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
