model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,100,0.01,,0.0005,300,0.2,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CDE-VAE,100,0.01,,0.001,300,0.2,Adam,"[0.0429, 0.0023]","[0.0403, 0.002]","[0.0384, 0.0018]","[0.0465, 0.0031]","[0.0315, 0.0012]","[0.0948, 0.0032]","[0.0377, 0.0017]","[0.0341, 0.0014]","[0.0316, 0.0012]","[0.042, 0.0024]","[0.0237, 0.0008]","[0.0388, 0.0024]","[0.0644, 0.0039]","[0.0856, 0.0045]","[0.1039, 0.0049]","[0.0371, 0.0031]","[0.1863, 0.0062]"
CDE-VAE,100,0.1,,0.0001,300,0.2,Adam,"[0.037, 0.0021]","[0.0354, 0.0018]","[0.0342, 0.0016]","[0.0393, 0.0028]","[0.0296, 0.0011]","[0.092, 0.003]","[0.0335, 0.0016]","[0.0315, 0.0014]","[0.0302, 0.0012]","[0.0371, 0.0022]","[0.0237, 0.0008]","[0.0346, 0.0022]","[0.0598, 0.0039]","[0.0821, 0.0044]","[0.1018, 0.0049]","[0.0352, 0.0031]","[0.189, 0.0062]"
CDE-VAE,100,0.1,,0.0005,300,0.2,Adam,"[0.0397, 0.0022]","[0.0378, 0.0019]","[0.0363, 0.0017]","[0.0424, 0.0029]","[0.031, 0.0012]","[0.0959, 0.0031]","[0.0354, 0.0016]","[0.0332, 0.0014]","[0.0313, 0.0012]","[0.0402, 0.0024]","[0.0244, 0.0009]","[0.0364, 0.0023]","[0.0635, 0.004]","[0.0872, 0.0046]","[0.107, 0.005]","[0.0379, 0.0032]","[0.1949, 0.0063]"
CDE-VAE,100,0.1,,0.001,300,0.2,Adam,"[0.0392, 0.0022]","[0.0374, 0.0019]","[0.036, 0.0017]","[0.0415, 0.0029]","[0.0307, 0.0012]","[0.0944, 0.0031]","[0.0349, 0.0016]","[0.033, 0.0014]","[0.0312, 0.0012]","[0.0395, 0.0023]","[0.0242, 0.0009]","[0.035, 0.0022]","[0.0617, 0.0039]","[0.0858, 0.0045]","[0.1062, 0.005]","[0.0366, 0.0032]","[0.1926, 0.0063]"
CDE-VAE,100,1.0,,0.0001,300,0.2,Adam,"[0.0279, 0.0019]","[0.0266, 0.0016]","[0.0255, 0.0014]","[0.0303, 0.0025]","[0.0223, 0.001]","[0.0723, 0.0027]","[0.0248, 0.0014]","[0.023, 0.0011]","[0.0219, 0.001]","[0.027, 0.0019]","[0.0188, 0.0007]","[0.0255, 0.0019]","[0.0471, 0.0036]","[0.0623, 0.004]","[0.0765, 0.0044]","[0.0258, 0.0027]","[0.1529, 0.0058]"
CDE-VAE,100,1.0,,0.0005,300,0.2,Adam,"[0.0277, 0.0019]","[0.0264, 0.0016]","[0.0254, 0.0014]","[0.03, 0.0025]","[0.0223, 0.001]","[0.0719, 0.0027]","[0.0246, 0.0014]","[0.0232, 0.0011]","[0.022, 0.001]","[0.0272, 0.0019]","[0.0188, 0.0007]","[0.0253, 0.0019]","[0.0458, 0.0035]","[0.0633, 0.0041]","[0.0768, 0.0044]","[0.0261, 0.0027]","[0.1523, 0.0057]"
CDE-VAE,100,1.0,,0.001,300,0.2,Adam,"[0.0278, 0.0019]","[0.0265, 0.0016]","[0.0255, 0.0014]","[0.0303, 0.0025]","[0.0223, 0.001]","[0.0718, 0.0027]","[0.0247, 0.0014]","[0.0232, 0.0011]","[0.0223, 0.001]","[0.0272, 0.0019]","[0.0188, 0.0007]","[0.0252, 0.0019]","[0.0451, 0.0035]","[0.0634, 0.0041]","[0.0778, 0.0044]","[0.0261, 0.0027]","[0.1513, 0.0057]"
CDE-VAE,100,10.0,,0.0001,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,10.0,,0.0005,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0712, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0185, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1503, 0.0057]"
CDE-VAE,100,10.0,,0.001,300,0.2,Adam,"[0.0274, 0.0018]","[0.026, 0.0015]","[0.025, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0709, 0.0027]","[0.0242, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0264, 0.0019]","[0.0184, 0.0007]","[0.0254, 0.0019]","[0.0448, 0.0034]","[0.0601, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1494, 0.0057]"
CDE-VAE,100,100.0,,0.0001,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,100.0,,0.0005,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1505, 0.0057]"
CDE-VAE,100,100.0,,0.001,300,0.2,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.0241, 0.0013]","[0.0227, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0185, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0601, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1498, 0.0057]"
CDE-VAE,100,1000.0,,0.0001,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,1000.0,,0.0005,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.0219, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0226, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0754, 0.0043]","[0.0258, 0.0027]","[0.1505, 0.0057]"
CDE-VAE,100,1000.0,,0.001,300,0.2,Adam,"[0.0274, 0.0019]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0603, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1497, 0.0057]"
CDE-VAE,100,10000.0,,0.0001,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0714, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0216, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.045, 0.0035]","[0.0598, 0.0039]","[0.0747, 0.0043]","[0.0258, 0.0027]","[0.1508, 0.0057]"
CDE-VAE,100,10000.0,,0.0005,300,0.2,Adam,"[0.0275, 0.0018]","[0.026, 0.0015]","[0.0251, 0.0014]","[0.0297, 0.0025]","[0.022, 0.0009]","[0.0713, 0.0027]","[0.024, 0.0013]","[0.0225, 0.0011]","[0.0217, 0.001]","[0.0268, 0.0019]","[0.0186, 0.0007]","[0.0257, 0.0019]","[0.046, 0.0035]","[0.0597, 0.0039]","[0.0753, 0.0043]","[0.0258, 0.0027]","[0.1505, 0.0057]"
CDE-VAE,100,10000.0,,0.001,300,0.2,Adam,"[0.0274, 0.0019]","[0.026, 0.0016]","[0.0251, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.071, 0.0027]","[0.024, 0.0013]","[0.0228, 0.0011]","[0.0217, 0.001]","[0.0266, 0.0019]","[0.0184, 0.0007]","[0.0255, 0.0019]","[0.0445, 0.0034]","[0.0602, 0.0039]","[0.0753, 0.0043]","[0.026, 0.0027]","[0.1497, 0.0057]"
