User,Time,Energy
2732,1,7.898897002451122
2732,2,7.807430626824498
2732,3,7.523065026849508
2732,4,7.033123645931482
2732,5,6.672432657331228
2607,1,12.812386773526669
2607,2,12.328349323943257
2607,3,11.854879038408399
2607,4,11.345742186531425
2607,5,10.859358344227076
1653,1,9.51130997017026
1653,2,9.373556192964315
1653,3,9.168630316853523
1653,4,8.92394482716918
1653,5,8.747651498764753
3264,1,10.171176301315427
3264,2,9.926088363863528
3264,3,9.636733984574676
3264,4,9.177168801426888
3264,5,8.86099062860012
4931,1,9.536109749227762
4931,2,9.315626244992018
4931,3,9.054401552304626
4931,4,8.84765737876296
4931,5,8.472274452447891
4859,1,9.831954473629594
4859,2,9.588750996626914
4859,3,9.334439341910183
4859,4,9.050976749509573
4859,5,8.671103416010737
5827,1,11.541085621342063
5827,2,11.243193075060844
5827,3,10.94019666314125
5827,4,10.664546310901642
5827,5,10.399872589856386
1033,1,11.611494474112988
1033,2,11.314735161140561
1033,3,11.013285864144564
1033,4,10.755415115505457
1033,5,10.49823248758912
4373,1,6.631045136600733
4373,2,6.604528151452541
4373,3,6.478169854730368
4373,4,6.320965878665447
4373,5,6.140022035688162
5874,1,9.300334746949375
5874,2,8.998805202543736
5874,3,8.497826805338264
5874,4,8.130798039957881
5874,5,7.836280876770616
5924,1,10.891451161820441
5924,2,10.504785506054759
5924,3,10.152251243591309
5924,4,9.75206196680665
5924,5,9.319618795067072
3468,1,28.293785095214844
3468,2,26.860806880518794
3468,3,26.01134066283703
3468,4,25.122771557420492
3468,5,24.669430581852794
705,1,12.432757653295994
705,2,12.044565498828888
705,3,11.554708994925022
705,4,11.193411067128181
705,5,10.9194775223732
2599,1,27.912662159651518
2599,2,26.910987615585327
2599,3,26.25868707895279
2599,4,25.766915887594223
2599,5,25.093426004052162
2135,1,13.615204598754644
2135,2,13.26047745719552
2135,3,12.848899994045496
2135,4,12.429119665175676
2135,5,12.06779557839036
2222,1,16.11695372313261
2222,2,15.670877434313297
2222,3,15.102476723492146
2222,4,14.532075628638268
2222,5,14.078858144581318
2897,1,12.413428604602814
2897,2,12.109708152711391
2897,3,11.81313606351614
2897,4,11.329814322292805
