model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG@10,NDCG@15,NDCG@20,NDCG@5,NDCG@50,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,100,1.0,0.001,1.0,1.0,1.0,,0.0005,600,0.4,Adam,"[0.9047, 0.0038]","[0.8867, 0.0039]","[0.8707, 0.0041]","[0.9269, 0.004]","[0.8175, 0.0045]","[0.4069, 0.0023]","[0.5063, 0.0025]","[0.5853, 0.0025]","[0.2764, 0.0019]","[0.7389, 0.002]","[0.8677, 0.0043]","[0.8391, 0.0046]","[0.8071, 0.0049]","[0.9077, 0.0042]","[0.7, 0.0056]","[0.2685, 0.0025]","[0.3821, 0.0031]","[0.4812, 0.0034]","[0.1438, 0.0016]","[0.6927, 0.0029]"
