model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,0.01,,0.0005,300,0.5,Adam,"[0.0495, 0.0026]","[0.0448, 0.0022]","[0.0414, 0.0019]","[0.0567, 0.0035]","[0.0306, 0.0013]","[0.1236, 0.0043]","[0.039, 0.0018]","[0.0334, 0.0014]","[0.0296, 0.0012]","[0.0492, 0.0027]","[0.0195, 0.0007]","[0.0498, 0.0032]","[0.106, 0.0053]","[0.1314, 0.0058]","[0.1536, 0.0062]","[0.0679, 0.0042]","[0.2435, 0.0075]"
CDE-VAE,200,0.01,,0.001,300,0.5,Adam,"[0.0506, 0.0026]","[0.046, 0.0022]","[0.0425, 0.0019]","[0.0576, 0.0035]","[0.0315, 0.0012]","[0.1306, 0.0044]","[0.0402, 0.0018]","[0.0348, 0.0014]","[0.0307, 0.0012]","[0.0502, 0.0027]","[0.0202, 0.0007]","[0.0505, 0.0032]","[0.1116, 0.0054]","[0.1421, 0.006]","[0.1665, 0.0065]","[0.0711, 0.0044]","[0.2624, 0.0078]"
CDE-VAE,200,0.1,,0.0001,300,0.5,Adam,"[0.009, 0.001]","[0.009, 0.0009]","[0.0089, 0.0008]","[0.0088, 0.0013]","[0.0078, 0.0005]","[0.0323, 0.0018]","[0.0092, 0.0008]","[0.0089, 0.0007]","[0.0081, 0.0006]","[0.0096, 0.0011]","[0.0065, 0.0004]","[0.008, 0.0011]","[0.0232, 0.0025]","[0.0335, 0.003]","[0.0408, 0.0033]","[0.0115, 0.0017]","[0.08, 0.0045]"
CDE-VAE,200,0.1,,0.0005,300,0.5,Adam,"[0.0159, 0.0015]","[0.0147, 0.0012]","[0.0138, 0.0011]","[0.0175, 0.0019]","[0.0113, 0.0007]","[0.0463, 0.0024]","[0.0132, 0.001]","[0.0117, 0.0009]","[0.0109, 0.0007]","[0.0167, 0.0016]","[0.0087, 0.0005]","[0.0152, 0.0016]","[0.033, 0.0029]","[0.0436, 0.0034]","[0.0538, 0.0038]","[0.0214, 0.0024]","[0.105, 0.0052]"
CDE-VAE,200,0.1,,0.001,300,0.5,Adam,"[0.0163, 0.0015]","[0.015, 0.0012]","[0.0141, 0.0011]","[0.0179, 0.0019]","[0.0116, 0.0007]","[0.0475, 0.0024]","[0.0136, 0.0011]","[0.0119, 0.0008]","[0.0111, 0.0007]","[0.0173, 0.0016]","[0.0089, 0.0005]","[0.0152, 0.0016]","[0.0334, 0.0029]","[0.0432, 0.0034]","[0.0537, 0.0038]","[0.0223, 0.0024]","[0.1077, 0.0052]"
CDE-VAE,200,1.0,,0.0001,300,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.0333, 0.003]","[0.0081, 0.0014]","[0.0681, 0.0042]"
CDE-VAE,200,1.0,,0.0005,300,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0076, 0.0008]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.007, 0.001]","[0.018, 0.0021]","[0.0272, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.0677, 0.0042]"
CDE-VAE,200,1.0,,0.001,300,0.5,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0068, 0.0005]","[0.008, 0.001]","[0.0054, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0282, 0.0028]","[0.0345, 0.003]","[0.0093, 0.0015]","[0.068, 0.0042]"
CDE-VAE,200,10.0,,0.0001,300,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.007, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0262, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0678, 0.0042]"
CDE-VAE,200,10.0,,0.0005,300,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0076, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.007, 0.001]","[0.0181, 0.0022]","[0.0278, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.0675, 0.0042]"
CDE-VAE,200,10.0,,0.001,300,0.5,Adam,"[0.0073, 0.0009]","[0.0073, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0094, 0.0015]","[0.0673, 0.0042]"
CDE-VAE,200,100.0,,0.0001,300,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,200,100.0,,0.0005,300,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.0269, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0069, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.0674, 0.0042]"
CDE-VAE,200,100.0,,0.001,300,0.5,Adam,"[0.0073, 0.0009]","[0.0073, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0094, 0.0015]","[0.0674, 0.0042]"
CDE-VAE,200,1000.0,,0.0001,300,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0678, 0.0042]"
CDE-VAE,200,1000.0,,0.0005,300,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.0271, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.0069, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.068, 0.0042]"
CDE-VAE,200,1000.0,,0.001,300,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0074, 0.001]","[0.0053, 0.0003]","[0.0068, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0081, 0.0014]","[0.0672, 0.0042]"
CDE-VAE,200,10000.0,,0.0001,300,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,200,10000.0,,0.0005,300,0.5,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.007, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0331, 0.003]","[0.0081, 0.0014]","[0.0676, 0.0042]"
CDE-VAE,200,10000.0,,0.001,300,0.5,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0094, 0.0015]","[0.0674, 0.0042]"
