model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,0.01,1.0,,0.0001,400,700,0.4,Adam,"[0.4736, 0.0068]","[0.4236, 0.0062]","[0.3861, 0.0059]","[0.5484, 0.0078]","[0.7019, 0.0051]","[0.3619, 0.0061]","[0.301, 0.0054]","[0.2564, 0.0049]","[0.4658, 0.0071]","[0.462, 0.0068]","[0.6679, 0.0065]","[0.7978, 0.0054]","[0.8789, 0.0042]","[0.4703, 0.007]"
