model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.3,Adam,"[0.1487, 0.0042]","[0.1548, 0.0039]","[0.1557, 0.0037]","[0.1243, 0.005]","[0.3028, 0.0042]","[0.1734, 0.0039]","[0.1624, 0.0036]","[0.1567, 0.0035]","[0.1607, 0.0045]","[0.1497, 0.0044]","[0.3038, 0.0064]","[0.4129, 0.0067]","[0.5204, 0.0067]","[0.14, 0.0049]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.3,Adam,"[0.1619, 0.005]","[0.1586, 0.0045]","[0.1563, 0.0043]","[0.1685, 0.006]","[0.285, 0.0049]","[0.1534, 0.0042]","[0.1514, 0.004]","[0.148, 0.0038]","[0.1607, 0.0051]","[0.152, 0.0046]","[0.2365, 0.0057]","[0.3414, 0.0064]","[0.4416, 0.0067]","[0.125, 0.0045]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,300,0.3,Adam,"[0.1391, 0.0042]","[0.145, 0.0039]","[0.1484, 0.0038]","[0.1242, 0.0048]","[0.298, 0.0041]","[0.1554, 0.004]","[0.1578, 0.0037]","[0.1595, 0.0036]","[0.1502, 0.0048]","[0.1438, 0.0044]","[0.2641, 0.0063]","[0.3985, 0.0069]","[0.531, 0.0069]","[0.125, 0.0048]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,300,0.3,Adam,"[0.0725, 0.003]","[0.0903, 0.003]","[0.1029, 0.003]","[0.0491, 0.0033]","[0.2368, 0.0036]","[0.1117, 0.0034]","[0.1331, 0.0034]","[0.1446, 0.0034]","[0.0635, 0.0033]","[0.0903, 0.0037]","[0.1768, 0.0053]","[0.3218, 0.0065]","[0.4696, 0.0069]","[0.044, 0.0029]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.4776, 0.0068]","[0.4272, 0.0063]","[0.3893, 0.0059]","[0.5513, 0.0079]","[0.7052, 0.0051]","[0.3644, 0.0062]","[0.3037, 0.0055]","[0.2584, 0.005]","[0.4705, 0.0072]","[0.4634, 0.0069]","[0.6704, 0.0064]","[0.8028, 0.0053]","[0.8815, 0.0043]","[0.4768, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.48, 0.0067]","[0.4291, 0.0062]","[0.3906, 0.0058]","[0.5555, 0.0078]","[0.7095, 0.005]","[0.3672, 0.0061]","[0.3041, 0.0054]","[0.2577, 0.0049]","[0.474, 0.0071]","[0.4693, 0.0068]","[0.6845, 0.0064]","[0.8077, 0.0052]","[0.8842, 0.0042]","[0.4869, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,300,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,300,0.3,Adam,"[0.4704, 0.0067]","[0.421, 0.0062]","[0.3836, 0.0058]","[0.5428, 0.0078]","[0.6986, 0.0051]","[0.3617, 0.006]","[0.3001, 0.0053]","[0.2546, 0.0048]","[0.4624, 0.0071]","[0.4594, 0.0068]","[0.673, 0.0065]","[0.799, 0.0054]","[0.8757, 0.0043]","[0.4707, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,300,0.3,Adam,"[0.474, 0.0067]","[0.4241, 0.0062]","[0.3861, 0.0058]","[0.5469, 0.0078]","[0.7003, 0.0052]","[0.3642, 0.0061]","[0.3008, 0.0054]","[0.2548, 0.0049]","[0.4662, 0.007]","[0.4629, 0.0069]","[0.6788, 0.0064]","[0.7968, 0.0054]","[0.8716, 0.0045]","[0.477, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,300,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0001,300,0.3,Adam,"[0.482, 0.0065]","[0.4298, 0.006]","[0.3907, 0.0057]","[0.5608, 0.0076]","[0.7161, 0.0051]","[0.3661, 0.0059]","[0.3017, 0.0053]","[0.2564, 0.0048]","[0.4707, 0.007]","[0.483, 0.0068]","[0.6883, 0.0064]","[0.8073, 0.0053]","[0.8814, 0.0043]","[0.4868, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0005,300,0.3,Adam,"[0.4708, 0.0065]","[0.4213, 0.006]","[0.3836, 0.0057]","[0.5432, 0.0076]","[0.6985, 0.0054]","[0.3623, 0.006]","[0.2992, 0.0054]","[0.2532, 0.0049]","[0.4636, 0.0069]","[0.4791, 0.0069]","[0.676, 0.0066]","[0.7869, 0.0057]","[0.8563, 0.0049]","[0.4814, 0.0073]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.001,300,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.0001,300,0.3,Adam,"[0.4763, 0.0065]","[0.4256, 0.0059]","[0.3874, 0.0056]","[0.5526, 0.0076]","[0.7113, 0.0051]","[0.3644, 0.0059]","[0.3006, 0.0053]","[0.2556, 0.0048]","[0.4663, 0.0068]","[0.4824, 0.0068]","[0.6876, 0.0064]","[0.8036, 0.0054]","[0.8782, 0.0043]","[0.4849, 0.0072]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.0005,300,0.3,Adam,"[0.4505, 0.0064]","[0.4057, 0.0059]","[0.371, 0.0055]","[0.5128, 0.0076]","[0.6802, 0.0055]","[0.3543, 0.0058]","[0.2935, 0.0053]","[0.2504, 0.0048]","[0.4475, 0.0067]","[0.4634, 0.0069]","[0.6649, 0.0067]","[0.7754, 0.0059]","[0.8505, 0.0051]","[0.467, 0.0073]"
E-CDE-VAE,100,0.0001,0.0001,0.1,0.1,1.0,,0.001,300,0.3,Adam,"[0.4347, 0.0064]","[0.3936, 0.0058]","[0.3613, 0.0055]","[0.4897, 0.0076]","[0.6634, 0.0056]","[0.3477, 0.0057]","[0.2904, 0.0053]","[0.2485, 0.0049]","[0.4329, 0.0067]","[0.4539, 0.0069]","[0.6496, 0.0069]","[0.7616, 0.0061]","[0.8392, 0.0053]","[0.4511, 0.0073]"
E-CDE-VAE,100,0.0001,0.0001,1.0,1.0,1.0,,0.0001,300,0.3,Adam,"[0.4761, 0.0064]","[0.4253, 0.0059]","[0.387, 0.0056]","[0.5527, 0.0076]","[0.7116, 0.0051]","[0.364, 0.0058]","[0.3001, 0.0052]","[0.2553, 0.0048]","[0.4659, 0.0068]","[0.4837, 0.0068]","[0.69, 0.0064]","[0.8049, 0.0054]","[0.8778, 0.0044]","[0.4847, 0.0072]"
E-CDE-VAE,100,0.0001,0.0001,1.0,1.0,1.0,,0.0005,300,0.3,Adam,"[0.4451, 0.0063]","[0.4011, 0.0057]","[0.3669, 0.0054]","[0.5079, 0.0075]","[0.6762, 0.0054]","[0.35, 0.0057]","[0.2914, 0.0052]","[0.2483, 0.0047]","[0.441, 0.0066]","[0.4599, 0.0068]","[0.66, 0.0068]","[0.7749, 0.0059]","[0.8487, 0.005]","[0.4645, 0.0073]"
E-CDE-VAE,100,0.0001,0.0001,1.0,1.0,1.0,,0.001,300,0.3,Adam,"[0.4409, 0.0063]","[0.3973, 0.0057]","[0.3634, 0.0054]","[0.5015, 0.0075]","[0.6686, 0.0055]","[0.3473, 0.0056]","[0.2884, 0.0051]","[0.2458, 0.0047]","[0.4386, 0.0066]","[0.4569, 0.0068]","[0.6541, 0.0068]","[0.7671, 0.006]","[0.8383, 0.0053]","[0.4599, 0.0074]"
E-CDE-VAE,100,0.0001,0.001,0.0001,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.4679, 0.0069]","[0.4184, 0.0064]","[0.3816, 0.006]","[0.5416, 0.008]","[0.6906, 0.0052]","[0.353, 0.0062]","[0.2985, 0.0055]","[0.2552, 0.005]","[0.4612, 0.0073]","[0.4498, 0.0069]","[0.6414, 0.0065]","[0.7829, 0.0055]","[0.87, 0.0044]","[0.4584, 0.0069]"
E-CDE-VAE,100,0.0001,0.001,0.0001,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.4616, 0.0069]","[0.4131, 0.0064]","[0.3772, 0.006]","[0.5349, 0.008]","[0.6837, 0.0052]","[0.3486, 0.0062]","[0.2957, 0.0055]","[0.2537, 0.005]","[0.4487, 0.0073]","[0.4413, 0.0068]","[0.6323, 0.0065]","[0.7738, 0.0056]","[0.8642, 0.0045]","[0.441, 0.0068]"
E-CDE-VAE,100,0.0001,0.001,0.0001,0.0001,1.0,,0.001,300,0.3,Adam,"[0.458, 0.0069]","[0.4093, 0.0063]","[0.3738, 0.006]","[0.5312, 0.008]","[0.6796, 0.0053]","[0.3461, 0.0061]","[0.2919, 0.0055]","[0.2526, 0.0049]","[0.4401, 0.0072]","[0.4356, 0.0068]","[0.6293, 0.0065]","[0.762, 0.0057]","[0.8611, 0.0046]","[0.431, 0.0068]"
E-CDE-VAE,100,0.0001,0.001,0.001,0.001,1.0,,0.0001,300,0.3,Adam,"[0.474, 0.0069]","[0.4236, 0.0064]","[0.3861, 0.006]","[0.5483, 0.0079]","[0.6987, 0.0052]","[0.3588, 0.0062]","[0.3012, 0.0055]","[0.2567, 0.005]","[0.4682, 0.0072]","[0.458, 0.0069]","[0.6551, 0.0065]","[0.793, 0.0055]","[0.8755, 0.0043]","[0.471, 0.007]"
E-CDE-VAE,100,0.0001,0.001,0.001,0.001,1.0,,0.0005,300,0.3,Adam,"[0.4756, 0.0069]","[0.4257, 0.0064]","[0.3881, 0.006]","[0.5496, 0.0079]","[0.7023, 0.0051]","[0.3626, 0.0063]","[0.3031, 0.0055]","[0.2581, 0.005]","[0.4686, 0.0072]","[0.4603, 0.0069]","[0.6634, 0.0065]","[0.7977, 0.0054]","[0.88, 0.0043]","[0.4722, 0.007]"
E-CDE-VAE,100,0.0001,0.001,0.001,0.001,1.0,,0.001,300,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.001,0.01,0.01,1.0,,0.0001,300,0.3,Adam,"[0.4812, 0.0068]","[0.4302, 0.0063]","[0.3917, 0.0059]","[0.5557, 0.0079]","[0.7088, 0.0051]","[0.3676, 0.0062]","[0.3049, 0.0055]","[0.2587, 0.005]","[0.4757, 0.0072]","[0.4685, 0.0069]","[0.6779, 0.0064]","[0.8058, 0.0053]","[0.8832, 0.0042]","[0.4842, 0.007]"
E-CDE-VAE,100,0.0001,0.001,0.01,0.01,1.0,,0.0005,300,0.3,Adam,"[0.4844, 0.0065]","[0.4325, 0.006]","[0.3933, 0.0057]","[0.5624, 0.0076]","[0.7204, 0.005]","[0.3691, 0.0059]","[0.3046, 0.0054]","[0.2583, 0.0049]","[0.4752, 0.0069]","[0.4901, 0.0069]","[0.6959, 0.0064]","[0.8132, 0.0053]","[0.8857, 0.0042]","[0.496, 0.0072]"
E-CDE-VAE,100,0.0001,0.001,0.01,0.01,1.0,,0.001,300,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.001,0.1,0.1,1.0,,0.0001,300,0.3,Adam,"[0.4872, 0.0066]","[0.4343, 0.0061]","[0.3945, 0.0057]","[0.5673, 0.0076]","[0.7207, 0.0051]","[0.3696, 0.006]","[0.3046, 0.0054]","[0.2578, 0.0049]","[0.4766, 0.007]","[0.4873, 0.0068]","[0.6942, 0.0064]","[0.8111, 0.0053]","[0.8834, 0.0042]","[0.4941, 0.0071]"
E-CDE-VAE,100,0.0001,0.001,0.1,0.1,1.0,,0.0005,300,0.3,Adam,"[0.463, 0.0064]","[0.4154, 0.0059]","[0.379, 0.0056]","[0.5317, 0.0076]","[0.695, 0.0053]","[0.359, 0.0058]","[0.2977, 0.0054]","[0.2535, 0.0049]","[0.4576, 0.0068]","[0.4761, 0.0069]","[0.6763, 0.0066]","[0.7879, 0.0056]","[0.8599, 0.0048]","[0.4795, 0.0073]"
E-CDE-VAE,100,0.0001,0.001,0.1,0.1,1.0,,0.001,300,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.001,1.0,1.0,1.0,,0.0001,300,0.3,Adam,"[0.4768, 0.0065]","[0.4262, 0.006]","[0.3879, 0.0056]","[0.5534, 0.0076]","[0.7117, 0.0051]","[0.3645, 0.0059]","[0.3012, 0.0053]","[0.2557, 0.0048]","[0.4664, 0.0069]","[0.484, 0.0069]","[0.6881, 0.0065]","[0.8052, 0.0054]","[0.8777, 0.0044]","[0.4856, 0.0072]"
E-CDE-VAE,100,0.0001,0.001,1.0,1.0,1.0,,0.0005,300,0.3,Adam,"[0.4549, 0.0064]","[0.4093, 0.0059]","[0.374, 0.0056]","[0.5191, 0.0076]","[0.6839, 0.0055]","[0.3575, 0.0059]","[0.2955, 0.0054]","[0.2514, 0.0049]","[0.4505, 0.0068]","[0.4681, 0.0069]","[0.6675, 0.0067]","[0.7788, 0.0058]","[0.8499, 0.0051]","[0.4687, 0.0072]"
E-CDE-VAE,100,0.0001,0.001,1.0,1.0,1.0,,0.001,300,0.3,Adam,"[0.4358, 0.0063]","[0.3942, 0.0058]","[0.3615, 0.0055]","[0.4941, 0.0076]","[0.6629, 0.0055]","[0.3468, 0.0057]","[0.2896, 0.0053]","[0.2478, 0.0049]","[0.4324, 0.0067]","[0.449, 0.0069]","[0.6481, 0.0069]","[0.7623, 0.006]","[0.8361, 0.0052]","[0.4525, 0.0074]"
E-CDE-VAE,100,0.0001,0.01,0.0001,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.0001,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.0001,0.0001,1.0,,0.001,300,0.3,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.001,0.001,1.0,,0.0001,300,0.3,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.001,0.001,1.0,,0.0005,300,0.3,Adam,"[0.445, 0.0068]","[0.3975, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6645, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4224, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.001,0.001,1.0,,0.001,300,0.3,Adam,"[0.4448, 0.0068]","[0.3974, 0.0062]","[0.3631, 0.0058]","[0.5228, 0.0079]","[0.6643, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2464, 0.0048]","[0.4227, 0.007]","[0.4227, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8421, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.01,0.01,1.0,,0.0001,300,0.3,Adam,"[0.445, 0.0068]","[0.3976, 0.0062]","[0.3632, 0.0058]","[0.5228, 0.0079]","[0.6647, 0.0053]","[0.3422, 0.006]","[0.2825, 0.0053]","[0.2467, 0.0048]","[0.4227, 0.007]","[0.4225, 0.0067]","[0.6251, 0.0065]","[0.7429, 0.0058]","[0.8423, 0.0048]","[0.4144, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.01,0.01,1.0,,0.0005,300,0.3,Adam,"[0.445, 0.0068]","[0.3978, 0.0062]","[0.3634, 0.0058]","[0.5227, 0.0079]","[0.665, 0.0053]","[0.3422, 0.006]","[0.2831, 0.0053]","[0.2469, 0.0048]","[0.4226, 0.007]","[0.4229, 0.0067]","[0.6251, 0.0065]","[0.7434, 0.0058]","[0.8429, 0.0048]","[0.4143, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.01,0.01,1.0,,0.001,300,0.3,Adam,"[0.4454, 0.0068]","[0.398, 0.0062]","[0.3636, 0.0058]","[0.5228, 0.0079]","[0.6651, 0.0053]","[0.3422, 0.006]","[0.2831, 0.0053]","[0.2469, 0.0048]","[0.4226, 0.007]","[0.4232, 0.0067]","[0.6251, 0.0065]","[0.7435, 0.0058]","[0.8429, 0.0048]","[0.4143, 0.0067]"
E-CDE-VAE,100,0.0001,0.01,0.1,0.1,1.0,,0.0001,300,0.3,Adam,"[0.463, 0.0069]","[0.4136, 0.0063]","[0.3775, 0.0059]","[0.5351, 0.008]","[0.6838, 0.0052]","[0.3502, 0.0062]","[0.2955, 0.0055]","[0.2527, 0.0049]","[0.4543, 0.0072]","[0.4413, 0.0068]","[0.6365, 0.0065]","[0.7764, 0.0056]","[0.8628, 0.0046]","[0.4543, 0.0069]"
E-CDE-VAE,100,0.0001,0.01,0.1,0.1,1.0,,0.0005,300,0.3,Adam,"[0.4729, 0.0069]","[0.4231, 0.0063]","[0.3855, 0.006]","[0.5461, 0.0079]","[0.6948, 0.0052]","[0.3613, 0.0062]","[0.3009, 0.0055]","[0.255, 0.0049]","[0.4653, 0.0072]","[0.4551, 0.0069]","[0.6639, 0.0064]","[0.7926, 0.0055]","[0.8699, 0.0044]","[0.4675, 0.007]"
E-CDE-VAE,100,0.0001,0.01,0.1,0.1,1.0,,0.001,300,0.3,Adam,"[0.4814, 0.0069]","[0.4297, 0.0064]","[0.3908, 0.006]","[0.5581, 0.0079]","[0.704, 0.0051]","[0.3656, 0.0062]","[0.3027, 0.0055]","[0.2562, 0.005]","[0.4757, 0.0072]","[0.4651, 0.0069]","[0.6729, 0.0064]","[0.8, 0.0053]","[0.874, 0.0043]","[0.4819, 0.007]"
E-CDE-VAE,100,0.0001,0.01,1.0,1.0,1.0,,0.0001,300,0.3,Adam,"[0.4841, 0.0068]","[0.4323, 0.0063]","[0.3932, 0.006]","[0.5604, 0.0079]","[0.711, 0.0051]","[0.369, 0.0062]","[0.3048, 0.0055]","[0.2588, 0.005]","[0.4781, 0.0072]","[0.4717, 0.0069]","[0.6815, 0.0064]","[0.8056, 0.0053]","[0.884, 0.0042]","[0.4867, 0.007]"
E-CDE-VAE,100,0.0001,0.01,1.0,1.0,1.0,,0.0005,300,0.3,Adam,"[0.486, 0.0066]","[0.4339, 0.0061]","[0.3946, 0.0058]","[0.5641, 0.0077]","[0.7203, 0.0051]","[0.371, 0.006]","[0.3057, 0.0054]","[0.2591, 0.0049]","[0.4767, 0.007]","[0.4867, 0.0069]","[0.6966, 0.0063]","[0.8115, 0.0053]","[0.8861, 0.0042]","[0.4955, 0.0072]"
