model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,0.1,1.0,,0.0001,400,600,0.4,Adam,"[0.4728, 0.0067]","[0.4228, 0.0062]","[0.3853, 0.0058]","[0.5465, 0.0078]","[0.7018, 0.0051]","[0.3619, 0.006]","[0.3001, 0.0054]","[0.2563, 0.0049]","[0.4646, 0.0071]","[0.4615, 0.0068]","[0.6713, 0.0064]","[0.7985, 0.0053]","[0.8791, 0.0043]","[0.4705, 0.007]"
