model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
CE-VAE,100,0.0001,0.0001,0.0001,1,1,,0.001,300,0.2,Adam,"[0.1875, 0.0051]","[0.1845, 0.0046]","[0.1819, 0.0043]","[0.1914, 0.0062]","[0.3552, 0.0049]","[0.1816, 0.0043]","[0.1765, 0.0039]","[0.1723, 0.0037]","[0.188, 0.0053]","[0.1821, 0.005]","[0.3076, 0.0065]","[0.4493, 0.007]","[0.5832, 0.0069]","[0.1595, 0.0051]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.0001,300,0.2,Adam,"[0.4783, 0.0069]","[0.4277, 0.0063]","[0.3896, 0.0059]","[0.552, 0.0079]","[0.7058, 0.0051]","[0.3656, 0.0062]","[0.3035, 0.0055]","[0.2582, 0.0049]","[0.4725, 0.0072]","[0.4644, 0.0069]","[0.6735, 0.0064]","[0.8025, 0.0053]","[0.8823, 0.0042]","[0.4794, 0.007]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.0005,300,0.2,Adam,"[0.4807, 0.0067]","[0.4295, 0.0062]","[0.391, 0.0058]","[0.5563, 0.0077]","[0.7108, 0.005]","[0.3674, 0.0061]","[0.3041, 0.0054]","[0.2579, 0.0049]","[0.4738, 0.0071]","[0.4722, 0.0068]","[0.6865, 0.0064]","[0.8067, 0.0053]","[0.884, 0.0042]","[0.4872, 0.0071]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.0001,300,0.2,Adam,"[0.4704, 0.0067]","[0.4206, 0.0061]","[0.3833, 0.0058]","[0.5441, 0.0078]","[0.6992, 0.0051]","[0.3593, 0.006]","[0.2984, 0.0053]","[0.2548, 0.0048]","[0.4638, 0.0071]","[0.4594, 0.0068]","[0.6676, 0.0065]","[0.7956, 0.0054]","[0.8766, 0.0043]","[0.4724, 0.0071]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.0005,300,0.2,Adam,"[0.4747, 0.0067]","[0.4239, 0.0062]","[0.3858, 0.0058]","[0.55, 0.0078]","[0.7024, 0.0052]","[0.361, 0.0061]","[0.2993, 0.0054]","[0.2553, 0.0049]","[0.4682, 0.0071]","[0.4651, 0.0069]","[0.6689, 0.0065]","[0.79, 0.0056]","[0.8735, 0.0044]","[0.4797, 0.0071]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.0001,300,0.2,Adam,"[0.3952, 0.0061]","[0.3576, 0.0055]","[0.3294, 0.0051]","[0.4525, 0.0075]","[0.6188, 0.0053]","[0.3108, 0.0052]","[0.2654, 0.0047]","[0.2324, 0.0043]","[0.3884, 0.0064]","[0.3891, 0.0065]","[0.5908, 0.007]","[0.7219, 0.0061]","[0.8144, 0.0051]","[0.4012, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.0005,300,0.2,Adam,"[0.4496, 0.0065]","[0.4026, 0.0059]","[0.3675, 0.0055]","[0.5208, 0.0077]","[0.6758, 0.0052]","[0.3447, 0.0057]","[0.2875, 0.005]","[0.2467, 0.0046]","[0.4391, 0.0068]","[0.4384, 0.0067]","[0.6454, 0.0066]","[0.7725, 0.0057]","[0.857, 0.0047]","[0.4465, 0.007]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.0001,300,0.2,Adam,"[0.3169, 0.0058]","[0.2915, 0.0052]","[0.2727, 0.0048]","[0.3546, 0.0073]","[0.5173, 0.0053]","[0.2606, 0.0048]","[0.2295, 0.0043]","[0.2082, 0.004]","[0.3127, 0.006]","[0.3016, 0.006]","[0.4908, 0.0071]","[0.62, 0.0067]","[0.7296, 0.006]","[0.3121, 0.0067]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.0005,300,0.2,Adam,"[0.3943, 0.0065]","[0.3547, 0.0058]","[0.3254, 0.0053]","[0.4501, 0.0079]","[0.5957, 0.0053]","[0.3074, 0.0054]","[0.2581, 0.0046]","[0.2262, 0.0042]","[0.3919, 0.0068]","[0.3745, 0.0064]","[0.5701, 0.0069]","[0.6951, 0.0063]","[0.7926, 0.0055]","[0.3832, 0.0068]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.0001,300,0.2,Adam,"[0.1758, 0.0048]","[0.1768, 0.0044]","[0.1764, 0.0041]","[0.1719, 0.0059]","[0.3505, 0.0045]","[0.1799, 0.0042]","[0.1773, 0.0039]","[0.1743, 0.0037]","[0.1789, 0.0051]","[0.1691, 0.0048]","[0.3161, 0.0066]","[0.4597, 0.0069]","[0.5948, 0.0067]","[0.1557, 0.0052]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.0005,300,0.2,Adam,"[0.1077, 0.0037]","[0.1127, 0.0034]","[0.1193, 0.0033]","[0.1047, 0.0045]","[0.2589, 0.0041]","[0.1139, 0.0034]","[0.1303, 0.0034]","[0.1439, 0.0034]","[0.1081, 0.0038]","[0.1152, 0.004]","[0.1777, 0.0052]","[0.3077, 0.0062]","[0.4674, 0.0068]","[0.09, 0.0041]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.001,300,0.2,Adam,"[0.2232, 0.0055]","[0.218, 0.0049]","[0.2125, 0.0046]","[0.2294, 0.0067]","[0.4111, 0.0047]","[0.214, 0.0045]","[0.2029, 0.004]","[0.1918, 0.0038]","[0.217, 0.0057]","[0.2007, 0.0051]","[0.3819, 0.0068]","[0.5407, 0.0069]","[0.672, 0.0064]","[0.1799, 0.0052]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0001,300,0.2,Adam,"[0.492, 0.0066]","[0.4384, 0.0061]","[0.398, 0.0057]","[0.5722, 0.0076]","[0.7267, 0.005]","[0.3731, 0.006]","[0.3061, 0.0054]","[0.2595, 0.0049]","[0.4798, 0.007]","[0.4936, 0.0069]","[0.7015, 0.0063]","[0.817, 0.0052]","[0.89, 0.004]","[0.497, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0005,300,0.2,Adam,"[0.4469, 0.0062]","[0.4026, 0.0057]","[0.3687, 0.0053]","[0.5098, 0.0074]","[0.6836, 0.0053]","[0.3513, 0.0056]","[0.2929, 0.0051]","[0.2507, 0.0047]","[0.4413, 0.0065]","[0.4648, 0.0068]","[0.6689, 0.0067]","[0.7855, 0.0057]","[0.8594, 0.0047]","[0.4657, 0.0073]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0001,300,0.2,Adam,"[0.4896, 0.0066]","[0.4364, 0.0061]","[0.3964, 0.0057]","[0.5696, 0.0077]","[0.7241, 0.005]","[0.372, 0.006]","[0.3056, 0.0054]","[0.2591, 0.0049]","[0.4799, 0.007]","[0.4909, 0.0069]","[0.6996, 0.0063]","[0.8147, 0.0052]","[0.889, 0.0041]","[0.4968, 0.0071]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0005,300,0.2,Adam,"[0.4485, 0.0062]","[0.4037, 0.0057]","[0.3691, 0.0054]","[0.5136, 0.0074]","[0.6809, 0.0054]","[0.3507, 0.0057]","[0.2926, 0.0052]","[0.2495, 0.0048]","[0.4423, 0.0066]","[0.4647, 0.0068]","[0.664, 0.0067]","[0.7777, 0.0058]","[0.8474, 0.005]","[0.4679, 0.0073]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0001,300,0.2,Adam,"[0.4804, 0.0065]","[0.4286, 0.006]","[0.3896, 0.0056]","[0.5588, 0.0076]","[0.7146, 0.0051]","[0.3652, 0.0059]","[0.3015, 0.0053]","[0.2556, 0.0048]","[0.4697, 0.0069]","[0.4854, 0.0068]","[0.6888, 0.0064]","[0.8081, 0.0053]","[0.8798, 0.0043]","[0.486, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0005,300,0.2,Adam,"[0.4615, 0.0065]","[0.4142, 0.006]","[0.3778, 0.0056]","[0.5304, 0.0076]","[0.6902, 0.0054]","[0.3589, 0.0059]","[0.2963, 0.0054]","[0.2518, 0.0049]","[0.4534, 0.0068]","[0.4715, 0.0069]","[0.6707, 0.0067]","[0.7798, 0.0058]","[0.8529, 0.005]","[0.4716, 0.0073]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0001,300,0.2,Adam,"[0.3973, 0.0061]","[0.3615, 0.0055]","[0.3339, 0.0052]","[0.4502, 0.0075]","[0.6305, 0.0053]","[0.3187, 0.0053]","[0.2721, 0.0048]","[0.2383, 0.0045]","[0.3914, 0.0065]","[0.4046, 0.0067]","[0.6076, 0.0069]","[0.739, 0.006]","[0.83, 0.005]","[0.4071, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0005,300,0.2,Adam,"[0.4462, 0.0064]","[0.4005, 0.0058]","[0.3658, 0.0054]","[0.5127, 0.0076]","[0.6737, 0.0051]","[0.3457, 0.0056]","[0.2873, 0.005]","[0.2465, 0.0046]","[0.4361, 0.0067]","[0.4377, 0.0067]","[0.6545, 0.0066]","[0.7758, 0.0056]","[0.8571, 0.0045]","[0.4462, 0.007]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.001,300,0.2,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0001,300,0.2,Adam,"[0.3295, 0.0061]","[0.3052, 0.0054]","[0.2861, 0.005]","[0.3656, 0.0075]","[0.541, 0.0053]","[0.2765, 0.005]","[0.2446, 0.0045]","[0.2191, 0.0042]","[0.3236, 0.0062]","[0.3165, 0.0062]","[0.5197, 0.007]","[0.6615, 0.0064]","[0.7641, 0.0057]","[0.3179, 0.0067]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0005,300,0.2,Adam,"[0.3901, 0.0063]","[0.3492, 0.0057]","[0.3202, 0.0053]","[0.455, 0.0076]","[0.5927, 0.0053]","[0.2959, 0.0055]","[0.2506, 0.0048]","[0.2267, 0.0044]","[0.3842, 0.0065]","[0.3732, 0.0063]","[0.5328, 0.0067]","[0.6505, 0.0063]","[0.7795, 0.0055]","[0.3816, 0.0067]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.001,300,0.2,Adam,"[0.3151, 0.0055]","[0.2864, 0.005]","[0.2699, 0.0047]","[0.3832, 0.0069]","[0.5434, 0.0056]","[0.2382, 0.0047]","[0.2269, 0.0043]","[0.2137, 0.0042]","[0.2735, 0.0055]","[0.3009, 0.0061]","[0.4345, 0.007]","[0.607, 0.0067]","[0.7407, 0.006]","[0.2709, 0.0064]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0001,300,0.2,Adam,"[0.4806, 0.0064]","[0.4295, 0.0059]","[0.3908, 0.0056]","[0.5572, 0.0075]","[0.7178, 0.0051]","[0.3681, 0.0059]","[0.3036, 0.0053]","[0.2573, 0.0049]","[0.4728, 0.0069]","[0.4915, 0.0068]","[0.6938, 0.0064]","[0.8106, 0.0053]","[0.8826, 0.0043]","[0.4943, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0005,300,0.2,Adam,"[0.4274, 0.0062]","[0.3874, 0.0056]","[0.3561, 0.0053]","[0.482, 0.0075]","[0.6607, 0.0054]","[0.3419, 0.0055]","[0.287, 0.005]","[0.2468, 0.0047]","[0.4273, 0.0065]","[0.4461, 0.0068]","[0.649, 0.0069]","[0.768, 0.0059]","[0.8449, 0.005]","[0.4524, 0.0074]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.001,300,0.2,Adam,"[0.418, 0.0061]","[0.3806, 0.0056]","[0.3508, 0.0053]","[0.467, 0.0074]","[0.6515, 0.0054]","[0.3398, 0.0055]","[0.2861, 0.0051]","[0.2463, 0.0047]","[0.4174, 0.0064]","[0.4387, 0.0068]","[0.6462, 0.0069]","[0.7643, 0.006]","[0.8407, 0.0051]","[0.4413, 0.0074]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0001,300,0.2,Adam,"[0.4785, 0.0064]","[0.4276, 0.0059]","[0.3892, 0.0056]","[0.5551, 0.0075]","[0.7171, 0.0051]","[0.3661, 0.0059]","[0.3022, 0.0053]","[0.2568, 0.0048]","[0.4691, 0.0068]","[0.4894, 0.0069]","[0.692, 0.0065]","[0.809, 0.0053]","[0.8835, 0.0042]","[0.4913, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0005,300,0.2,Adam,"[0.426, 0.0061]","[0.3865, 0.0056]","[0.3552, 0.0053]","[0.4807, 0.0074]","[0.6604, 0.0054]","[0.3417, 0.0055]","[0.2868, 0.0051]","[0.246, 0.0047]","[0.4226, 0.0064]","[0.4479, 0.0068]","[0.6493, 0.0069]","[0.7643, 0.0059]","[0.8408, 0.0051]","[0.4485, 0.0074]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.001,300,0.2,Adam,"[0.4193, 0.0062]","[0.381, 0.0056]","[0.3506, 0.0053]","[0.4699, 0.0075]","[0.6477, 0.0055]","[0.3392, 0.0055]","[0.2845, 0.0051]","[0.2441, 0.0047]","[0.4201, 0.0065]","[0.441, 0.0068]","[0.6417, 0.007]","[0.7559, 0.0062]","[0.8287, 0.0053]","[0.4446, 0.0074]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.0001,300,0.2,Adam,"[0.4762, 0.0064]","[0.4258, 0.0059]","[0.3876, 0.0056]","[0.5512, 0.0075]","[0.7132, 0.0051]","[0.3656, 0.0059]","[0.3012, 0.0053]","[0.2561, 0.0048]","[0.4691, 0.0068]","[0.4876, 0.0069]","[0.69, 0.0065]","[0.805, 0.0054]","[0.8797, 0.0043]","[0.4908, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.0005,300,0.2,Adam,"[0.4328, 0.0062]","[0.3917, 0.0057]","[0.3594, 0.0054]","[0.4897, 0.0075]","[0.6628, 0.0055]","[0.3451, 0.0056]","[0.2879, 0.0052]","[0.2472, 0.0048]","[0.4299, 0.0065]","[0.4513, 0.0068]","[0.6501, 0.0069]","[0.7621, 0.006]","[0.8369, 0.0052]","[0.4547, 0.0074]"
CE-VAE,100,0.0001,0.0001,0.1,0.01,1,,0.001,300,0.2,Adam,"[0.4208, 0.0062]","[0.3819, 0.0056]","[0.3514, 0.0053]","[0.4749, 0.0074]","[0.651, 0.0055]","[0.3379, 0.0056]","[0.2843, 0.0052]","[0.2449, 0.0048]","[0.4201, 0.0065]","[0.4433, 0.0068]","[0.6335, 0.007]","[0.7494, 0.0061]","[0.8255, 0.0054]","[0.4439, 0.0074]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.0001,300,0.2,Adam,"[0.4709, 0.0064]","[0.4211, 0.0059]","[0.3835, 0.0056]","[0.5451, 0.0076]","[0.7049, 0.0051]","[0.3611, 0.0058]","[0.2985, 0.0052]","[0.2539, 0.0048]","[0.4648, 0.0068]","[0.4777, 0.0068]","[0.6823, 0.0065]","[0.7995, 0.0054]","[0.8732, 0.0044]","[0.4845, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.0005,300,0.2,Adam,"[0.4433, 0.0064]","[0.4002, 0.0059]","[0.3663, 0.0056]","[0.5024, 0.0076]","[0.6688, 0.0055]","[0.3519, 0.0058]","[0.2912, 0.0053]","[0.2485, 0.0048]","[0.4408, 0.0067]","[0.4564, 0.0069]","[0.6551, 0.0068]","[0.7647, 0.006]","[0.8405, 0.0052]","[0.46, 0.0073]"
CE-VAE,100,0.0001,0.0001,0.1,0.1,1,,0.001,300,0.2,Adam,"[0.4284, 0.0063]","[0.3889, 0.0058]","[0.3572, 0.0054]","[0.4808, 0.0075]","[0.6562, 0.0055]","[0.3457, 0.0057]","[0.2885, 0.0052]","[0.2465, 0.0048]","[0.4266, 0.0066]","[0.4443, 0.0069]","[0.6465, 0.0069]","[0.7612, 0.0061]","[0.8358, 0.0052]","[0.4465, 0.0074]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.0001,300,0.2,Adam,"[0.424, 0.0062]","[0.3814, 0.0056]","[0.3497, 0.0053]","[0.4907, 0.0076]","[0.6539, 0.0053]","[0.3278, 0.0054]","[0.278, 0.0049]","[0.2401, 0.0045]","[0.4159, 0.0066]","[0.4266, 0.0066]","[0.6227, 0.0068]","[0.7521, 0.0059]","[0.8375, 0.005]","[0.4324, 0.0072]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.0005,300,0.2,Adam,"[0.4596, 0.0066]","[0.4102, 0.006]","[0.3742, 0.0057]","[0.5352, 0.0078]","[0.6856, 0.0051]","[0.348, 0.0058]","[0.2904, 0.0052]","[0.2515, 0.0047]","[0.4507, 0.007]","[0.4455, 0.0067]","[0.6491, 0.0065]","[0.7754, 0.0055]","[0.866, 0.0044]","[0.4552, 0.007]"
CE-VAE,100,0.0001,0.0001,0.1,1,1,,0.001,300,0.2,Adam,"[0.459, 0.0067]","[0.4098, 0.0061]","[0.3733, 0.0057]","[0.5355, 0.0078]","[0.6815, 0.0052]","[0.3476, 0.0059]","[0.2902, 0.0052]","[0.2483, 0.0047]","[0.4455, 0.007]","[0.4435, 0.0067]","[0.6442, 0.0065]","[0.7713, 0.0057]","[0.8545, 0.0047]","[0.4472, 0.0069]"
