model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,0.5,1.0,,0.0001,400,500,0.4,Adam,"[0.4655, 0.0066]","[0.4164, 0.0061]","[0.3797, 0.0057]","[0.5402, 0.0077]","[0.6953, 0.0051]","[0.3561, 0.0059]","[0.2962, 0.0052]","[0.2527, 0.0047]","[0.4533, 0.007]","[0.4561, 0.0068]","[0.6639, 0.0065]","[0.7908, 0.0055]","[0.8704, 0.0044]","[0.462, 0.0071]"
