model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,300,0.4,Adam,"[0.2096, 0.0051]","[0.1983, 0.0045]","[0.192, 0.0042]","[0.2264, 0.0064]","[0.38, 0.0049]","[0.1837, 0.0042]","[0.1729, 0.0038]","[0.173, 0.0035]","[0.2098, 0.0053]","[0.2014, 0.0052]","[0.3108, 0.0063]","[0.4369, 0.0067]","[0.6027, 0.0065]","[0.189, 0.0057]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.4,Adam,"[0.1356, 0.0042]","[0.1438, 0.0039]","[0.1492, 0.0037]","[0.1243, 0.0051]","[0.3112, 0.0042]","[0.1528, 0.0039]","[0.1638, 0.0037]","[0.1651, 0.0036]","[0.1341, 0.0045]","[0.1377, 0.0044]","[0.2652, 0.0064]","[0.4232, 0.0069]","[0.559, 0.0067]","[0.1136, 0.0046]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,300,0.4,Adam,"[0.088, 0.0036]","[0.1009, 0.0034]","[0.11, 0.0033]","[0.0771, 0.0043]","[0.2358, 0.0039]","[0.1153, 0.0035]","[0.1326, 0.0035]","[0.1402, 0.0034]","[0.0747, 0.0036]","[0.0931, 0.0038]","[0.1739, 0.0051]","[0.3103, 0.0064]","[0.445, 0.007]","[0.0463, 0.0027]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.001,300,0.4,Adam,"[0.1461, 0.0044]","[0.1492, 0.0041]","[0.1501, 0.0039]","[0.1324, 0.0051]","[0.2883, 0.0045]","[0.1583, 0.0041]","[0.154, 0.0038]","[0.1527, 0.0037]","[0.1564, 0.0048]","[0.1489, 0.0046]","[0.2608, 0.0061]","[0.3688, 0.0065]","[0.4823, 0.0068]","[0.1307, 0.0048]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,300,0.4,Adam,"[0.4793, 0.0069]","[0.4285, 0.0063]","[0.3903, 0.0059]","[0.5532, 0.0079]","[0.707, 0.0051]","[0.3658, 0.0062]","[0.3041, 0.0055]","[0.2587, 0.005]","[0.4729, 0.0072]","[0.4657, 0.0069]","[0.6739, 0.0064]","[0.8048, 0.0053]","[0.8836, 0.0042]","[0.4793, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,300,0.4,Adam,"[0.478, 0.0066]","[0.4272, 0.0061]","[0.3889, 0.0057]","[0.552, 0.0077]","[0.7092, 0.0051]","[0.3664, 0.006]","[0.302, 0.0054]","[0.2569, 0.0049]","[0.4739, 0.007]","[0.4729, 0.0069]","[0.687, 0.0064]","[0.8044, 0.0054]","[0.882, 0.0042]","[0.4904, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.001,300,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1.0,,0.0001,300,0.4,Adam,"[0.475, 0.0068]","[0.4248, 0.0062]","[0.3871, 0.0058]","[0.5492, 0.0078]","[0.7039, 0.0051]","[0.3634, 0.0061]","[0.3019, 0.0054]","[0.2568, 0.0049]","[0.468, 0.0071]","[0.464, 0.0069]","[0.6729, 0.0064]","[0.8021, 0.0053]","[0.88, 0.0043]","[0.4765, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1.0,,0.0005,300,0.4,Adam,"[0.4796, 0.0067]","[0.4288, 0.0062]","[0.3902, 0.0058]","[0.5546, 0.0078]","[0.7089, 0.0051]","[0.367, 0.0061]","[0.3035, 0.0054]","[0.257, 0.0049]","[0.4738, 0.0071]","[0.4713, 0.0068]","[0.6829, 0.0064]","[0.8059, 0.0053]","[0.8805, 0.0043]","[0.488, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.001,1.0,,0.001,300,0.4,Adam,"[0.4766, 0.0066]","[0.4259, 0.0061]","[0.3877, 0.0057]","[0.5507, 0.0077]","[0.7058, 0.0051]","[0.3649, 0.006]","[0.3014, 0.0054]","[0.2558, 0.0049]","[0.4713, 0.007]","[0.469, 0.0068]","[0.6833, 0.0064]","[0.8015, 0.0054]","[0.8772, 0.0044]","[0.4895, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.01,1.0,,0.0001,300,0.4,Adam,"[0.4284, 0.0063]","[0.3849, 0.0057]","[0.3524, 0.0053]","[0.4952, 0.0077]","[0.6557, 0.0053]","[0.3305, 0.0055]","[0.2782, 0.0049]","[0.2405, 0.0045]","[0.421, 0.0067]","[0.4253, 0.0067]","[0.6284, 0.0067]","[0.7546, 0.0059]","[0.838, 0.0049]","[0.4362, 0.0073]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.01,1.0,,0.0005,300,0.4,Adam,"[0.461, 0.0066]","[0.4127, 0.0061]","[0.3763, 0.0057]","[0.5325, 0.0078]","[0.6863, 0.0051]","[0.353, 0.0059]","[0.2944, 0.0052]","[0.2507, 0.0047]","[0.4535, 0.007]","[0.4463, 0.0067]","[0.6566, 0.0065]","[0.786, 0.0055]","[0.8651, 0.0045]","[0.4601, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.01,1.0,,0.001,300,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.0001,300,0.4,Adam,"[0.3449, 0.0061]","[0.3177, 0.0054]","[0.2965, 0.0051]","[0.3833, 0.0075]","[0.5595, 0.0054]","[0.2857, 0.0051]","[0.2498, 0.0046]","[0.223, 0.0042]","[0.3413, 0.0063]","[0.3383, 0.0064]","[0.5388, 0.007]","[0.6758, 0.0064]","[0.7771, 0.0056]","[0.3438, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.0005,300,0.4,Adam,"[0.4366, 0.0065]","[0.3909, 0.006]","[0.3571, 0.0056]","[0.5079, 0.0078]","[0.6537, 0.0052]","[0.3336, 0.0057]","[0.2801, 0.0051]","[0.2408, 0.0046]","[0.4201, 0.0069]","[0.4182, 0.0066]","[0.6177, 0.0065]","[0.7444, 0.0058]","[0.8304, 0.0049]","[0.4185, 0.0069]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.001,300,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.001,1.0,1.0,,0.0001,300,0.4,Adam,"[0.191, 0.0053]","[0.1867, 0.0048]","[0.1837, 0.0045]","[0.1973, 0.0064]","[0.3488, 0.005]","[0.1808, 0.0045]","[0.1766, 0.0041]","[0.1732, 0.0039]","[0.1895, 0.0055]","[0.1795, 0.005]","[0.292, 0.0063]","[0.43, 0.0069]","[0.5622, 0.0069]","[0.1471, 0.0047]"
E-CDE-VAE,200,0.0001,0.0001,0.001,1.0,1.0,,0.0005,300,0.4,Adam,"[0.2163, 0.0059]","[0.2101, 0.0052]","[0.2057, 0.0048]","[0.2318, 0.0072]","[0.395, 0.005]","[0.1941, 0.0047]","[0.1961, 0.0041]","[0.1891, 0.0038]","[0.2216, 0.0061]","[0.1895, 0.005]","[0.3149, 0.0064]","[0.5048, 0.007]","[0.6492, 0.0066]","[0.1739, 0.0051]"
E-CDE-VAE,200,0.0001,0.0001,0.001,1.0,1.0,,0.001,300,0.4,Adam,"[0.2423, 0.0053]","[0.2294, 0.0047]","[0.2205, 0.0044]","[0.2607, 0.0066]","[0.4263, 0.0048]","[0.2117, 0.0043]","[0.1995, 0.004]","[0.1902, 0.0038]","[0.2594, 0.0055]","[0.2301, 0.0052]","[0.3843, 0.0066]","[0.5284, 0.0067]","[0.6593, 0.0065]","[0.2519, 0.0062]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,300,0.4,Adam,"[0.4936, 0.0066]","[0.4398, 0.0061]","[0.3993, 0.0058]","[0.5742, 0.0077]","[0.728, 0.005]","[0.3741, 0.0061]","[0.3074, 0.0054]","[0.2603, 0.0049]","[0.4856, 0.0071]","[0.4944, 0.0069]","[0.7023, 0.0063]","[0.8196, 0.0051]","[0.8916, 0.0041]","[0.5013, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,300,0.4,Adam,"[0.4543, 0.0062]","[0.4076, 0.0056]","[0.3722, 0.0053]","[0.5238, 0.0074]","[0.6923, 0.0053]","[0.3519, 0.0056]","[0.2918, 0.0051]","[0.2499, 0.0047]","[0.4464, 0.0066]","[0.4736, 0.0068]","[0.6736, 0.0067]","[0.785, 0.0057]","[0.8578, 0.0048]","[0.4752, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.0001,1.0,,0.001,300,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.001,1.0,,0.0001,300,0.4,Adam,"[0.4934, 0.0066]","[0.4396, 0.0061]","[0.399, 0.0058]","[0.5745, 0.0077]","[0.7276, 0.005]","[0.3742, 0.0061]","[0.3072, 0.0054]","[0.2598, 0.0049]","[0.4835, 0.0071]","[0.4948, 0.0069]","[0.7025, 0.0063]","[0.819, 0.0051]","[0.8903, 0.0041]","[0.5005, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.001,1.0,,0.0005,300,0.4,Adam,"[0.4564, 0.0062]","[0.4092, 0.0057]","[0.3734, 0.0054]","[0.5265, 0.0074]","[0.6918, 0.0054]","[0.3526, 0.0057]","[0.2921, 0.0052]","[0.2503, 0.0048]","[0.4494, 0.0066]","[0.475, 0.0068]","[0.6682, 0.0067]","[0.7779, 0.0058]","[0.8529, 0.005]","[0.4765, 0.0073]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.001,1.0,,0.001,300,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.0001,300,0.4,Adam,"[0.4869, 0.0066]","[0.434, 0.0061]","[0.3942, 0.0057]","[0.5665, 0.0076]","[0.7205, 0.005]","[0.3696, 0.006]","[0.3039, 0.0053]","[0.2573, 0.0048]","[0.4754, 0.007]","[0.4873, 0.0068]","[0.6946, 0.0063]","[0.8132, 0.0052]","[0.8848, 0.0042]","[0.4927, 0.0072]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.0005,300,0.4,Adam,"[0.4686, 0.0064]","[0.4189, 0.0059]","[0.3813, 0.0056]","[0.5424, 0.0075]","[0.6984, 0.0054]","[0.3599, 0.0059]","[0.2964, 0.0053]","[0.2521, 0.0049]","[0.4611, 0.0068]","[0.4816, 0.0068]","[0.6726, 0.0067]","[0.7834, 0.0058]","[0.8533, 0.005]","[0.4808, 0.0073]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.001,300,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.1,1.0,,0.0001,300,0.4,Adam,"[0.4253, 0.0064]","[0.3833, 0.0058]","[0.3515, 0.0054]","[0.4865, 0.0077]","[0.6528, 0.0053]","[0.3329, 0.0055]","[0.2796, 0.0049]","[0.242, 0.0045]","[0.4222, 0.0067]","[0.4259, 0.0067]","[0.6303, 0.0068]","[0.7551, 0.0059]","[0.8429, 0.0048]","[0.437, 0.0073]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.1,1.0,,0.0005,300,0.4,Adam,"[0.4677, 0.0066]","[0.4183, 0.006]","[0.381, 0.0057]","[0.5412, 0.0077]","[0.6962, 0.0051]","[0.3579, 0.0058]","[0.2963, 0.0052]","[0.2528, 0.0047]","[0.4595, 0.0069]","[0.4574, 0.0068]","[0.6718, 0.0065]","[0.793, 0.0054]","[0.8717, 0.0044]","[0.4708, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.01,0.1,1.0,,0.001,300,0.4,Adam,"[0.4796, 0.0065]","[0.4274, 0.006]","[0.3882, 0.0056]","[0.5567, 0.0076]","[0.7099, 0.0051]","[0.3642, 0.0058]","[0.2992, 0.0052]","[0.2535, 0.0047]","[0.4737, 0.0069]","[0.4782, 0.0068]","[0.6877, 0.0064]","[0.8027, 0.0054]","[0.8754, 0.0045]","[0.4934, 0.0072]"
E-CDE-VAE,200,0.0001,0.0001,0.01,1.0,1.0,,0.0001,300,0.4,Adam,"[0.3545, 0.0063]","[0.3246, 0.0056]","[0.3022, 0.0052]","[0.3991, 0.0077]","[0.5687, 0.0055]","[0.289, 0.0052]","[0.251, 0.0047]","[0.2246, 0.0043]","[0.349, 0.0065]","[0.3469, 0.0065]","[0.5402, 0.0071]","[0.6765, 0.0065]","[0.7804, 0.0055]","[0.3498, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.01,1.0,1.0,,0.0005,300,0.4,Adam,"[0.4409, 0.0067]","[0.3905, 0.0061]","[0.3556, 0.0056]","[0.523, 0.0079]","[0.6531, 0.0053]","[0.3232, 0.0057]","[0.2712, 0.005]","[0.2386, 0.0046]","[0.4237, 0.007]","[0.4181, 0.0066]","[0.5883, 0.0066]","[0.7185, 0.006]","[0.8232, 0.005]","[0.4174, 0.0069]"
E-CDE-VAE,200,0.0001,0.0001,0.01,1.0,1.0,,0.001,300,0.4,Adam,"[0.3743, 0.0063]","[0.3337, 0.0056]","[0.3084, 0.0052]","[0.4544, 0.0078]","[0.5888, 0.0054]","[0.2686, 0.005]","[0.2467, 0.0045]","[0.2225, 0.0042]","[0.3558, 0.0066]","[0.3451, 0.0063]","[0.4866, 0.0068]","[0.6611, 0.0063]","[0.7755, 0.0055]","[0.3434, 0.0067]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.0001,1.0,,0.0001,300,0.4,Adam,"[0.4904, 0.0065]","[0.4369, 0.006]","[0.3968, 0.0057]","[0.5714, 0.0076]","[0.7282, 0.005]","[0.3713, 0.006]","[0.3052, 0.0054]","[0.2592, 0.0049]","[0.4794, 0.0069]","[0.4968, 0.0069]","[0.6983, 0.0064]","[0.8141, 0.0053]","[0.8895, 0.0041]","[0.4995, 0.0072]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.0001,1.0,,0.0005,300,0.4,Adam,"[0.4352, 0.0062]","[0.3932, 0.0056]","[0.3606, 0.0052]","[0.4943, 0.0075]","[0.6715, 0.0054]","[0.3446, 0.0055]","[0.2881, 0.005]","[0.2475, 0.0047]","[0.433, 0.0065]","[0.4558, 0.0069]","[0.6584, 0.0068]","[0.7729, 0.0059]","[0.8472, 0.0051]","[0.4615, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.0001,1.0,,0.001,300,0.4,Adam,"[0.4219, 0.0061]","[0.383, 0.0055]","[0.3523, 0.0052]","[0.4751, 0.0074]","[0.6565, 0.0054]","[0.3389, 0.0054]","[0.2847, 0.005]","[0.2456, 0.0047]","[0.4207, 0.0064]","[0.4418, 0.0068]","[0.646, 0.0069]","[0.7634, 0.006]","[0.8391, 0.0051]","[0.4482, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.001,1.0,,0.0001,300,0.4,Adam,"[0.4894, 0.0065]","[0.4362, 0.006]","[0.3962, 0.0057]","[0.5701, 0.0076]","[0.7272, 0.0051]","[0.3704, 0.0059]","[0.3054, 0.0054]","[0.2587, 0.0049]","[0.4795, 0.0069]","[0.4976, 0.0069]","[0.6998, 0.0064]","[0.8156, 0.0052]","[0.8873, 0.0042]","[0.4989, 0.0072]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.001,1.0,,0.0005,300,0.4,Adam,"[0.434, 0.0061]","[0.3916, 0.0055]","[0.3591, 0.0052]","[0.4959, 0.0074]","[0.6709, 0.0055]","[0.3414, 0.0054]","[0.2863, 0.005]","[0.2464, 0.0047]","[0.4305, 0.0065]","[0.4568, 0.0068]","[0.6537, 0.0069]","[0.7666, 0.006]","[0.8414, 0.0052]","[0.4617, 0.0075]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.001,1.0,,0.001,300,0.4,Adam,"[0.4281, 0.0061]","[0.3876, 0.0056]","[0.3559, 0.0053]","[0.4838, 0.0074]","[0.6608, 0.0054]","[0.3415, 0.0055]","[0.2864, 0.0051]","[0.246, 0.0047]","[0.4253, 0.0064]","[0.4454, 0.0068]","[0.6509, 0.0068]","[0.7664, 0.0059]","[0.838, 0.0051]","[0.4524, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.01,1.0,,0.0001,300,0.4,Adam,"[0.4887, 0.0065]","[0.4354, 0.006]","[0.3954, 0.0056]","[0.5692, 0.0075]","[0.7266, 0.005]","[0.3701, 0.0059]","[0.3046, 0.0053]","[0.2584, 0.0049]","[0.4778, 0.0069]","[0.4957, 0.0069]","[0.6989, 0.0064]","[0.8143, 0.0053]","[0.887, 0.0042]","[0.4985, 0.0072]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.01,1.0,,0.0005,300,0.4,Adam,"[0.4393, 0.0062]","[0.3957, 0.0057]","[0.3623, 0.0053]","[0.5009, 0.0075]","[0.671, 0.0055]","[0.344, 0.0056]","[0.2874, 0.0051]","[0.2466, 0.0048]","[0.436, 0.0066]","[0.4626, 0.0068]","[0.651, 0.0069]","[0.763, 0.006]","[0.8384, 0.0052]","[0.4609, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.01,1.0,,0.001,300,0.4,Adam,"[0.4222, 0.0061]","[0.3833, 0.0055]","[0.3529, 0.0052]","[0.4762, 0.0074]","[0.6567, 0.0055]","[0.3395, 0.0055]","[0.2855, 0.0051]","[0.2467, 0.0048]","[0.4207, 0.0064]","[0.4459, 0.0068]","[0.6425, 0.0069]","[0.7571, 0.0061]","[0.8365, 0.0052]","[0.4469, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.1,1.0,,0.0001,300,0.4,Adam,"[0.4803, 0.0065]","[0.4287, 0.0059]","[0.3898, 0.0056]","[0.558, 0.0076]","[0.7159, 0.0051]","[0.3661, 0.0059]","[0.3016, 0.0053]","[0.2558, 0.0048]","[0.4699, 0.0069]","[0.4871, 0.0068]","[0.6918, 0.0064]","[0.808, 0.0053]","[0.879, 0.0043]","[0.4898, 0.0072]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.1,1.0,,0.0005,300,0.4,Adam,"[0.4467, 0.0064]","[0.4018, 0.0058]","[0.367, 0.0055]","[0.5103, 0.0076]","[0.6729, 0.0056]","[0.3502, 0.0058]","[0.2891, 0.0053]","[0.2468, 0.0048]","[0.4421, 0.0067]","[0.467, 0.0068]","[0.6536, 0.0069]","[0.7604, 0.0061]","[0.8328, 0.0054]","[0.4636, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.1,0.1,1.0,,0.001,300,0.4,Adam,"[0.4243, 0.0062]","[0.3849, 0.0057]","[0.3538, 0.0053]","[0.4786, 0.0075]","[0.6533, 0.0056]","[0.3405, 0.0056]","[0.2858, 0.0052]","[0.2456, 0.0048]","[0.4222, 0.0065]","[0.4439, 0.0068]","[0.6402, 0.0069]","[0.7549, 0.0061]","[0.8281, 0.0054]","[0.4454, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.1,1.0,1.0,,0.0001,300,0.4,Adam,"[0.4443, 0.0064]","[0.3988, 0.0058]","[0.3645, 0.0054]","[0.5127, 0.0077]","[0.6747, 0.0053]","[0.344, 0.0056]","[0.2869, 0.005]","[0.2461, 0.0046]","[0.4376, 0.0068]","[0.4469, 0.0068]","[0.6525, 0.0067]","[0.7711, 0.0058]","[0.8524, 0.0047]","[0.4556, 0.0073]"
E-CDE-VAE,200,0.0001,0.0001,0.1,1.0,1.0,,0.0005,300,0.4,Adam,"[0.4669, 0.0066]","[0.4184, 0.0061]","[0.3816, 0.0057]","[0.5387, 0.0077]","[0.696, 0.0051]","[0.3601, 0.006]","[0.2985, 0.0053]","[0.2546, 0.0049]","[0.4594, 0.0069]","[0.459, 0.0068]","[0.6722, 0.0064]","[0.7944, 0.0054]","[0.8726, 0.0044]","[0.4702, 0.007]"
