model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.4,Adam,"[0.4599, 0.0066]","[0.4117, 0.006]","[0.3756, 0.0056]","[0.532, 0.0078]","[0.6883, 0.0051]","[0.352, 0.0059]","[0.294, 0.0052]","[0.2512, 0.0047]","[0.4519, 0.007]","[0.4473, 0.0067]","[0.6559, 0.0065]","[0.7876, 0.0055]","[0.8683, 0.0045]","[0.4585, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.4,Adam,"[0.4689, 0.0067]","[0.4199, 0.0062]","[0.383, 0.0058]","[0.5421, 0.0078]","[0.6975, 0.0052]","[0.3586, 0.006]","[0.3, 0.0054]","[0.2553, 0.0049]","[0.4602, 0.0071]","[0.4572, 0.0068]","[0.6637, 0.0065]","[0.7956, 0.0054]","[0.8745, 0.0044]","[0.4668, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.4,Adam,"[0.379, 0.006]","[0.3314, 0.0053]","[0.3028, 0.0049]","[0.4861, 0.0076]","[0.5871, 0.0054]","[0.2444, 0.0045]","[0.2268, 0.0043]","[0.2152, 0.0041]","[0.3593, 0.0063]","[0.3545, 0.0061]","[0.4605, 0.0069]","[0.6031, 0.0066]","[0.75, 0.0056]","[0.3554, 0.0067]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.4,Adam,"[0.4094, 0.0062]","[0.3678, 0.0055]","[0.337, 0.0051]","[0.4748, 0.0076]","[0.6283, 0.0052]","[0.3153, 0.0052]","[0.2667, 0.0046]","[0.2314, 0.0042]","[0.4007, 0.0065]","[0.398, 0.0064]","[0.6004, 0.0068]","[0.7288, 0.0061]","[0.8129, 0.0052]","[0.4091, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.4,Adam,"[0.4539, 0.0066]","[0.4066, 0.0061]","[0.3711, 0.0057]","[0.5261, 0.0078]","[0.6798, 0.0052]","[0.349, 0.0059]","[0.2909, 0.0052]","[0.2497, 0.0047]","[0.4407, 0.007]","[0.439, 0.0067]","[0.6454, 0.0066]","[0.7773, 0.0056]","[0.8621, 0.0045]","[0.4395, 0.0069]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.4,Adam,"[0.3042, 0.0056]","[0.2811, 0.005]","[0.2638, 0.0046]","[0.3379, 0.0071]","[0.5094, 0.0051]","[0.253, 0.0046]","[0.2246, 0.0042]","[0.2041, 0.0039]","[0.304, 0.0059]","[0.295, 0.0059]","[0.488, 0.0071]","[0.6194, 0.0066]","[0.7257, 0.0059]","[0.3161, 0.0069]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.4,Adam,"[0.4196, 0.0064]","[0.3778, 0.0058]","[0.3467, 0.0054]","[0.4894, 0.0077]","[0.6435, 0.0052]","[0.323, 0.0054]","[0.2763, 0.0049]","[0.2395, 0.0044]","[0.4049, 0.0066]","[0.4022, 0.0065]","[0.6082, 0.0066]","[0.7438, 0.0059]","[0.8324, 0.005]","[0.4087, 0.0069]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.4,Adam,"[0.1942, 0.005]","[0.1916, 0.0045]","[0.1884, 0.0042]","[0.1946, 0.0061]","[0.3654, 0.0047]","[0.1905, 0.0043]","[0.1838, 0.0039]","[0.176, 0.0037]","[0.1979, 0.0053]","[0.1843, 0.0049]","[0.3312, 0.0066]","[0.4763, 0.007]","[0.6013, 0.0068]","[0.1709, 0.0053]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,600,0.4,Adam,"[0.2298, 0.0055]","[0.2178, 0.0049]","[0.2088, 0.0045]","[0.2452, 0.0068]","[0.3926, 0.0053]","[0.2045, 0.0045]","[0.1879, 0.0041]","[0.1783, 0.0039]","[0.231, 0.0056]","[0.2196, 0.0054]","[0.3571, 0.0067]","[0.48, 0.0069]","[0.5902, 0.0068]","[0.2089, 0.0058]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,600,0.4,Adam,"[0.2111, 0.0045]","[0.2004, 0.004]","[0.1908, 0.0037]","[0.2295, 0.0058]","[0.3739, 0.0048]","[0.1921, 0.004]","[0.1666, 0.0033]","[0.1618, 0.0033]","[0.2177, 0.0048]","[0.2096, 0.005]","[0.3497, 0.0066]","[0.4633, 0.0068]","[0.5689, 0.0066]","[0.2073, 0.0058]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,600,0.4,Adam,"[0.129, 0.0043]","[0.1297, 0.0039]","[0.1305, 0.0037]","[0.1276, 0.0051]","[0.2435, 0.0044]","[0.1304, 0.0038]","[0.1316, 0.0036]","[0.1338, 0.0035]","[0.1322, 0.0045]","[0.1272, 0.0041]","[0.1933, 0.0052]","[0.2915, 0.006]","[0.3944, 0.0066]","[0.0995, 0.004]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,600,0.4,Adam,"[0.1317, 0.0041]","[0.144, 0.0039]","[0.1499, 0.0037]","[0.1067, 0.0046]","[0.307, 0.004]","[0.1658, 0.004]","[0.1691, 0.0037]","[0.1662, 0.0036]","[0.131, 0.0046]","[0.1338, 0.0044]","[0.2895, 0.0064]","[0.4391, 0.007]","[0.5672, 0.0069]","[0.0994, 0.004]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,600,0.4,Adam,"[0.1286, 0.0042]","[0.1484, 0.0041]","[0.155, 0.0039]","[0.1071, 0.0045]","[0.3114, 0.0043]","[0.1724, 0.0045]","[0.1846, 0.0042]","[0.171, 0.0038]","[0.1271, 0.0046]","[0.1454, 0.0048]","[0.2689, 0.0061]","[0.4547, 0.0069]","[0.5661, 0.0069]","[0.0904, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,600,0.4,Adam,"[0.4782, 0.0068]","[0.4277, 0.0062]","[0.3895, 0.0059]","[0.552, 0.0078]","[0.7075, 0.0051]","[0.3666, 0.0061]","[0.3037, 0.0055]","[0.2579, 0.0049]","[0.4738, 0.0071]","[0.4678, 0.0069]","[0.6801, 0.0064]","[0.8057, 0.0053]","[0.883, 0.0042]","[0.4854, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,600,0.4,Adam,"[0.4814, 0.0068]","[0.4303, 0.0063]","[0.3916, 0.0059]","[0.5567, 0.0078]","[0.7104, 0.0051]","[0.368, 0.0062]","[0.3044, 0.0055]","[0.2582, 0.0049]","[0.4755, 0.0071]","[0.4713, 0.0069]","[0.6826, 0.0064]","[0.808, 0.0053]","[0.8845, 0.0042]","[0.4874, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,600,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,600,0.4,Adam,"[0.4632, 0.0066]","[0.4149, 0.006]","[0.3786, 0.0057]","[0.5349, 0.0077]","[0.6936, 0.0051]","[0.3552, 0.0059]","[0.2961, 0.0052]","[0.2531, 0.0047]","[0.456, 0.007]","[0.4539, 0.0068]","[0.6654, 0.0065]","[0.7921, 0.0054]","[0.8733, 0.0043]","[0.4664, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,600,0.4,Adam,"[0.4765, 0.0067]","[0.4264, 0.0062]","[0.3884, 0.0058]","[0.5502, 0.0078]","[0.7055, 0.0051]","[0.3654, 0.0061]","[0.3029, 0.0054]","[0.2573, 0.0049]","[0.4713, 0.0071]","[0.4653, 0.0069]","[0.6801, 0.0064]","[0.8029, 0.0054]","[0.8815, 0.0043]","[0.4837, 0.0071]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,600,0.4,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,600,0.4,Adam,"[0.4051, 0.0061]","[0.3643, 0.0055]","[0.3343, 0.0051]","[0.4671, 0.0075]","[0.6246, 0.0053]","[0.314, 0.0052]","[0.2648, 0.0046]","[0.2316, 0.0043]","[0.3975, 0.0064]","[0.4002, 0.0065]","[0.597, 0.0069]","[0.7209, 0.0062]","[0.8102, 0.0053]","[0.4075, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,600,0.4,Adam,"[0.4589, 0.0066]","[0.4107, 0.006]","[0.3746, 0.0057]","[0.5314, 0.0078]","[0.6853, 0.0051]","[0.3508, 0.0059]","[0.2925, 0.0052]","[0.2501, 0.0047]","[0.4506, 0.0069]","[0.4454, 0.0067]","[0.6525, 0.0065]","[0.7812, 0.0056]","[0.8653, 0.0045]","[0.458, 0.007]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,600,0.4,Adam,"[0.3674, 0.0063]","[0.3338, 0.0056]","[0.3092, 0.0052]","[0.4119, 0.0076]","[0.5583, 0.005]","[0.2889, 0.0053]","[0.2512, 0.0045]","[0.2252, 0.0043]","[0.3906, 0.0066]","[0.3522, 0.0061]","[0.5347, 0.0071]","[0.68, 0.0063]","[0.7771, 0.0055]","[0.3902, 0.0069]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,600,0.4,Adam,"[0.3061, 0.0059]","[0.2836, 0.0052]","[0.2667, 0.0048]","[0.3401, 0.0074]","[0.5043, 0.0052]","[0.2555, 0.0048]","[0.2284, 0.0043]","[0.2084, 0.004]","[0.3032, 0.006]","[0.2884, 0.0059]","[0.4716, 0.007]","[0.6131, 0.0067]","[0.7282, 0.006]","[0.2914, 0.0065]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,600,0.4,Adam,"[0.4093, 0.0062]","[0.3689, 0.0056]","[0.3393, 0.0052]","[0.4752, 0.0075]","[0.6355, 0.0053]","[0.3168, 0.0053]","[0.2712, 0.0048]","[0.2373, 0.0044]","[0.3948, 0.0064]","[0.3976, 0.0065]","[0.598, 0.0067]","[0.7308, 0.006]","[0.8257, 0.0051]","[0.4038, 0.0069]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,600,0.4,Adam,"[0.2879, 0.0057]","[0.2677, 0.005]","[0.2521, 0.0047]","[0.317, 0.0071]","[0.4652, 0.0048]","[0.2416, 0.0044]","[0.2181, 0.004]","[0.1981, 0.0039]","[0.308, 0.0056]","[0.2728, 0.0054]","[0.451, 0.0068]","[0.5932, 0.0067]","[0.6927, 0.0061]","[0.3071, 0.0065]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,600,0.4,Adam,"[0.2104, 0.005]","[0.2011, 0.0045]","[0.1949, 0.0042]","[0.2258, 0.0063]","[0.381, 0.005]","[0.1877, 0.0041]","[0.1796, 0.0038]","[0.1747, 0.0037]","[0.2083, 0.0052]","[0.2016, 0.0051]","[0.3296, 0.0066]","[0.4636, 0.0069]","[0.5937, 0.0068]","[0.1875, 0.0055]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,600,0.4,Adam,"[0.2571, 0.0056]","[0.2439, 0.005]","[0.232, 0.0047]","[0.2542, 0.0068]","[0.4213, 0.0048]","[0.2397, 0.0047]","[0.2068, 0.0042]","[0.1901, 0.0039]","[0.2732, 0.0059]","[0.2388, 0.0054]","[0.4219, 0.0066]","[0.5361, 0.0067]","[0.6489, 0.0064]","[0.2471, 0.0059]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.001,600,0.4,Adam,"[0.1345, 0.004]","[0.1404, 0.0036]","[0.1447, 0.0034]","[0.1255, 0.0049]","[0.3068, 0.0043]","[0.1445, 0.0035]","[0.1546, 0.0034]","[0.1603, 0.0034]","[0.1418, 0.0044]","[0.1416, 0.0044]","[0.2563, 0.0062]","[0.4072, 0.0068]","[0.5403, 0.0067]","[0.1242, 0.0049]"
