model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
S-E-CDE-VAE,200,0.0001,0.0001,1.0,0.1,1.0,,0.0001,400,400,0.4,Adam,"[0.4738, 0.0068]","[0.4237, 0.0062]","[0.386, 0.0058]","[0.5482, 0.0078]","[0.7026, 0.0051]","[0.3629, 0.0061]","[0.3, 0.0054]","[0.2565, 0.0049]","[0.4661, 0.0071]","[0.463, 0.0068]","[0.6708, 0.0064]","[0.7956, 0.0054]","[0.88, 0.0042]","[0.4713, 0.007]"
