model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.3,Adam,"[0.4635, 0.0066]","[0.4151, 0.006]","[0.3788, 0.0056]","[0.5349, 0.0077]","[0.6953, 0.0051]","[0.3559, 0.0059]","[0.2967, 0.0052]","[0.254, 0.0048]","[0.4581, 0.0069]","[0.4569, 0.0068]","[0.6648, 0.0065]","[0.7946, 0.0054]","[0.8744, 0.0044]","[0.4693, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.3,Adam,"[0.4709, 0.0067]","[0.4214, 0.0061]","[0.3842, 0.0058]","[0.544, 0.0078]","[0.7006, 0.0051]","[0.3603, 0.006]","[0.3003, 0.0053]","[0.256, 0.0049]","[0.4643, 0.007]","[0.4619, 0.0068]","[0.6691, 0.0065]","[0.7989, 0.0054]","[0.8791, 0.0043]","[0.474, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.3,Adam,"[0.4201, 0.0063]","[0.3777, 0.0056]","[0.3458, 0.0052]","[0.4843, 0.0076]","[0.6433, 0.0052]","[0.326, 0.0053]","[0.273, 0.0047]","[0.2367, 0.0043]","[0.4107, 0.0066]","[0.4113, 0.0066]","[0.6201, 0.0068]","[0.7428, 0.006]","[0.8295, 0.005]","[0.4217, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.3,Adam,"[0.4606, 0.0066]","[0.4123, 0.006]","[0.3761, 0.0057]","[0.5323, 0.0077]","[0.6886, 0.0052]","[0.3534, 0.0059]","[0.2943, 0.0052]","[0.2515, 0.0047]","[0.4545, 0.007]","[0.4489, 0.0068]","[0.66, 0.0065]","[0.7873, 0.0055]","[0.8668, 0.0046]","[0.4616, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.3,Adam,"[0.3235, 0.0057]","[0.2975, 0.0051]","[0.2783, 0.0047]","[0.3638, 0.0072]","[0.5348, 0.0053]","[0.265, 0.0047]","[0.2341, 0.0042]","[0.2124, 0.004]","[0.3187, 0.0059]","[0.3151, 0.0061]","[0.5047, 0.0071]","[0.6395, 0.0066]","[0.7486, 0.0058]","[0.3225, 0.0068]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.3,Adam,"[0.4485, 0.0065]","[0.4005, 0.0059]","[0.3649, 0.0055]","[0.5237, 0.0077]","[0.6706, 0.0052]","[0.3414, 0.0057]","[0.2826, 0.005]","[0.2437, 0.0045]","[0.4346, 0.0069]","[0.4373, 0.0066]","[0.6356, 0.0066]","[0.7578, 0.0059]","[0.8432, 0.0049]","[0.439, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.3,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.3,Adam,"[0.2873, 0.0058]","[0.2664, 0.0052]","[0.2511, 0.0048]","[0.3175, 0.0072]","[0.4728, 0.0052]","[0.2416, 0.0048]","[0.2154, 0.0043]","[0.1991, 0.004]","[0.2858, 0.0059]","[0.2749, 0.0058]","[0.4334, 0.0067]","[0.5623, 0.0066]","[0.6841, 0.0062]","[0.2715, 0.0063]"
