model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
CE-VAE,200,0.0001,0.0001,0.0001,0.1,1,,0.0005,300,0.5,Adam,"[0.2258, 0.0055]","[0.2109, 0.0049]","[0.2014, 0.0046]","[0.2433, 0.0067]","[0.3835, 0.0053]","[0.195, 0.0045]","[0.1739, 0.0041]","[0.176, 0.0038]","[0.2305, 0.0057]","[0.2106, 0.0053]","[0.3314, 0.0066]","[0.4265, 0.0069]","[0.5874, 0.0069]","[0.2026, 0.0056]"
CE-VAE,200,0.0001,0.0001,0.0001,0.1,1,,0.001,300,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,200,0.0001,0.0001,0.0001,1,1,,0.0001,300,0.5,Adam,"[0.1848, 0.0047]","[0.1762, 0.0042]","[0.1709, 0.0039]","[0.1951, 0.0058]","[0.332, 0.0049]","[0.1661, 0.0039]","[0.156, 0.0036]","[0.1549, 0.0035]","[0.1882, 0.0049]","[0.1818, 0.0049]","[0.2914, 0.0064]","[0.3942, 0.0068]","[0.5132, 0.0069]","[0.1758, 0.0056]"
CE-VAE,200,0.0001,0.0001,0.0001,1,1,,0.0005,300,0.5,Adam,"[0.0953, 0.0035]","[0.1071, 0.0034]","[0.1146, 0.0034]","[0.0732, 0.0039]","[0.2345, 0.0039]","[0.1249, 0.0037]","[0.1338, 0.0036]","[0.1392, 0.0035]","[0.0992, 0.004]","[0.107, 0.0039]","[0.1935, 0.0055]","[0.3081, 0.0064]","[0.4301, 0.0068]","[0.0792, 0.0039]"
CE-VAE,200,0.0001,0.0001,0.0001,1,1,,0.001,300,0.5,Adam,"[0.1101, 0.0041]","[0.1206, 0.0038]","[0.1279, 0.0037]","[0.0949, 0.0046]","[0.2617, 0.0041]","[0.1326, 0.004]","[0.1455, 0.0038]","[0.1521, 0.0036]","[0.1104, 0.0044]","[0.1188, 0.0041]","[0.1885, 0.005]","[0.3322, 0.0064]","[0.4837, 0.0069]","[0.0715, 0.0031]"
CE-VAE,200,0.0001,0.0001,0.001,0.0001,1,,0.0001,300,0.5,Adam,"[0.4781, 0.0069]","[0.4277, 0.0063]","[0.3898, 0.006]","[0.5516, 0.0079]","[0.7056, 0.0051]","[0.3652, 0.0062]","[0.304, 0.0055]","[0.2587, 0.005]","[0.4715, 0.0072]","[0.4638, 0.0069]","[0.6708, 0.0064]","[0.8034, 0.0053]","[0.8829, 0.0042]","[0.4774, 0.007]"
CE-VAE,200,0.0001,0.0001,0.001,0.0001,1,,0.0005,300,0.5,Adam,"[0.4772, 0.0066]","[0.4269, 0.0061]","[0.3887, 0.0058]","[0.5508, 0.0077]","[0.7079, 0.0051]","[0.3656, 0.006]","[0.303, 0.0054]","[0.2571, 0.0049]","[0.4709, 0.007]","[0.4696, 0.0069]","[0.6835, 0.0064]","[0.8054, 0.0053]","[0.8821, 0.0042]","[0.4869, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.001,0.0001,1,,0.001,300,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,200,0.0001,0.0001,0.001,0.001,1,,0.0001,300,0.5,Adam,"[0.4752, 0.0068]","[0.425, 0.0062]","[0.3872, 0.0058]","[0.5489, 0.0078]","[0.7047, 0.0051]","[0.3637, 0.0061]","[0.3022, 0.0054]","[0.2572, 0.0049]","[0.4687, 0.0071]","[0.4627, 0.0069]","[0.6736, 0.0065]","[0.8024, 0.0053]","[0.8821, 0.0042]","[0.4768, 0.007]"
CE-VAE,200,0.0001,0.0001,0.001,0.001,1,,0.0005,300,0.5,Adam,"[0.4772, 0.0067]","[0.4265, 0.0062]","[0.3883, 0.0058]","[0.5518, 0.0078]","[0.7061, 0.0051]","[0.3639, 0.0061]","[0.3018, 0.0054]","[0.2564, 0.0049]","[0.4729, 0.007]","[0.4684, 0.0068]","[0.6769, 0.0064]","[0.8032, 0.0053]","[0.8794, 0.0042]","[0.4864, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.001,0.001,1,,0.001,300,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,200,0.0001,0.0001,0.001,0.01,1,,0.0001,300,0.5,Adam,"[0.4261, 0.0064]","[0.3838, 0.0058]","[0.3518, 0.0054]","[0.4888, 0.0077]","[0.6511, 0.0052]","[0.3325, 0.0055]","[0.2798, 0.0049]","[0.2415, 0.0045]","[0.4219, 0.0067]","[0.4184, 0.0066]","[0.6299, 0.0068]","[0.7582, 0.0059]","[0.8425, 0.0048]","[0.4348, 0.0072]"
CE-VAE,200,0.0001,0.0001,0.001,0.01,1,,0.0005,300,0.5,Adam,"[0.4584, 0.0066]","[0.4102, 0.006]","[0.3742, 0.0056]","[0.5312, 0.0077]","[0.6848, 0.0052]","[0.3489, 0.0058]","[0.2926, 0.0052]","[0.2499, 0.0047]","[0.4499, 0.0069]","[0.4469, 0.0067]","[0.6487, 0.0066]","[0.7822, 0.0056]","[0.8606, 0.0046]","[0.4561, 0.007]"
CE-VAE,200,0.0001,0.0001,0.001,0.01,1,,0.001,300,0.5,Adam,"[0.4636, 0.0068]","[0.4134, 0.0062]","[0.3766, 0.0058]","[0.5397, 0.0078]","[0.6863, 0.0052]","[0.3509, 0.006]","[0.2909, 0.0053]","[0.2507, 0.0048]","[0.4544, 0.0071]","[0.4463, 0.0068]","[0.644, 0.0065]","[0.7704, 0.0057]","[0.8614, 0.0046]","[0.4579, 0.0069]"
CE-VAE,200,0.0001,0.0001,0.001,0.1,1,,0.0001,300,0.5,Adam,"[0.3436, 0.0062]","[0.3158, 0.0055]","[0.2947, 0.0051]","[0.3858, 0.0076]","[0.5584, 0.0055]","[0.282, 0.0051]","[0.2474, 0.0046]","[0.2212, 0.0042]","[0.3401, 0.0065]","[0.337, 0.0065]","[0.5344, 0.0072]","[0.6685, 0.0065]","[0.7692, 0.0057]","[0.3429, 0.0072]"
CE-VAE,200,0.0001,0.0001,0.001,0.1,1,,0.0005,300,0.5,Adam,"[0.4306, 0.0064]","[0.3842, 0.0058]","[0.3516, 0.0054]","[0.5079, 0.0077]","[0.6542, 0.0052]","[0.3214, 0.0054]","[0.2748, 0.0048]","[0.2405, 0.0045]","[0.419, 0.0067]","[0.4138, 0.0065]","[0.6063, 0.0067]","[0.7419, 0.0059]","[0.8377, 0.0048]","[0.4233, 0.0069]"
CE-VAE,200,0.0001,0.0001,0.001,0.1,1,,0.001,300,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,200,0.0001,0.0001,0.001,1,1,,0.0001,300,0.5,Adam,"[0.2502, 0.0055]","[0.2374, 0.0049]","[0.2273, 0.0046]","[0.2672, 0.0069]","[0.4347, 0.0052]","[0.2231, 0.0046]","[0.2054, 0.0042]","[0.1919, 0.0039]","[0.2512, 0.0057]","[0.2408, 0.0056]","[0.4031, 0.0069]","[0.5379, 0.0069]","[0.6564, 0.0065]","[0.2372, 0.0061]"
CE-VAE,200,0.0001,0.0001,0.001,1,1,,0.0005,300,0.5,Adam,"[0.1542, 0.0051]","[0.1588, 0.0046]","[0.1652, 0.0043]","[0.175, 0.0064]","[0.3505, 0.0046]","[0.1394, 0.0041]","[0.1799, 0.0041]","[0.1853, 0.0039]","[0.1408, 0.0049]","[0.1392, 0.0045]","[0.1986, 0.0052]","[0.4421, 0.0068]","[0.6271, 0.0067]","[0.0946, 0.0036]"
CE-VAE,200,0.0001,0.0001,0.001,1,1,,0.001,300,0.5,Adam,"[0.2443, 0.0055]","[0.2315, 0.0049]","[0.2224, 0.0046]","[0.2802, 0.007]","[0.4395, 0.0054]","[0.2116, 0.0045]","[0.2016, 0.0041]","[0.1907, 0.0039]","[0.1973, 0.0053]","[0.2203, 0.0056]","[0.3773, 0.0067]","[0.5293, 0.0068]","[0.6537, 0.0064]","[0.1672, 0.0051]"
CE-VAE,200,0.0001,0.0001,0.01,0.0001,1,,0.0001,300,0.5,Adam,"[0.4958, 0.0067]","[0.4416, 0.0062]","[0.4009, 0.0058]","[0.5771, 0.0077]","[0.7283, 0.005]","[0.3754, 0.0061]","[0.3085, 0.0055]","[0.261, 0.005]","[0.4876, 0.0072]","[0.4931, 0.0069]","[0.702, 0.0063]","[0.82, 0.0051]","[0.8921, 0.0041]","[0.501, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.01,0.0001,1,,0.0005,300,0.5,Adam,"[0.4664, 0.0063]","[0.417, 0.0057]","[0.38, 0.0054]","[0.5395, 0.0075]","[0.7036, 0.0052]","[0.3574, 0.0056]","[0.2953, 0.0051]","[0.2524, 0.0047]","[0.4597, 0.0067]","[0.4793, 0.0068]","[0.6821, 0.0066]","[0.7951, 0.0056]","[0.8694, 0.0046]","[0.4866, 0.0073]"
CE-VAE,200,0.0001,0.0001,0.01,0.0001,1,,0.001,300,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,200,0.0001,0.0001,0.01,0.001,1,,0.0001,300,0.5,Adam,"[0.4947, 0.0067]","[0.4406, 0.0062]","[0.4, 0.0058]","[0.5752, 0.0077]","[0.727, 0.005]","[0.3745, 0.0061]","[0.3076, 0.0055]","[0.2605, 0.0049]","[0.4866, 0.0072]","[0.4931, 0.0069]","[0.6999, 0.0063]","[0.8187, 0.0051]","[0.8921, 0.004]","[0.4997, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.01,0.001,1,,0.0005,300,0.5,Adam,"[0.4672, 0.0063]","[0.4174, 0.0058]","[0.3802, 0.0054]","[0.5422, 0.0074]","[0.7034, 0.0053]","[0.3571, 0.0057]","[0.2955, 0.0052]","[0.2523, 0.0048]","[0.4578, 0.0067]","[0.4822, 0.0068]","[0.6765, 0.0067]","[0.7892, 0.0057]","[0.8608, 0.0049]","[0.4853, 0.0073]"
CE-VAE,200,0.0001,0.0001,0.01,0.001,1,,0.001,300,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,200,0.0001,0.0001,0.01,0.01,1,,0.0001,300,0.5,Adam,"[0.4882, 0.0066]","[0.4352, 0.0061]","[0.3953, 0.0057]","[0.5679, 0.0076]","[0.7215, 0.005]","[0.3703, 0.006]","[0.3048, 0.0054]","[0.2583, 0.0049]","[0.4797, 0.007]","[0.4871, 0.0069]","[0.6953, 0.0063]","[0.8146, 0.0052]","[0.8868, 0.0042]","[0.4951, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.01,0.01,1,,0.0005,300,0.5,Adam,"[0.479, 0.0065]","[0.4271, 0.006]","[0.3881, 0.0056]","[0.5562, 0.0075]","[0.71, 0.0053]","[0.3643, 0.006]","[0.2995, 0.0054]","[0.2541, 0.0049]","[0.4683, 0.0069]","[0.4864, 0.0068]","[0.6805, 0.0066]","[0.7903, 0.0057]","[0.8618, 0.0048]","[0.4884, 0.0072]"
CE-VAE,200,0.0001,0.0001,0.01,0.01,1,,0.001,300,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
CE-VAE,200,0.0001,0.0001,0.01,0.1,1,,0.0001,300,0.5,Adam,"[0.436, 0.0064]","[0.3919, 0.0058]","[0.3587, 0.0054]","[0.5023, 0.0077]","[0.6672, 0.0053]","[0.3383, 0.0055]","[0.2834, 0.0049]","[0.2449, 0.0045]","[0.4286, 0.0068]","[0.4376, 0.0068]","[0.6424, 0.0067]","[0.7667, 0.0057]","[0.8505, 0.0047]","[0.4422, 0.0072]"
CE-VAE,200,0.0001,0.0001,0.01,0.1,1,,0.0005,300,0.5,Adam,"[0.4642, 0.0066]","[0.4154, 0.006]","[0.3787, 0.0056]","[0.5358, 0.0077]","[0.6933, 0.0051]","[0.356, 0.0058]","[0.2954, 0.0052]","[0.2523, 0.0047]","[0.4554, 0.007]","[0.4566, 0.0068]","[0.6669, 0.0065]","[0.7902, 0.0055]","[0.8696, 0.0044]","[0.4645, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.01,0.1,1,,0.001,300,0.5,Adam,"[0.4624, 0.0068]","[0.4129, 0.0062]","[0.3765, 0.0058]","[0.5407, 0.0078]","[0.686, 0.0052]","[0.3505, 0.0061]","[0.2926, 0.0054]","[0.2514, 0.0048]","[0.4484, 0.0072]","[0.4487, 0.0068]","[0.6399, 0.0067]","[0.7717, 0.0057]","[0.8607, 0.0046]","[0.4473, 0.007]"
CE-VAE,200,0.0001,0.0001,0.01,1,1,,0.0001,300,0.5,Adam,"[0.369, 0.0062]","[0.3362, 0.0056]","[0.3112, 0.0052]","[0.4165, 0.0076]","[0.5802, 0.0054]","[0.2978, 0.0052]","[0.2551, 0.0047]","[0.2247, 0.0043]","[0.3648, 0.0065]","[0.3603, 0.0064]","[0.5583, 0.007]","[0.6878, 0.0064]","[0.7823, 0.0056]","[0.3666, 0.007]"
CE-VAE,200,0.0001,0.0001,0.01,1,1,,0.0005,300,0.5,Adam,"[0.4397, 0.0065]","[0.3905, 0.006]","[0.3557, 0.0056]","[0.5201, 0.0078]","[0.6517, 0.0053]","[0.3262, 0.0056]","[0.2734, 0.005]","[0.238, 0.0046]","[0.4273, 0.0069]","[0.4189, 0.0065]","[0.6032, 0.0066]","[0.7236, 0.006]","[0.818, 0.0051]","[0.4249, 0.0069]"
CE-VAE,200,0.0001,0.0001,0.01,1,1,,0.001,300,0.5,Adam,"[0.3692, 0.0059]","[0.3323, 0.0053]","[0.3083, 0.005]","[0.4572, 0.0074]","[0.598, 0.0053]","[0.2686, 0.0048]","[0.2507, 0.0046]","[0.226, 0.0043]","[0.3231, 0.0059]","[0.3497, 0.0062]","[0.503, 0.0068]","[0.6768, 0.0063]","[0.784, 0.0054]","[0.3172, 0.0065]"
CE-VAE,200,0.0001,0.0001,0.1,0.0001,1,,0.0001,300,0.5,Adam,"[0.4969, 0.0066]","[0.4421, 0.0061]","[0.4011, 0.0058]","[0.5803, 0.0076]","[0.7329, 0.005]","[0.3745, 0.0061]","[0.3075, 0.0054]","[0.2606, 0.0049]","[0.4855, 0.0071]","[0.4993, 0.0069]","[0.7024, 0.0063]","[0.8193, 0.0052]","[0.8923, 0.004]","[0.5032, 0.0072]"
CE-VAE,200,0.0001,0.0001,0.1,0.0001,1,,0.0005,300,0.5,Adam,"[0.4526, 0.0062]","[0.4069, 0.0057]","[0.3717, 0.0053]","[0.5188, 0.0075]","[0.6908, 0.0053]","[0.3525, 0.0056]","[0.2934, 0.0051]","[0.2501, 0.0047]","[0.4481, 0.0066]","[0.4731, 0.0068]","[0.6718, 0.0067]","[0.7883, 0.0057]","[0.8599, 0.0048]","[0.4761, 0.0074]"
CE-VAE,200,0.0001,0.0001,0.1,0.0001,1,,0.001,300,0.5,Adam,"[0.4418, 0.0062]","[0.3987, 0.0056]","[0.3653, 0.0053]","[0.503, 0.0074]","[0.6777, 0.0053]","[0.3486, 0.0056]","[0.2911, 0.0051]","[0.2492, 0.0047]","[0.4388, 0.0065]","[0.4598, 0.0068]","[0.6632, 0.0067]","[0.7812, 0.0058]","[0.8564, 0.0047]","[0.4658, 0.0074]"
CE-VAE,200,0.0001,0.0001,0.1,0.001,1,,0.0001,300,0.5,Adam,"[0.4956, 0.0066]","[0.4413, 0.0061]","[0.4006, 0.0058]","[0.5777, 0.0076]","[0.7321, 0.005]","[0.3752, 0.0061]","[0.3079, 0.0055]","[0.2605, 0.0049]","[0.4837, 0.007]","[0.4995, 0.0069]","[0.7045, 0.0063]","[0.8194, 0.0052]","[0.892, 0.004]","[0.5009, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.1,0.001,1,,0.0005,300,0.5,Adam,"[0.4499, 0.0062]","[0.4048, 0.0057]","[0.3701, 0.0053]","[0.5149, 0.0075]","[0.6878, 0.0054]","[0.352, 0.0056]","[0.2928, 0.0051]","[0.25, 0.0047]","[0.4467, 0.0066]","[0.4738, 0.0068]","[0.6707, 0.0067]","[0.7839, 0.0058]","[0.8568, 0.0048]","[0.4746, 0.0074]"
CE-VAE,200,0.0001,0.0001,0.1,0.001,1,,0.001,300,0.5,Adam,"[0.4389, 0.0061]","[0.3965, 0.0056]","[0.3636, 0.0053]","[0.4996, 0.0074]","[0.677, 0.0053]","[0.3462, 0.0055]","[0.2908, 0.0051]","[0.2491, 0.0047]","[0.4362, 0.0065]","[0.4586, 0.0068]","[0.6631, 0.0068]","[0.7813, 0.0058]","[0.8549, 0.0048]","[0.4643, 0.0074]"
CE-VAE,200,0.0001,0.0001,0.1,0.01,1,,0.0001,300,0.5,Adam,"[0.493, 0.0066]","[0.4389, 0.0061]","[0.3985, 0.0057]","[0.5747, 0.0076]","[0.73, 0.005]","[0.3721, 0.006]","[0.3063, 0.0054]","[0.26, 0.0049]","[0.4824, 0.007]","[0.4955, 0.0069]","[0.7003, 0.0063]","[0.8172, 0.0052]","[0.8923, 0.004]","[0.5015, 0.0072]"
CE-VAE,200,0.0001,0.0001,0.1,0.01,1,,0.0005,300,0.5,Adam,"[0.4516, 0.0062]","[0.4056, 0.0057]","[0.3707, 0.0054]","[0.5188, 0.0074]","[0.6877, 0.0054]","[0.3507, 0.0056]","[0.2921, 0.0052]","[0.2501, 0.0048]","[0.4464, 0.0066]","[0.4742, 0.0068]","[0.6648, 0.0068]","[0.7794, 0.0059]","[0.8539, 0.005]","[0.4724, 0.0074]"
CE-VAE,200,0.0001,0.0001,0.1,0.01,1,,0.001,300,0.5,Adam,"[0.4367, 0.0062]","[0.3943, 0.0056]","[0.3614, 0.0053]","[0.4976, 0.0074]","[0.6688, 0.0055]","[0.3443, 0.0056]","[0.2883, 0.0051]","[0.2473, 0.0048]","[0.4317, 0.0065]","[0.4541, 0.0068]","[0.6532, 0.0068]","[0.7683, 0.006]","[0.8404, 0.0052]","[0.4571, 0.0074]"
CE-VAE,200,0.0001,0.0001,0.1,0.1,1,,0.0001,300,0.5,Adam,"[0.4861, 0.0065]","[0.4332, 0.006]","[0.3936, 0.0057]","[0.5658, 0.0076]","[0.7215, 0.005]","[0.3684, 0.0059]","[0.3037, 0.0053]","[0.2577, 0.0049]","[0.4752, 0.0069]","[0.4898, 0.0069]","[0.6959, 0.0064]","[0.8116, 0.0053]","[0.8855, 0.0042]","[0.4953, 0.0072]"
CE-VAE,200,0.0001,0.0001,0.1,0.1,1,,0.0005,300,0.5,Adam,"[0.4603, 0.0064]","[0.4123, 0.0059]","[0.376, 0.0055]","[0.5301, 0.0075]","[0.6917, 0.0054]","[0.3556, 0.0058]","[0.2938, 0.0053]","[0.2508, 0.0048]","[0.4532, 0.0068]","[0.4754, 0.0069]","[0.6671, 0.0067]","[0.7773, 0.0059]","[0.8524, 0.005]","[0.4737, 0.0073]"
CE-VAE,200,0.0001,0.0001,0.1,0.1,1,,0.001,300,0.5,Adam,"[0.4396, 0.0062]","[0.3963, 0.0057]","[0.363, 0.0054]","[0.5015, 0.0074]","[0.6716, 0.0055]","[0.346, 0.0057]","[0.2887, 0.0052]","[0.2477, 0.0048]","[0.4336, 0.0065]","[0.4626, 0.0068]","[0.6495, 0.0069]","[0.7607, 0.0061]","[0.837, 0.0053]","[0.457, 0.0074]"
CE-VAE,200,0.0001,0.0001,0.1,1,1,,0.0001,300,0.5,Adam,"[0.4487, 0.0065]","[0.4023, 0.0059]","[0.3676, 0.0055]","[0.5181, 0.0078]","[0.68, 0.0053]","[0.346, 0.0057]","[0.2885, 0.0051]","[0.2479, 0.0046]","[0.4393, 0.0069]","[0.4503, 0.0069]","[0.6567, 0.0067]","[0.7776, 0.0057]","[0.8576, 0.0047]","[0.454, 0.0073]"
CE-VAE,200,0.0001,0.0001,0.1,1,1,,0.0005,300,0.5,Adam,"[0.4655, 0.0066]","[0.4168, 0.0061]","[0.3802, 0.0057]","[0.5369, 0.0077]","[0.6944, 0.0051]","[0.3584, 0.0059]","[0.2972, 0.0053]","[0.254, 0.0048]","[0.4576, 0.0069]","[0.4592, 0.0068]","[0.6672, 0.0064]","[0.7899, 0.0054]","[0.871, 0.0044]","[0.4694, 0.0071]"
CE-VAE,200,0.0001,0.0001,0.1,1,1,,0.001,300,0.5,Adam,"[0.4637, 0.0067]","[0.4146, 0.0062]","[0.3781, 0.0058]","[0.5377, 0.0078]","[0.6879, 0.0051]","[0.3539, 0.006]","[0.2953, 0.0054]","[0.252, 0.0048]","[0.4547, 0.007]","[0.4461, 0.0067]","[0.6551, 0.0064]","[0.7822, 0.0055]","[0.8639, 0.0045]","[0.4623, 0.007]"
