model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.5,Adam,"[0.4652, 0.0066]","[0.4166, 0.0061]","[0.3801, 0.0057]","[0.5367, 0.0077]","[0.6961, 0.0051]","[0.3562, 0.0059]","[0.2978, 0.0052]","[0.254, 0.0048]","[0.4595, 0.007]","[0.4574, 0.0068]","[0.6625, 0.0065]","[0.7963, 0.0054]","[0.8758, 0.0043]","[0.4706, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.5,Adam,"[0.4697, 0.0067]","[0.4204, 0.0062]","[0.3833, 0.0058]","[0.5432, 0.0078]","[0.6991, 0.0051]","[0.3581, 0.006]","[0.2996, 0.0053]","[0.2558, 0.0049]","[0.4627, 0.007]","[0.4586, 0.0068]","[0.6622, 0.0065]","[0.7961, 0.0054]","[0.8777, 0.0043]","[0.4707, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.5,Adam,"[0.4193, 0.0062]","[0.3772, 0.0056]","[0.3456, 0.0052]","[0.4861, 0.0076]","[0.6462, 0.0052]","[0.3242, 0.0053]","[0.2737, 0.0047]","[0.2374, 0.0043]","[0.4081, 0.0065]","[0.4121, 0.0065]","[0.6212, 0.0067]","[0.7486, 0.0059]","[0.8317, 0.005]","[0.4204, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.5,Adam,"[0.4582, 0.0066]","[0.4102, 0.006]","[0.3743, 0.0056]","[0.5303, 0.0078]","[0.6864, 0.0051]","[0.3512, 0.0058]","[0.2921, 0.0052]","[0.2509, 0.0047]","[0.4458, 0.007]","[0.4437, 0.0068]","[0.6554, 0.0065]","[0.7789, 0.0056]","[0.867, 0.0045]","[0.4497, 0.007]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.5,Adam,"[0.3364, 0.0058]","[0.3088, 0.0051]","[0.2879, 0.0047]","[0.3763, 0.0073]","[0.5483, 0.0053]","[0.2752, 0.0047]","[0.2409, 0.0043]","[0.2157, 0.004]","[0.3325, 0.006]","[0.3288, 0.0061]","[0.5297, 0.0072]","[0.662, 0.0066]","[0.7636, 0.0058]","[0.338, 0.0069]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.5,Adam,"[0.4452, 0.0065]","[0.3973, 0.0059]","[0.3624, 0.0055]","[0.5186, 0.0077]","[0.6685, 0.0052]","[0.3372, 0.0057]","[0.2816, 0.005]","[0.2437, 0.0045]","[0.4325, 0.0069]","[0.429, 0.0066]","[0.6273, 0.0066]","[0.7551, 0.0059]","[0.8489, 0.0048]","[0.4318, 0.0069]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.5,Adam,"[0.2149, 0.0053]","[0.2098, 0.0047]","[0.2051, 0.0044]","[0.2205, 0.0065]","[0.4007, 0.0049]","[0.2053, 0.0045]","[0.1961, 0.0041]","[0.1878, 0.0038]","[0.2148, 0.0055]","[0.2062, 0.0053]","[0.3626, 0.0068]","[0.5129, 0.007]","[0.6459, 0.0066]","[0.1906, 0.0056]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,600,0.5,Adam,"[0.3543, 0.0061]","[0.3177, 0.0054]","[0.292, 0.005]","[0.4118, 0.0075]","[0.5393, 0.0055]","[0.2702, 0.005]","[0.2311, 0.0044]","[0.2046, 0.0041]","[0.3487, 0.0063]","[0.3415, 0.0062]","[0.4957, 0.0068]","[0.6118, 0.0065]","[0.7023, 0.0061]","[0.344, 0.0067]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.001,600,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,600,0.5,Adam,"[0.1881, 0.005]","[0.1778, 0.0044]","[0.1713, 0.0041]","[0.2057, 0.0062]","[0.3213, 0.0051]","[0.1638, 0.0041]","[0.1538, 0.0037]","[0.1509, 0.0036]","[0.1828, 0.005]","[0.1759, 0.0048]","[0.2709, 0.0062]","[0.3746, 0.0067]","[0.4846, 0.007]","[0.1544, 0.005]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,600,0.5,Adam,"[0.2428, 0.0046]","[0.2209, 0.0041]","[0.2089, 0.0039]","[0.3018, 0.0059]","[0.4331, 0.0055]","[0.1806, 0.0039]","[0.1751, 0.0037]","[0.1712, 0.0036]","[0.1936, 0.0044]","[0.2376, 0.0056]","[0.3243, 0.0065]","[0.4629, 0.0069]","[0.5923, 0.0067]","[0.1891, 0.0056]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.001,600,0.5,Adam,"[0.1064, 0.0038]","[0.1031, 0.0034]","[0.1024, 0.0032]","[0.1102, 0.0047]","[0.1918, 0.0042]","[0.0932, 0.0032]","[0.1029, 0.0032]","[0.1078, 0.0032]","[0.1254, 0.0043]","[0.1063, 0.0037]","[0.1274, 0.0042]","[0.2092, 0.0051]","[0.2997, 0.0061]","[0.0913, 0.0037]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,600,0.5,Adam,"[0.48, 0.0067]","[0.429, 0.0062]","[0.3906, 0.0058]","[0.554, 0.0078]","[0.7103, 0.0051]","[0.368, 0.0061]","[0.3037, 0.0054]","[0.2582, 0.0049]","[0.4745, 0.007]","[0.4719, 0.0068]","[0.6857, 0.0064]","[0.808, 0.0052]","[0.8854, 0.0041]","[0.4886, 0.0071]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,600,0.5,Adam,"[0.4813, 0.0067]","[0.4301, 0.0061]","[0.3914, 0.0058]","[0.5569, 0.0077]","[0.713, 0.005]","[0.3678, 0.006]","[0.304, 0.0054]","[0.2579, 0.0049]","[0.475, 0.007]","[0.4775, 0.0069]","[0.6892, 0.0064]","[0.8109, 0.0052]","[0.8861, 0.0041]","[0.4907, 0.0071]"
