model,F-MAP@5,F-MAP@10,F-MAP@20
E-CDE-VAE,0.0,0.0,0.0025000000000000577
E-CDE-VAE,0.15666666666666673,0.09499999999999992,0.0727182232542139
E-CDE-VAE,0.050000000000000044,0.012500000000000067,0.050816881132283664
E-CDE-VAE,0.0,0.0,-0.009290382819794885
E-CDE-VAE,0.0,0.047896825396825396,0.028493867243867235
E-CDE-VAE,0.0,0.011111111111111072,-0.005919977640179042
E-CDE-VAE,0.0,-0.044722222222222205,-0.02066607519587388
E-CDE-VAE,0.11666666666666659,0.05833333333333335,0.0413439542483659
E-CDE-VAE,0.0,0.05789682539682539,0.055482220952422195
E-CDE-VAE,0.0,-0.012499999999999956,0.008078007518797059
E-CDE-VAE,-0.09999999999999998,-0.016388888888888786,0.02586912571432709
E-CDE-VAE,0.0,0.03678571428571428,0.020892857142857144
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.033611111111111036,0.08881427482046678
E-CDE-VAE,0.0,0.0,0.013875915750915624
E-CDE-VAE,0.0,0.02111111111111119,0.02825091575091576
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0645634920634921,0.06572031619051766
E-CDE-VAE,-0.05999999999999994,0.03456349206349196,0.08100012109493548
E-CDE-VAE,-0.06666666666666654,0.014563492063492056,0.008464105339105243
E-CDE-VAE,0.0,0.016666666666666607,0.018742690058479505
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0334385701587714
E-CDE-VAE,0.0,0.03095238095238096,0.023385547201336662
E-CDE-VAE,0.0,-0.012500000000000067,-0.006249999999999978
E-CDE-VAE,0.04,0.05345238095238095,0.0469071848773861
E-CDE-VAE,0.0,0.011111111111111183,0.011876392656191226
E-CDE-VAE,0.0,0.05456349206349207,0.06683142730162855
E-CDE-VAE,0.09000000000000002,0.16857142857142862,0.19340650341230842
E-CDE-VAE,0.0,0.012499999999999956,0.01366758241758248
E-CDE-VAE,0.0,0.0,0.030660792380993507
E-CDE-VAE,-0.19000000000000006,-0.12595238095238104,-0.05212565728045593
E-CDE-VAE,0.08999999999999997,0.08527777777777779,0.024286963036963094
E-CDE-VAE,0.1166666666666667,0.06833333333333336,0.07346833206353331
E-CDE-VAE,-0.040000000000000036,-0.019999999999999907,-0.007259705164116892
E-CDE-VAE,-0.35666666666666663,-0.17833333333333334,-0.11493478227998344
E-CDE-VAE,-0.11666666666666659,-0.08511904761904787,-0.01616640819620685
E-CDE-VAE,0.0,-0.02111111111111097,0.014283072878274239
E-CDE-VAE,-0.04,-0.08456349206349206,-0.04228174603174602
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.035396825396825315,0.04835920507940639
E-CDE-VAE,-0.050000000000000044,-0.025000000000000022,0.0008505331957341378
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.45666666666666667,0.21150793650793645,0.0873645594601477
E-CDE-VAE,0.0,0.05345238095238092,0.07975963063424352
E-CDE-VAE,0.0,0.030952380952381064,0.015476190476190532
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.028893115613316978
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.010000000000000009,-0.004885620915032696
E-CDE-VAE,0.040000000000000036,0.08011904761904765,0.0524400343808239
E-CDE-VAE,0.0,0.05456349206349209,0.035979501449702744
E-CDE-VAE,0.3666666666666666,0.2648412698412699,0.169077905238896
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.014887013571224128
E-CDE-VAE,-0.19999999999999996,-0.052261904761904676,-0.002651039835637359
E-CDE-VAE,0.0,0.0,-0.011785130718954262
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.03999999999999995,0.15912698412698406,0.21852430228010716
E-CDE-VAE,0.05000000000000002,0.048611111111111105,0.004842518592518552
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.050000000000000044,0.07845238095238083,0.024308608058608017
E-CDE-VAE,0.6133333333333334,0.4667460317460319,0.2959122280368412
E-CDE-VAE,-0.10666666666666663,-0.053333333333333344,-0.018757309941520472
E-CDE-VAE,0.15666666666666662,0.14289682539682558,0.09819055428575552
E-CDE-VAE,0.040000000000000036,0.036666666666666736,0.01833333333333309
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,-0.06666666666666654,-0.03333333333333344,-0.01416666666666655
E-CDE-VAE,0.30666666666666664,0.26567460317460323,0.1988488929800849
E-CDE-VAE,0.3966666666666667,0.2628968253968252,0.22290441047600473
E-CDE-VAE,0.0,0.04789682539682538,0.11433742706382019
E-CDE-VAE,-0.06666666666666654,0.010277777777777719,0.043956246926448395
E-CDE-VAE,0.3466666666666666,0.2545634920634921,0.19260659876758957
E-CDE-VAE,0.0,0.0,0.020880295100496337
E-CDE-VAE,0.06666666666666665,0.040158730158730116,0.1410534784702741
E-CDE-VAE,0.0,0.0,0.024726448946650437
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.017308866529067934
E-CDE-VAE,0.19666666666666677,0.23190476190476206,0.1963529626977768
E-CDE-VAE,0.0,-0.014285714285714346,-0.0010766806722689592
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.09000000000000008,0.022499999999999964,0.02545918327458563
E-CDE-VAE,0.11666666666666659,0.09511904761904777,0.0782486854390878
E-CDE-VAE,0.0,0.09261904761904761,0.11269488981950285
E-CDE-VAE,0.040000000000000036,0.036666666666666514,0.022500000000000075
E-CDE-VAE,0.0,0.0,0.0029917743075638104
E-CDE-VAE,0.0,0.011111111111111112,0.005555555555555557
E-CDE-VAE,0.0,0.047896825396825396,0.08378009847050095
E-CDE-VAE,0.0,0.03361111111111111,0.037101925851925864
E-CDE-VAE,-0.040000000000000036,-0.06095238095238076,-0.05284333206353331
E-CDE-VAE,0.19666666666666666,0.19384920634920635,0.1573096449044591
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0025000000000000577
E-CDE-VAE,-0.08999999999999997,-0.14317460317460307,-0.08628034761935693
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.0334385701587714
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,-0.05000000000000002,0.022896825396825304,0.10128432519492891
E-CDE-VAE,0.15666666666666665,0.1217857142857143,0.08027774706373778
E-CDE-VAE,-0.04,-0.03666666666666667,0.025815077380479903
E-CDE-VAE,0.0,0.07456349206349211,0.05053932178932197
E-CDE-VAE,0.29999999999999993,0.22456349206349202,0.15817512746111817
E-CDE-VAE,0.0,0.0,0.008012820512820373
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.3666666666666667,0.1354365079365078,0.030325196819004918
E-CDE-VAE,0.15666666666666662,0.19746031746031745,0.12294378716398835
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.011584249084249043
E-CDE-VAE,0.09,0.06166666666666665,0.06346913900512971
E-CDE-VAE,0.0,0.0,0.0021541704339692047
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.0,0.014678680237890734
E-CDE-VAE,0.0,-0.02361111111111125,0.019478844169246723
E-CDE-VAE,0.04999999999999999,0.025000000000000022,0.028629703629703518
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.13000000000000012,0.1351190476190478,0.09645263942284066
E-CDE-VAE,0.0,0.02111111111111111,0.01844551282051282
E-CDE-VAE,0.0,0.01,0.02112970362970364
E-CDE-VAE,0.0,-0.01678571428571418,0.005483058608058533
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,0.0,0.011111111111111072,0.005555555555555536
E-CDE-VAE,0.3666666666666667,0.1622222222222222,0.12270525011624075
E-CDE-VAE,0.0,0.0645634920634921,0.08302918271958526
E-CDE-VAE,0.0,-0.03111111111111098,-0.03311163101604275
E-CDE-VAE,0.0,-0.04789682539682527,-0.044316427037015216
E-CDE-VAE,0.0,0.033611111111111064,0.034153850535429464
E-CDE-VAE,0.0,0.0,0.0
E-CDE-VAE,-0.050000000000000044,-0.0038888888888889417,0.024979066985645892
E-CDE-VAE,-0.050000000000000044,-0.0038888888888887196,-0.029832965237377107
E-CDE-VAE,0.13000000000000012,0.11261904761904762,0.07195392326971262
E-CDE-VAE,-0.14,-0.08678571428571435,-0.03884740259740249
