model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CE-VAE,100,0.0001,0.0001,0.0001,0.1,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.0001,0.1,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.0001,1,1,,0.0001,600,0.3,Adam,"[0.0418, 0.0023]","[0.0392, 0.0019]","[0.0372, 0.0017]","[0.0455, 0.003]","[0.0304, 0.0011]","[0.093, 0.0031]","[0.0361, 0.0017]","[0.0328, 0.0014]","[0.0306, 0.0012]","[0.0418, 0.0024]","[0.0227, 0.0008]","[0.0375, 0.0023]","[0.0623, 0.0039]","[0.0842, 0.0045]","[0.1022, 0.0048]","[0.0373, 0.0031]","[0.1821, 0.0061]"
CE-VAE,100,0.0001,0.0001,0.0001,1,1,,0.0005,600,0.3,Adam,"[0.031, 0.002]","[0.029, 0.0017]","[0.0276, 0.0015]","[0.0337, 0.0027]","[0.0226, 0.001]","[0.0645, 0.0026]","[0.0269, 0.0015]","[0.0242, 0.0012]","[0.0225, 0.001]","[0.0304, 0.0021]","[0.0169, 0.0007]","[0.0265, 0.0018]","[0.0436, 0.0033]","[0.0574, 0.0037]","[0.0696, 0.004]","[0.0255, 0.0025]","[0.1229, 0.0051]"
CE-VAE,100,0.0001,0.0001,0.0001,1,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.0001,600,0.3,Adam,"[0.0409, 0.0023]","[0.0382, 0.0019]","[0.0361, 0.0017]","[0.0452, 0.0031]","[0.0293, 0.0011]","[0.0921, 0.0031]","[0.0348, 0.0016]","[0.0314, 0.0013]","[0.0292, 0.0011]","[0.0398, 0.0023]","[0.022, 0.0007]","[0.0366, 0.0023]","[0.0625, 0.0039]","[0.0822, 0.0044]","[0.1001, 0.0048]","[0.0365, 0.003]","[0.1811, 0.0061]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,0.0001,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.0001,600,0.3,Adam,"[0.0403, 0.0022]","[0.0376, 0.0019]","[0.0357, 0.0016]","[0.0445, 0.003]","[0.029, 0.0011]","[0.0911, 0.0032]","[0.0341, 0.0016]","[0.0312, 0.0013]","[0.0291, 0.0011]","[0.0392, 0.0022]","[0.0217, 0.0007]","[0.0381, 0.0024]","[0.063, 0.004]","[0.0824, 0.0044]","[0.1009, 0.0048]","[0.0378, 0.0032]","[0.1776, 0.0061]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,0.001,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.0001,600,0.3,Adam,"[0.0409, 0.0023]","[0.0381, 0.0019]","[0.036, 0.0017]","[0.0456, 0.0031]","[0.0292, 0.0011]","[0.0923, 0.0032]","[0.0341, 0.0016]","[0.0313, 0.0013]","[0.0288, 0.0011]","[0.0395, 0.0023]","[0.0218, 0.0007]","[0.0389, 0.0025]","[0.0634, 0.004]","[0.0834, 0.0045]","[0.1003, 0.0048]","[0.0393, 0.0033]","[0.1781, 0.0061]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,0.01,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.0001,600,0.3,Adam,"[0.0401, 0.0022]","[0.0377, 0.0019]","[0.0359, 0.0017]","[0.0434, 0.0029]","[0.0295, 0.0011]","[0.0909, 0.0031]","[0.0348, 0.0017]","[0.0319, 0.0014]","[0.0296, 0.0012]","[0.0404, 0.0023]","[0.0224, 0.0008]","[0.0359, 0.0023]","[0.0613, 0.0039]","[0.0825, 0.0044]","[0.101, 0.0049]","[0.0358, 0.003]","[0.1804, 0.0061]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.0005,600,0.3,Adam,"[0.0207, 0.0016]","[0.0198, 0.0014]","[0.019, 0.0012]","[0.0222, 0.0022]","[0.0165, 0.0008]","[0.047, 0.0021]","[0.0185, 0.0012]","[0.0173, 0.001]","[0.0163, 0.0008]","[0.0201, 0.0016]","[0.0136, 0.0006]","[0.0185, 0.0015]","[0.0271, 0.0025]","[0.038, 0.0029]","[0.0475, 0.0032]","[0.0148, 0.0018]","[0.0925, 0.0043]"
CE-VAE,100,0.0001,0.0001,0.001,0.1,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.0001,600,0.3,Adam,"[0.0383, 0.0022]","[0.0363, 0.0018]","[0.0348, 0.0016]","[0.0408, 0.0029]","[0.0291, 0.0011]","[0.0881, 0.003]","[0.0345, 0.0016]","[0.0314, 0.0014]","[0.0295, 0.0012]","[0.0374, 0.0022]","[0.0223, 0.0008]","[0.0341, 0.0021]","[0.0589, 0.0037]","[0.0784, 0.0042]","[0.0976, 0.0047]","[0.0328, 0.0028]","[0.1767, 0.006]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.0005,600,0.3,Adam,"[0.0235, 0.0017]","[0.0221, 0.0015]","[0.0209, 0.0013]","[0.0257, 0.0023]","[0.0172, 0.0009]","[0.0466, 0.0022]","[0.0203, 0.0013]","[0.0184, 0.001]","[0.017, 0.0009]","[0.0233, 0.0018]","[0.0129, 0.0006]","[0.0203, 0.0016]","[0.0286, 0.0025]","[0.0382, 0.0028]","[0.0461, 0.0031]","[0.0167, 0.0019]","[0.0874, 0.0042]"
CE-VAE,100,0.0001,0.0001,0.001,1,1,,0.001,600,0.3,Adam,"[0.0055, 0.0008]","[0.0054, 0.0007]","[0.0053, 0.0006]","[0.0059, 0.0011]","[0.0049, 0.0004]","[0.014, 0.0011]","[0.005, 0.0006]","[0.005, 0.0005]","[0.0049, 0.0004]","[0.0053, 0.0008]","[0.0044, 0.0003]","[0.0051, 0.0007]","[0.0066, 0.0012]","[0.0102, 0.0015]","[0.0135, 0.0017]","[0.0036, 0.0009]","[0.0291, 0.0025]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0001,600,0.3,Adam,"[0.0406, 0.0022]","[0.038, 0.0018]","[0.036, 0.0016]","[0.0446, 0.003]","[0.0293, 0.0011]","[0.0939, 0.0033]","[0.0346, 0.0016]","[0.0318, 0.0013]","[0.0294, 0.0011]","[0.0404, 0.0023]","[0.022, 0.0007]","[0.039, 0.0025]","[0.0652, 0.004]","[0.0853, 0.0045]","[0.1023, 0.0048]","[0.041, 0.0034]","[0.1819, 0.0062]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.0001,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0001,600,0.3,Adam,"[0.0401, 0.0023]","[0.0374, 0.0019]","[0.0355, 0.0016]","[0.0447, 0.003]","[0.0293, 0.0011]","[0.0932, 0.0032]","[0.0341, 0.0016]","[0.0309, 0.0013]","[0.029, 0.0011]","[0.0394, 0.0023]","[0.0222, 0.0007]","[0.0373, 0.0024]","[0.0623, 0.0039]","[0.084, 0.0046]","[0.1021, 0.0049]","[0.0395, 0.0033]","[0.1834, 0.0062]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.001,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0001,600,0.3,Adam,"[0.0403, 0.0022]","[0.0377, 0.0019]","[0.0357, 0.0016]","[0.0447, 0.003]","[0.029, 0.0011]","[0.0902, 0.0031]","[0.0342, 0.0016]","[0.0311, 0.0013]","[0.0287, 0.0011]","[0.0395, 0.0023]","[0.0216, 0.0007]","[0.0363, 0.0023]","[0.061, 0.0038]","[0.0823, 0.0044]","[0.0995, 0.0048]","[0.0372, 0.0031]","[0.1751, 0.006]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.01,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0001,600,0.3,Adam,"[0.0411, 0.0023]","[0.0384, 0.0019]","[0.0364, 0.0017]","[0.0452, 0.0031]","[0.0298, 0.0011]","[0.0924, 0.0031]","[0.0348, 0.0016]","[0.0317, 0.0013]","[0.0295, 0.0011]","[0.0408, 0.0024]","[0.0225, 0.0007]","[0.0367, 0.0022]","[0.0625, 0.0039]","[0.084, 0.0045]","[0.1028, 0.0049]","[0.0366, 0.003]","[0.1818, 0.0061]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,0.1,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0001,600,0.3,Adam,"[0.0403, 0.0023]","[0.0381, 0.0019]","[0.0363, 0.0017]","[0.0437, 0.003]","[0.0299, 0.0011]","[0.0917, 0.0031]","[0.035, 0.0017]","[0.0326, 0.0014]","[0.03, 0.0012]","[0.0398, 0.0023]","[0.0225, 0.0008]","[0.0363, 0.0023]","[0.0605, 0.0039]","[0.0818, 0.0044]","[0.1009, 0.0048]","[0.0351, 0.003]","[0.1827, 0.0062]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.01,1,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0001,600,0.3,Adam,"[0.0421, 0.0023]","[0.0395, 0.0019]","[0.0375, 0.0017]","[0.0454, 0.003]","[0.0307, 0.0012]","[0.0941, 0.0032]","[0.0372, 0.0017]","[0.0329, 0.0014]","[0.0304, 0.0012]","[0.042, 0.0024]","[0.0232, 0.0008]","[0.0385, 0.0023]","[0.0655, 0.004]","[0.085, 0.0045]","[0.1035, 0.005]","[0.0377, 0.0031]","[0.1854, 0.0062]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.1,0.0001,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0001,600,0.3,Adam,"[0.0415, 0.0023]","[0.0387, 0.0019]","[0.0367, 0.0017]","[0.0461, 0.0031]","[0.0302, 0.0012]","[0.0933, 0.0032]","[0.035, 0.0016]","[0.0322, 0.0014]","[0.03, 0.0012]","[0.0408, 0.0023]","[0.0231, 0.0008]","[0.0389, 0.0025]","[0.0604, 0.0038]","[0.0812, 0.0044]","[0.1012, 0.0049]","[0.0365, 0.003]","[0.1829, 0.0061]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.0005,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
CE-VAE,100,0.0001,0.0001,0.1,0.001,1,,0.001,600,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
