model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.043, 0.0023]","[0.0401, 0.0019]","[0.0378, 0.0017]","[0.0475, 0.0031]","[0.0305, 0.0011]","[0.0964, 0.0033]","[0.0365, 0.0017]","[0.0327, 0.0014]","[0.0302, 0.0012]","[0.043, 0.0024]","[0.0226, 0.0007]","[0.0401, 0.0025]","[0.0668, 0.0041]","[0.0876, 0.0046]","[0.106, 0.005]","[0.0416, 0.0033]","[0.1869, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,300,0.3,Adam,"[0.0416, 0.0023]","[0.0389, 0.0019]","[0.0369, 0.0017]","[0.0456, 0.0031]","[0.03, 0.0011]","[0.094, 0.0032]","[0.0361, 0.0016]","[0.0322, 0.0013]","[0.0297, 0.0011]","[0.0406, 0.0023]","[0.0224, 0.0007]","[0.038, 0.0024]","[0.064, 0.0039]","[0.0844, 0.0045]","[0.1029, 0.0049]","[0.0382, 0.0032]","[0.1845, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.001,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,300,0.3,Adam,"[0.0408, 0.0023]","[0.0382, 0.0019]","[0.0362, 0.0017]","[0.0451, 0.0031]","[0.0295, 0.0011]","[0.0916, 0.0031]","[0.0352, 0.0017]","[0.0318, 0.0013]","[0.0296, 0.0012]","[0.0404, 0.0023]","[0.0222, 0.0007]","[0.0367, 0.0023]","[0.0624, 0.0039]","[0.0825, 0.0044]","[0.1027, 0.0049]","[0.0374, 0.0031]","[0.1791, 0.006]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.01,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,300,0.3,Adam,"[0.0431, 0.0023]","[0.0407, 0.002]","[0.0387, 0.0017]","[0.0468, 0.0031]","[0.0318, 0.0012]","[0.0976, 0.0031]","[0.038, 0.0017]","[0.0345, 0.0014]","[0.0318, 0.0012]","[0.0428, 0.0024]","[0.024, 0.0008]","[0.0388, 0.0023]","[0.0685, 0.0041]","[0.0908, 0.0046]","[0.1082, 0.0049]","[0.0388, 0.0031]","[0.1929, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.3,Adam,"[0.0427, 0.0023]","[0.04, 0.002]","[0.038, 0.0017]","[0.0468, 0.0031]","[0.0314, 0.0012]","[0.0979, 0.0031]","[0.0366, 0.0017]","[0.0334, 0.0014]","[0.0313, 0.0012]","[0.0412, 0.0024]","[0.0242, 0.0008]","[0.0367, 0.0022]","[0.0642, 0.0039]","[0.0865, 0.0046]","[0.1075, 0.005]","[0.0377, 0.0031]","[0.1979, 0.0064]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,300,0.3,Adam,"[0.0387, 0.0023]","[0.036, 0.0019]","[0.0341, 0.0017]","[0.0431, 0.0031]","[0.0279, 0.0011]","[0.0838, 0.0029]","[0.0324, 0.0016]","[0.0294, 0.0013]","[0.0276, 0.0011]","[0.0379, 0.0023]","[0.0212, 0.0007]","[0.0332, 0.002]","[0.0547, 0.0036]","[0.0738, 0.0041]","[0.0913, 0.0046]","[0.0318, 0.0028]","[0.1623, 0.0057]"
E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.0426, 0.0023]","[0.0396, 0.002]","[0.0374, 0.0017]","[0.0478, 0.0032]","[0.0302, 0.0011]","[0.0954, 0.0033]","[0.0358, 0.0016]","[0.0325, 0.0013]","[0.0296, 0.0012]","[0.0421, 0.0024]","[0.0225, 0.0007]","[0.0388, 0.0024]","[0.0655, 0.004]","[0.0854, 0.0045]","[0.1017, 0.0048]","[0.0405, 0.0033]","[0.1854, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,300,0.3,Adam,"[0.0407, 0.0023]","[0.0384, 0.0019]","[0.0366, 0.0017]","[0.0442, 0.003]","[0.0301, 0.0011]","[0.0942, 0.0032]","[0.0357, 0.0016]","[0.0328, 0.0013]","[0.0304, 0.0012]","[0.04, 0.0023]","[0.0228, 0.0008]","[0.0378, 0.0023]","[0.0647, 0.004]","[0.0873, 0.0046]","[0.1042, 0.0049]","[0.0379, 0.0031]","[0.186, 0.0061]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,300,0.3,Adam,"[0.0427, 0.0023]","[0.0399, 0.0019]","[0.0378, 0.0017]","[0.047, 0.0031]","[0.0305, 0.0011]","[0.0953, 0.0032]","[0.0366, 0.0016]","[0.033, 0.0014]","[0.0304, 0.0012]","[0.0415, 0.0023]","[0.0226, 0.0007]","[0.0386, 0.0023]","[0.0658, 0.004]","[0.0863, 0.0045]","[0.1045, 0.0049]","[0.0411, 0.0033]","[0.1856, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,300,0.3,Adam,"[0.0123, 0.0012]","[0.0117, 0.001]","[0.0112, 0.0009]","[0.0129, 0.0016]","[0.0092, 0.0006]","[0.025, 0.0016]","[0.0112, 0.0009]","[0.0102, 0.0007]","[0.0094, 0.0006]","[0.0125, 0.0013]","[0.0071, 0.0004]","[0.0108, 0.0011]","[0.0169, 0.002]","[0.0227, 0.0023]","[0.0269, 0.0025]","[0.0099, 0.0015]","[0.0472, 0.0032]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,300,0.3,Adam,"[0.0432, 0.0023]","[0.0408, 0.0019]","[0.0388, 0.0017]","[0.0469, 0.0031]","[0.032, 0.0012]","[0.1001, 0.0033]","[0.038, 0.0017]","[0.0344, 0.0014]","[0.032, 0.0012]","[0.0427, 0.0024]","[0.0243, 0.0008]","[0.0401, 0.0024]","[0.0685, 0.0041]","[0.0898, 0.0046]","[0.1094, 0.005]","[0.0402, 0.0032]","[0.1976, 0.0063]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,300,0.3,Adam,"[0.0424, 0.0023]","[0.0399, 0.0019]","[0.038, 0.0017]","[0.0461, 0.0031]","[0.0316, 0.0012]","[0.0969, 0.0031]","[0.0367, 0.0017]","[0.0335, 0.0014]","[0.0315, 0.0012]","[0.0424, 0.0024]","[0.024, 0.0008]","[0.038, 0.0023]","[0.0655, 0.004]","[0.0895, 0.0047]","[0.1083, 0.0051]","[0.0391, 0.0032]","[0.1927, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,300,0.3,Adam,"[0.0371, 0.0022]","[0.035, 0.0018]","[0.0334, 0.0016]","[0.0401, 0.0029]","[0.0277, 0.0011]","[0.0836, 0.0029]","[0.0328, 0.0016]","[0.0296, 0.0013]","[0.0279, 0.0011]","[0.0364, 0.0022]","[0.0211, 0.0007]","[0.0329, 0.0021]","[0.0549, 0.0037]","[0.0746, 0.0042]","[0.0914, 0.0046]","[0.0318, 0.0028]","[0.1648, 0.0058]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.001,300,0.3,Adam,"[0.0229, 0.0017]","[0.0217, 0.0014]","[0.0208, 0.0013]","[0.0247, 0.0022]","[0.0174, 0.0009]","[0.0477, 0.0022]","[0.0202, 0.0013]","[0.0186, 0.001]","[0.0178, 0.0009]","[0.0227, 0.0018]","[0.0136, 0.0006]","[0.0202, 0.0016]","[0.0294, 0.0026]","[0.0398, 0.003]","[0.05, 0.0033]","[0.0172, 0.0021]","[0.0904, 0.0043]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.0438, 0.0023]","[0.041, 0.002]","[0.0389, 0.0017]","[0.0483, 0.0031]","[0.0315, 0.0012]","[0.0988, 0.0033]","[0.0373, 0.0017]","[0.0342, 0.0014]","[0.0316, 0.0012]","[0.0426, 0.0024]","[0.0234, 0.0008]","[0.0414, 0.0026]","[0.067, 0.004]","[0.0908, 0.0047]","[0.1093, 0.005]","[0.0402, 0.0032]","[0.1919, 0.0063]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0001,300,0.3,Adam,"[0.0438, 0.0024]","[0.041, 0.002]","[0.0388, 0.0017]","[0.0483, 0.0032]","[0.0315, 0.0012]","[0.0987, 0.0033]","[0.0376, 0.0017]","[0.034, 0.0014]","[0.0314, 0.0012]","[0.0429, 0.0024]","[0.0234, 0.0008]","[0.0402, 0.0025]","[0.0671, 0.0041]","[0.09, 0.0046]","[0.1092, 0.005]","[0.0405, 0.0033]","[0.1927, 0.0063]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0001,300,0.3,Adam,"[0.0432, 0.0023]","[0.0405, 0.0019]","[0.0385, 0.0017]","[0.0472, 0.0031]","[0.0314, 0.0011]","[0.0987, 0.0032]","[0.0372, 0.0017]","[0.0339, 0.0014]","[0.0313, 0.0012]","[0.0428, 0.0024]","[0.0236, 0.0008]","[0.0405, 0.0025]","[0.0681, 0.0041]","[0.0909, 0.0047]","[0.1094, 0.005]","[0.0406, 0.0033]","[0.1938, 0.0063]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0005,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.001,300,0.3,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0001,300,0.3,Adam,"[0.0447, 0.0024]","[0.042, 0.002]","[0.04, 0.0018]","[0.0488, 0.0032]","[0.0326, 0.0012]","[0.1004, 0.0032]","[0.0389, 0.0017]","[0.0354, 0.0014]","[0.0328, 0.0012]","[0.0435, 0.0024]","[0.0244, 0.0008]","[0.04, 0.0024]","[0.0683, 0.004]","[0.092, 0.0046]","[0.112, 0.0051]","[0.0396, 0.0032]","[0.1975, 0.0063]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0005,300,0.3,Adam,"[0.0182, 0.0014]","[0.0171, 0.0012]","[0.0163, 0.0011]","[0.0196, 0.0019]","[0.0136, 0.0007]","[0.0362, 0.0019]","[0.0159, 0.0011]","[0.0145, 0.0009]","[0.0136, 0.0008]","[0.0189, 0.0016]","[0.0105, 0.0005]","[0.0159, 0.0013]","[0.0224, 0.0022]","[0.0302, 0.0026]","[0.0367, 0.0028]","[0.0138, 0.0017]","[0.0667, 0.0037]"
