model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,300,0.5,Adam,"[0.0443, 0.0024]","[0.0412, 0.002]","[0.0391, 0.0018]","[0.0497, 0.0032]","[0.0319, 0.0012]","[0.1004, 0.0033]","[0.0368, 0.0017]","[0.034, 0.0014]","[0.0318, 0.0012]","[0.0435, 0.0024]","[0.0238, 0.0008]","[0.0414, 0.0026]","[0.0669, 0.004]","[0.0891, 0.0046]","[0.1093, 0.005]","[0.0408, 0.0032]","[0.1965, 0.0064]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,300,0.5,Adam,"[0.042, 0.0023]","[0.0393, 0.0019]","[0.0372, 0.0017]","[0.0464, 0.0031]","[0.0302, 0.0011]","[0.0959, 0.0032]","[0.0357, 0.0016]","[0.0326, 0.0013]","[0.0301, 0.0011]","[0.0404, 0.0023]","[0.0225, 0.0007]","[0.039, 0.0024]","[0.0669, 0.0041]","[0.0887, 0.0046]","[0.1063, 0.0049]","[0.0398, 0.0032]","[0.1877, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,300,0.5,Adam,"[0.0437, 0.0023]","[0.0409, 0.002]","[0.0387, 0.0017]","[0.0484, 0.0032]","[0.0313, 0.0012]","[0.0981, 0.0033]","[0.0374, 0.0017]","[0.0338, 0.0014]","[0.0311, 0.0012]","[0.0429, 0.0024]","[0.0232, 0.0008]","[0.0414, 0.0025]","[0.068, 0.0041]","[0.0902, 0.0047]","[0.109, 0.0051]","[0.041, 0.0032]","[0.1889, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,300,0.5,Adam,"[0.0203, 0.0015]","[0.0196, 0.0013]","[0.0191, 0.0012]","[0.0207, 0.002]","[0.0169, 0.0008]","[0.0506, 0.0021]","[0.0193, 0.0012]","[0.0179, 0.001]","[0.0171, 0.0009]","[0.0208, 0.0016]","[0.0142, 0.0006]","[0.0179, 0.0014]","[0.0299, 0.0027]","[0.0415, 0.0031]","[0.0511, 0.0033]","[0.0166, 0.002]","[0.108, 0.0048]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,300,0.5,Adam,"[0.0427, 0.0023]","[0.0403, 0.002]","[0.0383, 0.0017]","[0.0463, 0.0031]","[0.0316, 0.0012]","[0.0971, 0.0032]","[0.0372, 0.0017]","[0.0342, 0.0014]","[0.0315, 0.0012]","[0.0423, 0.0024]","[0.0238, 0.0008]","[0.0388, 0.0024]","[0.0651, 0.004]","[0.089, 0.0046]","[0.1064, 0.0049]","[0.0386, 0.0031]","[0.1923, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,300,0.5,Adam,"[0.0401, 0.0023]","[0.0381, 0.0019]","[0.0364, 0.0017]","[0.043, 0.003]","[0.0303, 0.0012]","[0.0936, 0.0031]","[0.0361, 0.0017]","[0.0326, 0.0014]","[0.0307, 0.0012]","[0.0393, 0.0023]","[0.0235, 0.0008]","[0.0368, 0.0023]","[0.0622, 0.0039]","[0.0839, 0.0045]","[0.1044, 0.0049]","[0.0352, 0.003]","[0.1884, 0.0062]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,300,0.5,Adam,"[0.0374, 0.0022]","[0.0351, 0.0019]","[0.0334, 0.0016]","[0.0413, 0.0029]","[0.0277, 0.0011]","[0.0845, 0.003]","[0.0321, 0.0016]","[0.0293, 0.0013]","[0.0276, 0.0011]","[0.0362, 0.0022]","[0.0214, 0.0008]","[0.0325, 0.0021]","[0.0554, 0.0037]","[0.0737, 0.0042]","[0.0901, 0.0046]","[0.0316, 0.0028]","[0.1669, 0.0059]"
E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,300,0.5,Adam,"[0.046, 0.0024]","[0.043, 0.002]","[0.0408, 0.0018]","[0.0513, 0.0033]","[0.0331, 0.0012]","[0.1033, 0.0033]","[0.0392, 0.0017]","[0.0357, 0.0014]","[0.0331, 0.0012]","[0.0452, 0.0025]","[0.0246, 0.0008]","[0.0421, 0.0025]","[0.0707, 0.0041]","[0.0938, 0.0047]","[0.1132, 0.0051]","[0.0425, 0.0033]","[0.2026, 0.0064]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,300,0.5,Adam,"[0.0278, 0.0018]","[0.0265, 0.0016]","[0.0255, 0.0014]","[0.0298, 0.0025]","[0.0219, 0.0009]","[0.066, 0.0025]","[0.0247, 0.0014]","[0.0232, 0.0011]","[0.022, 0.001]","[0.0278, 0.0019]","[0.0177, 0.0007]","[0.0251, 0.0018]","[0.0398, 0.0031]","[0.0544, 0.0035]","[0.0675, 0.0039]","[0.0229, 0.0023]","[0.1346, 0.0053]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.001,300,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0001,300,0.5,Adam,"[0.0461, 0.0024]","[0.0432, 0.002]","[0.0409, 0.0018]","[0.0506, 0.0032]","[0.0332, 0.0012]","[0.1044, 0.0034]","[0.0395, 0.0017]","[0.0358, 0.0014]","[0.033, 0.0012]","[0.0455, 0.0025]","[0.0248, 0.0008]","[0.0429, 0.0026]","[0.0719, 0.0042]","[0.0951, 0.0048]","[0.1148, 0.0052]","[0.0442, 0.0035]","[0.2039, 0.0064]"
E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0005,300,0.5,Adam,"[0.0421, 0.0023]","[0.0394, 0.0019]","[0.0374, 0.0017]","[0.046, 0.0031]","[0.0305, 0.0011]","[0.0968, 0.0033]","[0.0365, 0.0017]","[0.0329, 0.0013]","[0.0306, 0.0011]","[0.0408, 0.0023]","[0.0228, 0.0007]","[0.0388, 0.0024]","[0.0681, 0.0042]","[0.0897, 0.0047]","[0.109, 0.0051]","[0.0391, 0.0033]","[0.1907, 0.0063]"
