model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,600,0.5,Adam,"[0.0393, 0.0022]","[0.0366, 0.0018]","[0.0346, 0.0016]","[0.0435, 0.003]","[0.0276, 0.001]","[0.0893, 0.0032]","[0.0334, 0.0015]","[0.03, 0.0012]","[0.0273, 0.001]","[0.0386, 0.0022]","[0.0202, 0.0007]","[0.036, 0.0024]","[0.064, 0.0041]","[0.0842, 0.0045]","[0.0989, 0.0048]","[0.039, 0.0032]","[0.1738, 0.006]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,600,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,600,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,600,0.5,Adam,"[0.0376, 0.0021]","[0.0353, 0.0018]","[0.0335, 0.0015]","[0.0411, 0.0029]","[0.0271, 0.001]","[0.0885, 0.0032]","[0.0325, 0.0015]","[0.0294, 0.0012]","[0.0271, 0.001]","[0.0372, 0.0022]","[0.0198, 0.0006]","[0.0366, 0.0025]","[0.0644, 0.0041]","[0.0837, 0.0046]","[0.1003, 0.0049]","[0.0382, 0.0032]","[0.1724, 0.006]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,600,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,600,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,600,0.5,Adam,"[0.039, 0.0022]","[0.0362, 0.0018]","[0.0342, 0.0016]","[0.0431, 0.0029]","[0.0276, 0.001]","[0.0899, 0.0032]","[0.033, 0.0015]","[0.0297, 0.0012]","[0.0274, 0.001]","[0.0386, 0.0022]","[0.0204, 0.0007]","[0.0369, 0.0024]","[0.063, 0.004]","[0.0825, 0.0045]","[0.1004, 0.0049]","[0.039, 0.0032]","[0.1754, 0.0061]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,600,0.5,Adam,"[0.0355, 0.0021]","[0.0331, 0.0017]","[0.0313, 0.0015]","[0.0398, 0.0028]","[0.0255, 0.001]","[0.0844, 0.0031]","[0.0296, 0.0014]","[0.027, 0.0012]","[0.0252, 0.001]","[0.035, 0.0021]","[0.0192, 0.0006]","[0.034, 0.0024]","[0.0576, 0.0038]","[0.0761, 0.0043]","[0.0931, 0.0047]","[0.0357, 0.0031]","[0.1665, 0.006]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,600,0.5,Adam,"[0.0021, 0.0005]","[0.0021, 0.0004]","[0.002, 0.0003]","[0.0021, 0.0006]","[0.002, 0.0002]","[0.0051, 0.0006]","[0.0021, 0.0004]","[0.0019, 0.0003]","[0.002, 0.0003]","[0.002, 0.0005]","[0.0019, 0.0002]","[0.0019, 0.0003]","[0.0021, 0.0007]","[0.0034, 0.0009]","[0.0044, 0.001]","[0.0014, 0.0007]","[0.0106, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,600,0.5,Adam,"[0.0382, 0.0022]","[0.0357, 0.0018]","[0.0338, 0.0016]","[0.0418, 0.0029]","[0.0274, 0.001]","[0.0875, 0.0031]","[0.0329, 0.0015]","[0.0294, 0.0012]","[0.0272, 0.0011]","[0.0379, 0.0022]","[0.0205, 0.0007]","[0.0354, 0.0023]","[0.0608, 0.0039]","[0.0805, 0.0044]","[0.0967, 0.0048]","[0.0366, 0.0031]","[0.172, 0.006]"
