model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,100,0.01,,0.0005,600,0.5,Adam,"[0.0407, 0.0024]","[0.0372, 0.002]","[0.0346, 0.0017]","[0.0463, 0.0032]","[0.0263, 0.0011]","[0.1088, 0.0039]","[0.0324, 0.0016]","[0.0286, 0.0013]","[0.0256, 0.0011]","[0.0403, 0.0024]","[0.0177, 0.0007]","[0.0412, 0.0029]","[0.087, 0.0048]","[0.1146, 0.0054]","[0.1352, 0.0058]","[0.0541, 0.0038]","[0.2264, 0.0072]"
CDE-VAE,100,0.01,,0.001,600,0.5,Adam,"[0.0413, 0.0024]","[0.038, 0.002]","[0.0355, 0.0018]","[0.0464, 0.0032]","[0.0271, 0.0011]","[0.1131, 0.004]","[0.0339, 0.0017]","[0.0299, 0.0013]","[0.027, 0.0011]","[0.0406, 0.0024]","[0.0182, 0.0007]","[0.0416, 0.003]","[0.092, 0.0049]","[0.121, 0.0056]","[0.1444, 0.006]","[0.0561, 0.0039]","[0.2361, 0.0073]"
CDE-VAE,100,0.1,,0.0001,600,0.5,Adam,"[0.0093, 0.001]","[0.0093, 0.0009]","[0.0091, 0.0008]","[0.0091, 0.0013]","[0.008, 0.0006]","[0.033, 0.0019]","[0.0094, 0.0009]","[0.009, 0.0007]","[0.0082, 0.0006]","[0.0099, 0.0012]","[0.0066, 0.0004]","[0.0079, 0.0011]","[0.0235, 0.0025]","[0.0348, 0.0031]","[0.0407, 0.0033]","[0.0124, 0.0018]","[0.0812, 0.0046]"
CDE-VAE,100,0.1,,0.0005,600,0.5,Adam,"[0.0099, 0.0011]","[0.0098, 0.0009]","[0.0095, 0.0008]","[0.0098, 0.0014]","[0.0083, 0.0006]","[0.0345, 0.0019]","[0.0099, 0.0009]","[0.0092, 0.0007]","[0.0084, 0.0006]","[0.0104, 0.0012]","[0.0068, 0.0004]","[0.0091, 0.0012]","[0.0249, 0.0026]","[0.0348, 0.003]","[0.0426, 0.0034]","[0.0131, 0.0018]","[0.0843, 0.0047]"
CDE-VAE,100,0.1,,0.001,600,0.5,Adam,"[0.0156, 0.0014]","[0.0143, 0.0012]","[0.0134, 0.0011]","[0.0169, 0.0019]","[0.011, 0.0007]","[0.0456, 0.0024]","[0.0128, 0.001]","[0.0112, 0.0008]","[0.0105, 0.0007]","[0.0168, 0.0016]","[0.0086, 0.0005]","[0.0146, 0.0016]","[0.0318, 0.0029]","[0.0412, 0.0033]","[0.0514, 0.0037]","[0.0219, 0.0024]","[0.1052, 0.0052]"
CDE-VAE,100,1.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.007, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0262, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,1.0,,0.0005,600,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.0068, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0331, 0.003]","[0.0082, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,1.0,,0.001,600,0.5,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0065, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0179, 0.0022]","[0.0276, 0.0027]","[0.0331, 0.003]","[0.0094, 0.0015]","[0.067, 0.0042]"
CDE-VAE,100,10.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,10.0,,0.0005,600,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0074, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0069, 0.001]","[0.018, 0.0022]","[0.0282, 0.0028]","[0.0331, 0.003]","[0.0082, 0.0014]","[0.0676, 0.0042]"
CDE-VAE,100,10.0,,0.001,600,0.5,Adam,"[0.0073, 0.0009]","[0.0073, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0067, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0341, 0.003]","[0.0094, 0.0015]","[0.0674, 0.0042]"
CDE-VAE,100,100.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0678, 0.0042]"
CDE-VAE,100,100.0,,0.0005,600,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.0069, 0.001]","[0.018, 0.0022]","[0.0272, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.0678, 0.0042]"
CDE-VAE,100,100.0,,0.001,600,0.5,Adam,"[0.0073, 0.0009]","[0.0073, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0094, 0.0015]","[0.0672, 0.0042]"
CDE-VAE,100,1000.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,1000.0,,0.0005,600,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.007, 0.001]","[0.018, 0.0022]","[0.0272, 0.0027]","[0.0333, 0.003]","[0.0081, 0.0014]","[0.068, 0.0042]"
CDE-VAE,100,1000.0,,0.001,600,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0074, 0.001]","[0.0053, 0.0003]","[0.0068, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0081, 0.0014]","[0.0674, 0.0042]"
CDE-VAE,100,10000.0,,0.0001,600,0.5,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,10000.0,,0.0005,600,0.5,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.007, 0.001]","[0.018, 0.0022]","[0.0272, 0.0027]","[0.0331, 0.003]","[0.0081, 0.0014]","[0.068, 0.0042]"
CDE-VAE,100,10000.0,,0.001,600,0.5,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0282, 0.0028]","[0.0333, 0.003]","[0.0094, 0.0015]","[0.0674, 0.0042]"
