model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,100,0.01,,0.0001,300,0.5,Adam,"[2.4034, 0.0539]","[0.0569, 0.0027]","[0.0536, 0.0023]","[0.0509, 0.0021]","[0.0618, 0.0036]","[0.042, 0.0014]","[0.1126, 0.0032]","[0.0499, 0.002]","[0.0452, 0.0017]","[0.0418, 0.0015]","[0.0562, 0.0028]","[0.0322, 0.001]","[0.0481, 0.0024]","[0.0709, 0.0037]","[0.0932, 0.0042]","[0.1141, 0.0047]","[0.04, 0.0029]","[0.2096, 0.006]"
