model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0001,300,0,0.4,Adam,"[0.0422, 0.0024]","[0.0388, 0.002]","[0.0362, 0.0018]","[0.0475, 0.0033]","[0.0276, 0.0012]","[0.1142, 0.004]","[0.0347, 0.0017]","[0.0304, 0.0014]","[0.0271, 0.0012]","[0.0418, 0.0025]","[0.0185, 0.0007]","[0.0437, 0.003]","[0.0935, 0.0049]","[0.1222, 0.0056]","[0.1426, 0.0059]","[0.058, 0.0039]","[0.2376, 0.0073]"
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0005,300,0,0.4,Adam,"[0.036, 0.0023]","[0.033, 0.0019]","[0.0308, 0.0016]","[0.0406, 0.003]","[0.0239, 0.0011]","[0.1004, 0.0038]","[0.0291, 0.0015]","[0.0255, 0.0012]","[0.0234, 0.0011]","[0.0358, 0.0023]","[0.0166, 0.0007]","[0.0363, 0.0027]","[0.0788, 0.0046]","[0.101, 0.0051]","[0.1225, 0.0056]","[0.0494, 0.0037]","[0.2139, 0.0071]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0001,300,0,0.4,Adam,"[0.0425, 0.0024]","[0.039, 0.002]","[0.0363, 0.0018]","[0.0481, 0.0033]","[0.0278, 0.0012]","[0.1154, 0.004]","[0.0345, 0.0017]","[0.0303, 0.0014]","[0.0272, 0.0012]","[0.0416, 0.0025]","[0.0187, 0.0007]","[0.0428, 0.003]","[0.0934, 0.0049]","[0.1219, 0.0056]","[0.1435, 0.006]","[0.0585, 0.004]","[0.2404, 0.0074]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0005,300,0,0.4,Adam,"[0.0385, 0.0023]","[0.0353, 0.0019]","[0.0329, 0.0017]","[0.0433, 0.0031]","[0.0253, 0.0011]","[0.1061, 0.0039]","[0.0313, 0.0016]","[0.0275, 0.0013]","[0.0248, 0.0011]","[0.0377, 0.0024]","[0.0172, 0.0007]","[0.0391, 0.0029]","[0.0851, 0.0048]","[0.1108, 0.0053]","[0.1318, 0.0058]","[0.0523, 0.0038]","[0.2234, 0.0073]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0001,300,0,0.4,Adam,"[0.0426, 0.0024]","[0.039, 0.002]","[0.0363, 0.0018]","[0.0481, 0.0033]","[0.0278, 0.0012]","[0.1158, 0.004]","[0.0345, 0.0017]","[0.0301, 0.0014]","[0.0275, 0.0012]","[0.0419, 0.0024]","[0.0187, 0.0007]","[0.0431, 0.003]","[0.0943, 0.0049]","[0.1215, 0.0056]","[0.1454, 0.006]","[0.0589, 0.004]","[0.242, 0.0074]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0005,300,0,0.4,Adam,"[0.0408, 0.0024]","[0.0371, 0.002]","[0.0345, 0.0018]","[0.0467, 0.0033]","[0.0262, 0.0011]","[0.1087, 0.004]","[0.0325, 0.0017]","[0.0284, 0.0013]","[0.0255, 0.0011]","[0.0401, 0.0024]","[0.0174, 0.0007]","[0.042, 0.003]","[0.0865, 0.0048]","[0.1123, 0.0054]","[0.1345, 0.0058]","[0.0555, 0.0039]","[0.2239, 0.0073]"
