model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0001,600,0,0.4,Adam,"[0.0617, 0.0029]","[0.055, 0.0024]","[0.0503, 0.0021]","[0.0722, 0.0039]","[0.0358, 0.0013]","[0.1534, 0.0048]","[0.0466, 0.0019]","[0.0391, 0.0015]","[0.0341, 0.0012]","[0.061, 0.0029]","[0.0213, 0.0007]","[0.0646, 0.0037]","[0.1376, 0.0061]","[0.1711, 0.0067]","[0.1954, 0.007]","[0.0924, 0.005]","[0.2947, 0.0081]"
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0005,600,0,0.4,Adam,"[0.0588, 0.0028]","[0.0524, 0.0023]","[0.0478, 0.002]","[0.0686, 0.0038]","[0.0339, 0.0012]","[0.1462, 0.0048]","[0.0442, 0.0018]","[0.037, 0.0014]","[0.032, 0.0012]","[0.0587, 0.0029]","[0.02, 0.0006]","[0.0612, 0.0037]","[0.1308, 0.0059]","[0.1622, 0.0065]","[0.1864, 0.0069]","[0.089, 0.0049]","[0.2817, 0.008]"
S-E-CDE-VAE,200,0.0001,0.001,1.0,1.0,1.0,,0.0001,600,0,0.4,Adam,"[0.0616, 0.0029]","[0.055, 0.0024]","[0.0502, 0.0021]","[0.0717, 0.0039]","[0.0359, 0.0013]","[0.1534, 0.0048]","[0.0464, 0.0019]","[0.0389, 0.0015]","[0.0342, 0.0012]","[0.0622, 0.003]","[0.0214, 0.0007]","[0.0645, 0.0038]","[0.1363, 0.006]","[0.1701, 0.0066]","[0.1958, 0.007]","[0.0938, 0.0051]","[0.2965, 0.0081]"
S-E-CDE-VAE,200,0.0001,0.001,1.0,1.0,1.0,,0.0005,600,0,0.4,Adam,"[0.0583, 0.0028]","[0.0519, 0.0023]","[0.0474, 0.002]","[0.0681, 0.0038]","[0.0338, 0.0012]","[0.146, 0.0047]","[0.0436, 0.0018]","[0.0368, 0.0014]","[0.0323, 0.0012]","[0.0583, 0.0028]","[0.02, 0.0006]","[0.06, 0.0036]","[0.129, 0.0059]","[0.161, 0.0065]","[0.1877, 0.0069]","[0.0896, 0.0049]","[0.282, 0.008]"
S-E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0001,600,0,0.4,Adam,"[0.0613, 0.0029]","[0.0549, 0.0024]","[0.0502, 0.002]","[0.0713, 0.0039]","[0.0359, 0.0013]","[0.1543, 0.0048]","[0.0467, 0.0019]","[0.0393, 0.0015]","[0.0344, 0.0012]","[0.0606, 0.0029]","[0.0215, 0.0007]","[0.0646, 0.0037]","[0.1379, 0.0061]","[0.1707, 0.0066]","[0.1969, 0.007]","[0.0924, 0.005]","[0.2975, 0.0081]"
S-E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0005,600,0,0.4,Adam,"[0.0573, 0.0028]","[0.0512, 0.0023]","[0.0469, 0.002]","[0.0668, 0.0038]","[0.0335, 0.0012]","[0.1451, 0.0047]","[0.0435, 0.0018]","[0.037, 0.0014]","[0.0321, 0.0011]","[0.0571, 0.0028]","[0.0199, 0.0006]","[0.0613, 0.0037]","[0.1288, 0.0059]","[0.1619, 0.0065]","[0.1859, 0.0068]","[0.0872, 0.0049]","[0.2812, 0.008]"
