model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0001,400,0,0.3,Adam,"[0.0612, 0.0029]","[0.0545, 0.0024]","[0.0498, 0.0021]","[0.0716, 0.0039]","[0.0355, 0.0013]","[0.1525, 0.0048]","[0.0461, 0.0019]","[0.0385, 0.0015]","[0.0339, 0.0012]","[0.0601, 0.0029]","[0.021, 0.0006]","[0.0636, 0.0037]","[0.1368, 0.006]","[0.1688, 0.0066]","[0.1946, 0.007]","[0.0914, 0.005]","[0.2934, 0.008]"
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0005,400,0,0.3,Adam,"[0.0594, 0.0028]","[0.0529, 0.0023]","[0.0482, 0.002]","[0.0698, 0.0039]","[0.0342, 0.0012]","[0.1475, 0.0048]","[0.0445, 0.0018]","[0.0373, 0.0014]","[0.0325, 0.0012]","[0.0584, 0.0029]","[0.0201, 0.0006]","[0.0618, 0.0037]","[0.1326, 0.006]","[0.1626, 0.0065]","[0.1882, 0.0069]","[0.0897, 0.0049]","[0.2823, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0001,400,0,0.3,Adam,"[0.0606, 0.0029]","[0.0541, 0.0024]","[0.0495, 0.002]","[0.0705, 0.0039]","[0.0353, 0.0012]","[0.1523, 0.0048]","[0.0456, 0.0019]","[0.0385, 0.0014]","[0.0339, 0.0012]","[0.0608, 0.0029]","[0.021, 0.0007]","[0.0644, 0.0037]","[0.135, 0.006]","[0.1687, 0.0066]","[0.1954, 0.007]","[0.0926, 0.005]","[0.2925, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0005,400,0,0.3,Adam,"[0.0581, 0.0028]","[0.0518, 0.0023]","[0.0474, 0.002]","[0.0676, 0.0038]","[0.0338, 0.0012]","[0.146, 0.0047]","[0.0436, 0.0018]","[0.0369, 0.0014]","[0.0322, 0.0012]","[0.0574, 0.0028]","[0.0201, 0.0006]","[0.0608, 0.0036]","[0.1287, 0.0058]","[0.1619, 0.0065]","[0.1858, 0.0068]","[0.0876, 0.0049]","[0.2826, 0.0079]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0001,400,0,0.3,Adam,"[0.0611, 0.0029]","[0.0546, 0.0024]","[0.0499, 0.0021]","[0.0712, 0.0039]","[0.0355, 0.0012]","[0.1521, 0.0048]","[0.0467, 0.0019]","[0.039, 0.0015]","[0.0339, 0.0012]","[0.0603, 0.0029]","[0.0209, 0.0007]","[0.0646, 0.0037]","[0.1386, 0.0061]","[0.1705, 0.0067]","[0.1955, 0.007]","[0.0921, 0.005]","[0.2912, 0.008]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0005,400,0,0.3,Adam,"[0.059, 0.0028]","[0.0525, 0.0023]","[0.0479, 0.002]","[0.0689, 0.0038]","[0.0338, 0.0012]","[0.1462, 0.0048]","[0.0441, 0.0018]","[0.0369, 0.0014]","[0.0322, 0.0012]","[0.0586, 0.0029]","[0.02, 0.0006]","[0.0627, 0.0037]","[0.1304, 0.0059]","[0.1621, 0.0065]","[0.1869, 0.0069]","[0.0891, 0.0049]","[0.2808, 0.008]"
