model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0001,600,0,0.4,Adam,"[0.0608, 0.0029]","[0.0542, 0.0024]","[0.0496, 0.002]","[0.0704, 0.0039]","[0.0354, 0.0012]","[0.1523, 0.0048]","[0.046, 0.0019]","[0.0386, 0.0015]","[0.0338, 0.0012]","[0.0605, 0.0029]","[0.0211, 0.0007]","[0.0631, 0.0037]","[0.137, 0.006]","[0.1685, 0.0066]","[0.1952, 0.007]","[0.092, 0.005]","[0.2938, 0.008]"
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0005,600,0,0.4,Adam,"[0.0581, 0.0028]","[0.0519, 0.0023]","[0.0474, 0.002]","[0.0678, 0.0038]","[0.0338, 0.0012]","[0.1458, 0.0047]","[0.044, 0.0018]","[0.037, 0.0014]","[0.0324, 0.0012]","[0.0584, 0.0029]","[0.02, 0.0006]","[0.0611, 0.0036]","[0.1304, 0.0059]","[0.1621, 0.0065]","[0.1867, 0.0069]","[0.0886, 0.0049]","[0.282, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0001,600,0,0.4,Adam,"[0.0603, 0.0028]","[0.054, 0.0023]","[0.0494, 0.002]","[0.0705, 0.0039]","[0.0353, 0.0012]","[0.1518, 0.0048]","[0.0457, 0.0019]","[0.0385, 0.0014]","[0.0337, 0.0012]","[0.0599, 0.0029]","[0.021, 0.0007]","[0.0624, 0.0036]","[0.1358, 0.006]","[0.1689, 0.0066]","[0.195, 0.007]","[0.0917, 0.005]","[0.294, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0005,600,0,0.4,Adam,"[0.0576, 0.0028]","[0.0517, 0.0023]","[0.0473, 0.002]","[0.0669, 0.0038]","[0.0337, 0.0012]","[0.1451, 0.0048]","[0.0443, 0.0019]","[0.0373, 0.0014]","[0.0324, 0.0012]","[0.0569, 0.0028]","[0.0199, 0.0006]","[0.0615, 0.0037]","[0.1308, 0.0059]","[0.1629, 0.0066]","[0.1875, 0.0069]","[0.0869, 0.0049]","[0.2803, 0.008]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0001,600,0,0.4,Adam,"[0.0612, 0.0029]","[0.0547, 0.0024]","[0.0499, 0.002]","[0.0712, 0.0039]","[0.0356, 0.0012]","[0.1527, 0.0048]","[0.0461, 0.0019]","[0.0388, 0.0015]","[0.0338, 0.0012]","[0.0614, 0.003]","[0.0211, 0.0007]","[0.0639, 0.0037]","[0.1366, 0.0061]","[0.1692, 0.0066]","[0.1939, 0.007]","[0.093, 0.0051]","[0.2938, 0.008]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0005,600,0,0.4,Adam,"[0.0575, 0.0028]","[0.0514, 0.0023]","[0.0471, 0.002]","[0.0673, 0.0038]","[0.0338, 0.0012]","[0.1456, 0.0047]","[0.0436, 0.0018]","[0.0367, 0.0014]","[0.0324, 0.0012]","[0.0567, 0.0028]","[0.0202, 0.0006]","[0.061, 0.0036]","[0.1297, 0.0059]","[0.1597, 0.0064]","[0.185, 0.0068]","[0.0864, 0.0049]","[0.2824, 0.0079]"
