model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0001,300,0,0.2,Adam,"[0.0617, 0.0029]","[0.0553, 0.0024]","[0.0506, 0.0021]","[0.0713, 0.0039]","[0.0365, 0.0013]","[0.1545, 0.0048]","[0.0473, 0.0019]","[0.0398, 0.0015]","[0.0348, 0.0013]","[0.0608, 0.003]","[0.0224, 0.0007]","[0.0625, 0.0036]","[0.136, 0.006]","[0.1686, 0.0066]","[0.1949, 0.007]","[0.0891, 0.0049]","[0.3017, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0005,300,0,0.2,Adam,"[0.0579, 0.0028]","[0.0515, 0.0023]","[0.047, 0.002]","[0.068, 0.0038]","[0.0333, 0.0012]","[0.1443, 0.0048]","[0.0431, 0.0018]","[0.0364, 0.0014]","[0.0319, 0.0012]","[0.0571, 0.0028]","[0.0194, 0.0006]","[0.0612, 0.0037]","[0.1293, 0.0059]","[0.1613, 0.0065]","[0.1862, 0.0069]","[0.0878, 0.0049]","[0.2739, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.001,1.0,1.0,1.0,,0.0001,300,0,0.2,Adam,"[0.0615, 0.0029]","[0.0551, 0.0024]","[0.0504, 0.0021]","[0.071, 0.0039]","[0.0363, 0.0013]","[0.1534, 0.0047]","[0.047, 0.0019]","[0.0396, 0.0015]","[0.0348, 0.0013]","[0.0612, 0.0029]","[0.0221, 0.0007]","[0.0626, 0.0036]","[0.1351, 0.006]","[0.1682, 0.0066]","[0.195, 0.007]","[0.0906, 0.0049]","[0.2989, 0.008]"
S-E-CDE-VAE,200,0.0001,0.001,1.0,1.0,1.0,,0.0005,300,0,0.2,Adam,"[0.0571, 0.0028]","[0.051, 0.0023]","[0.0466, 0.002]","[0.0665, 0.0038]","[0.0332, 0.0012]","[0.1441, 0.0047]","[0.0431, 0.0018]","[0.0362, 0.0014]","[0.0317, 0.0012]","[0.0567, 0.0028]","[0.0197, 0.0006]","[0.0604, 0.0037]","[0.1282, 0.0059]","[0.1594, 0.0064]","[0.1839, 0.0068]","[0.0864, 0.0049]","[0.2789, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0001,300,0,0.2,Adam,"[0.061, 0.0029]","[0.0547, 0.0024]","[0.0501, 0.0021]","[0.0701, 0.0039]","[0.0362, 0.0013]","[0.1531, 0.0047]","[0.047, 0.0019]","[0.0394, 0.0015]","[0.0346, 0.0013]","[0.0608, 0.0029]","[0.0221, 0.0007]","[0.0631, 0.0036]","[0.1354, 0.006]","[0.1675, 0.0066]","[0.1937, 0.007]","[0.091, 0.0049]","[0.2984, 0.008]"
S-E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0005,300,0,0.2,Adam,"[0.058, 0.0028]","[0.0515, 0.0023]","[0.0468, 0.002]","[0.0682, 0.0038]","[0.0331, 0.0012]","[0.1438, 0.0048]","[0.0427, 0.0018]","[0.036, 0.0014]","[0.0312, 0.0011]","[0.057, 0.0028]","[0.0192, 0.0006]","[0.0604, 0.0036]","[0.1279, 0.0059]","[0.1599, 0.0065]","[0.1816, 0.0068]","[0.0881, 0.0049]","[0.274, 0.0079]"
