model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,300,0.2,Adam,"[0.0529, 0.0027]","[0.0476, 0.0022]","[0.0438, 0.0019]","[0.0605, 0.0037]","[0.032, 0.0012]","[0.1349, 0.0045]","[0.0413, 0.0018]","[0.0348, 0.0014]","[0.0309, 0.0012]","[0.0527, 0.0027]","[0.0198, 0.0007]","[0.0533, 0.0034]","[0.1177, 0.0056]","[0.1467, 0.0062]","[0.1718, 0.0066]","[0.0764, 0.0045]","[0.2677, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.2,Adam,"[0.056, 0.0028]","[0.0506, 0.0023]","[0.0466, 0.002]","[0.0642, 0.0038]","[0.034, 0.0013]","[0.1429, 0.0045]","[0.0439, 0.0019]","[0.0373, 0.0015]","[0.0328, 0.0012]","[0.0552, 0.0028]","[0.0214, 0.0007]","[0.0559, 0.0034]","[0.123, 0.0057]","[0.1556, 0.0063]","[0.1812, 0.0067]","[0.08, 0.0046]","[0.285, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,300,0.2,Adam,"[0.0544, 0.0028]","[0.0488, 0.0023]","[0.0448, 0.002]","[0.0631, 0.0037]","[0.0325, 0.0012]","[0.137, 0.0046]","[0.0414, 0.0018]","[0.0353, 0.0014]","[0.0312, 0.0012]","[0.0542, 0.0028]","[0.02, 0.0007]","[0.0548, 0.0034]","[0.1172, 0.0056]","[0.148, 0.0062]","[0.172, 0.0066]","[0.0797, 0.0046]","[0.2695, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.0001,1.0,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,300,0.2,Adam,"[0.0555, 0.0028]","[0.0499, 0.0023]","[0.0461, 0.002]","[0.0637, 0.0037]","[0.0339, 0.0013]","[0.1425, 0.0045]","[0.0428, 0.0018]","[0.0369, 0.0015]","[0.0328, 0.0013]","[0.0556, 0.0028]","[0.0215, 0.0007]","[0.0552, 0.0034]","[0.1211, 0.0056]","[0.1533, 0.0063]","[0.1802, 0.0067]","[0.0805, 0.0046]","[0.2855, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,300,0.2,Adam,"[0.0546, 0.0028]","[0.049, 0.0023]","[0.0448, 0.002]","[0.063, 0.0037]","[0.0324, 0.0012]","[0.137, 0.0046]","[0.0419, 0.0018]","[0.035, 0.0014]","[0.031, 0.0012]","[0.0541, 0.0028]","[0.02, 0.0007]","[0.0549, 0.0034]","[0.1195, 0.0056]","[0.1486, 0.0062]","[0.1736, 0.0067]","[0.078, 0.0046]","[0.2695, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,300,0.2,Adam,"[0.0558, 0.0028]","[0.0503, 0.0023]","[0.0463, 0.002]","[0.064, 0.0037]","[0.034, 0.0013]","[0.1425, 0.0046]","[0.0435, 0.0019]","[0.0368, 0.0015]","[0.0328, 0.0012]","[0.0556, 0.0028]","[0.0212, 0.0007]","[0.0567, 0.0034]","[0.1232, 0.0057]","[0.1536, 0.0063]","[0.1804, 0.0067]","[0.0811, 0.0047]","[0.2829, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,300,0.2,Adam,"[0.0542, 0.0027]","[0.0486, 0.0023]","[0.0445, 0.002]","[0.0626, 0.0037]","[0.0323, 0.0012]","[0.1367, 0.0046]","[0.0419, 0.0018]","[0.0349, 0.0014]","[0.031, 0.0012]","[0.054, 0.0028]","[0.0198, 0.0007]","[0.0563, 0.0035]","[0.1186, 0.0056]","[0.1463, 0.0062]","[0.1721, 0.0066]","[0.0787, 0.0046]","[0.2674, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,300,0.2,Adam,"[0.0556, 0.0028]","[0.0502, 0.0023]","[0.0461, 0.002]","[0.0637, 0.0037]","[0.0338, 0.0013]","[0.1425, 0.0045]","[0.0431, 0.0018]","[0.0371, 0.0015]","[0.0324, 0.0012]","[0.0549, 0.0028]","[0.0214, 0.0007]","[0.0564, 0.0034]","[0.1221, 0.0057]","[0.1548, 0.0063]","[0.1776, 0.0067]","[0.0798, 0.0046]","[0.2857, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,300,0.2,Adam,"[0.0542, 0.0028]","[0.0485, 0.0023]","[0.0445, 0.002]","[0.0632, 0.0038]","[0.0323, 0.0012]","[0.1363, 0.0045]","[0.0412, 0.0018]","[0.035, 0.0014]","[0.0309, 0.0012]","[0.053, 0.0028]","[0.0199, 0.0007]","[0.0554, 0.0034]","[0.1163, 0.0055]","[0.1476, 0.0062]","[0.1722, 0.0066]","[0.076, 0.0045]","[0.2686, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,300,0.2,Adam,"[0.0554, 0.0028]","[0.0501, 0.0023]","[0.0461, 0.002]","[0.0632, 0.0037]","[0.0339, 0.0013]","[0.1426, 0.0045]","[0.0438, 0.0019]","[0.0368, 0.0015]","[0.0328, 0.0013]","[0.0551, 0.0028]","[0.0215, 0.0007]","[0.0573, 0.0035]","[0.1237, 0.0057]","[0.1533, 0.0063]","[0.1802, 0.0067]","[0.0793, 0.0046]","[0.2852, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,300,0.2,Adam,"[0.0541, 0.0028]","[0.0486, 0.0023]","[0.0446, 0.002]","[0.0625, 0.0037]","[0.0323, 0.0012]","[0.136, 0.0045]","[0.0417, 0.0018]","[0.0351, 0.0014]","[0.0309, 0.0012]","[0.053, 0.0028]","[0.0198, 0.0007]","[0.0544, 0.0034]","[0.1188, 0.0056]","[0.1484, 0.0062]","[0.1726, 0.0066]","[0.0772, 0.0046]","[0.2669, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,300,0.2,Adam,"[0.055, 0.0027]","[0.0498, 0.0023]","[0.0459, 0.002]","[0.0625, 0.0037]","[0.0338, 0.0013]","[0.1418, 0.0045]","[0.0434, 0.0019]","[0.037, 0.0015]","[0.0326, 0.0013]","[0.0546, 0.0028]","[0.0213, 0.0007]","[0.0556, 0.0034]","[0.1219, 0.0057]","[0.1536, 0.0063]","[0.1792, 0.0067]","[0.0787, 0.0046]","[0.2848, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,300,0.2,Adam,"[0.0539, 0.0028]","[0.0484, 0.0023]","[0.0445, 0.002]","[0.0627, 0.0038]","[0.0323, 0.0012]","[0.1362, 0.0046]","[0.0417, 0.0018]","[0.0352, 0.0014]","[0.0309, 0.0012]","[0.0528, 0.0028]","[0.0199, 0.0007]","[0.0555, 0.0035]","[0.1181, 0.0056]","[0.1464, 0.0062]","[0.1705, 0.0066]","[0.0758, 0.0045]","[0.268, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.001,300,0.2,Adam,"[0.0497, 0.0026]","[0.0446, 0.0022]","[0.0411, 0.0019]","[0.0575, 0.0036]","[0.0302, 0.0012]","[0.1272, 0.0044]","[0.038, 0.0018]","[0.0327, 0.0014]","[0.0289, 0.0012]","[0.0488, 0.0026]","[0.019, 0.0007]","[0.0505, 0.0033]","[0.1063, 0.0053]","[0.1361, 0.006]","[0.1596, 0.0064]","[0.0693, 0.0043]","[0.2548, 0.0077]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,300,0.2,Adam,"[0.0561, 0.0028]","[0.0507, 0.0023]","[0.0467, 0.002]","[0.0643, 0.0037]","[0.0342, 0.0013]","[0.1438, 0.0045]","[0.0438, 0.0019]","[0.0373, 0.0015]","[0.033, 0.0013]","[0.0561, 0.0028]","[0.0215, 0.0007]","[0.0564, 0.0034]","[0.1236, 0.0057]","[0.1548, 0.0063]","[0.1814, 0.0067]","[0.0816, 0.0047]","[0.2879, 0.008]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,300,0.2,Adam,"[0.0547, 0.0028]","[0.049, 0.0023]","[0.0448, 0.002]","[0.0633, 0.0037]","[0.0323, 0.0012]","[0.1366, 0.0046]","[0.0418, 0.0018]","[0.0351, 0.0014]","[0.0305, 0.0012]","[0.0546, 0.0028]","[0.0198, 0.0007]","[0.0567, 0.0035]","[0.119, 0.0056]","[0.1481, 0.0062]","[0.1701, 0.0066]","[0.0801, 0.0047]","[0.266, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0001,300,0.2,Adam,"[0.0555, 0.0028]","[0.0502, 0.0023]","[0.0462, 0.002]","[0.0631, 0.0037]","[0.0339, 0.0013]","[0.142, 0.0045]","[0.0437, 0.0019]","[0.037, 0.0015]","[0.0326, 0.0012]","[0.0553, 0.0028]","[0.0214, 0.0007]","[0.0561, 0.0034]","[0.1228, 0.0057]","[0.1536, 0.0063]","[0.1792, 0.0067]","[0.0794, 0.0046]","[0.2842, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0005,300,0.2,Adam,"[0.0543, 0.0028]","[0.0488, 0.0023]","[0.0448, 0.002]","[0.0632, 0.0038]","[0.0323, 0.0012]","[0.1366, 0.0046]","[0.0417, 0.0018]","[0.0353, 0.0014]","[0.031, 0.0012]","[0.0526, 0.0028]","[0.0198, 0.0007]","[0.0563, 0.0035]","[0.1186, 0.0056]","[0.1478, 0.0062]","[0.1711, 0.0066]","[0.0773, 0.0046]","[0.2665, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0001,300,0.2,Adam,"[0.0558, 0.0028]","[0.0504, 0.0023]","[0.0464, 0.002]","[0.0634, 0.0037]","[0.0341, 0.0013]","[0.1431, 0.0045]","[0.0438, 0.0019]","[0.0373, 0.0015]","[0.0327, 0.0013]","[0.0561, 0.0028]","[0.0216, 0.0007]","[0.0569, 0.0034]","[0.1238, 0.0057]","[0.1553, 0.0063]","[0.1783, 0.0067]","[0.0811, 0.0046]","[0.2871, 0.008]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0005,300,0.2,Adam,"[0.0547, 0.0028]","[0.0489, 0.0023]","[0.0449, 0.002]","[0.0633, 0.0037]","[0.0324, 0.0012]","[0.1361, 0.0045]","[0.0415, 0.0018]","[0.0352, 0.0014]","[0.031, 0.0012]","[0.0549, 0.0028]","[0.0198, 0.0007]","[0.0558, 0.0034]","[0.1155, 0.0055]","[0.1467, 0.0062]","[0.1714, 0.0066]","[0.078, 0.0045]","[0.2672, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0001,300,0.2,Adam,"[0.0552, 0.0027]","[0.0498, 0.0023]","[0.0459, 0.002]","[0.0629, 0.0037]","[0.0337, 0.0013]","[0.142, 0.0045]","[0.0434, 0.0019]","[0.0368, 0.0015]","[0.0326, 0.0012]","[0.0547, 0.0028]","[0.0213, 0.0007]","[0.0563, 0.0034]","[0.122, 0.0057]","[0.1518, 0.0062]","[0.1793, 0.0067]","[0.0785, 0.0046]","[0.285, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0005,300,0.2,Adam,"[0.0529, 0.0027]","[0.0475, 0.0022]","[0.0437, 0.002]","[0.0611, 0.0037]","[0.0319, 0.0012]","[0.1347, 0.0045]","[0.0407, 0.0018]","[0.0348, 0.0014]","[0.0305, 0.0012]","[0.0529, 0.0028]","[0.0199, 0.0007]","[0.0543, 0.0034]","[0.1152, 0.0055]","[0.1453, 0.0062]","[0.1692, 0.0066]","[0.0759, 0.0045]","[0.2666, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0001,300,0.2,Adam,"[0.0558, 0.0028]","[0.0503, 0.0023]","[0.0463, 0.002]","[0.0642, 0.0037]","[0.0339, 0.0013]","[0.1425, 0.0046]","[0.0431, 0.0019]","[0.0369, 0.0015]","[0.0327, 0.0012]","[0.0562, 0.0028]","[0.0214, 0.0007]","[0.0574, 0.0035]","[0.1211, 0.0056]","[0.1529, 0.0063]","[0.1788, 0.0067]","[0.0807, 0.0047]","[0.2833, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0005,300,0.2,Adam,"[0.0549, 0.0028]","[0.0491, 0.0023]","[0.0449, 0.002]","[0.0639, 0.0038]","[0.0323, 0.0012]","[0.1366, 0.0046]","[0.042, 0.0018]","[0.035, 0.0014]","[0.0308, 0.0012]","[0.0541, 0.0028]","[0.0197, 0.0007]","[0.0559, 0.0035]","[0.1192, 0.0056]","[0.1474, 0.0062]","[0.1702, 0.0066]","[0.0785, 0.0046]","[0.2655, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0001,300,0.2,Adam,"[0.0558, 0.0028]","[0.0503, 0.0023]","[0.0463, 0.002]","[0.0641, 0.0037]","[0.0339, 0.0013]","[0.1423, 0.0045]","[0.0432, 0.0019]","[0.0368, 0.0015]","[0.0327, 0.0012]","[0.0557, 0.0028]","[0.0214, 0.0007]","[0.0564, 0.0034]","[0.1226, 0.0057]","[0.1541, 0.0063]","[0.1791, 0.0067]","[0.08, 0.0046]","[0.2837, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0005,300,0.2,Adam,"[0.0544, 0.0028]","[0.0488, 0.0023]","[0.0447, 0.002]","[0.0629, 0.0037]","[0.0324, 0.0012]","[0.1366, 0.0045]","[0.0416, 0.0018]","[0.0351, 0.0014]","[0.0312, 0.0012]","[0.0539, 0.0028]","[0.02, 0.0007]","[0.056, 0.0035]","[0.1175, 0.0056]","[0.1477, 0.0062]","[0.1732, 0.0066]","[0.0776, 0.0046]","[0.2694, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.001,300,0.2,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0001,300,0.2,Adam,"[0.0564, 0.0028]","[0.0508, 0.0023]","[0.0467, 0.002]","[0.0647, 0.0037]","[0.0342, 0.0013]","[0.1438, 0.0046]","[0.0439, 0.0019]","[0.0371, 0.0015]","[0.0329, 0.0012]","[0.0558, 0.0028]","[0.0214, 0.0007]","[0.0578, 0.0035]","[0.1242, 0.0057]","[0.155, 0.0063]","[0.1809, 0.0067]","[0.0809, 0.0047]","[0.2858, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0005,300,0.2,Adam,"[0.0538, 0.0027]","[0.0484, 0.0023]","[0.0445, 0.002]","[0.0619, 0.0037]","[0.0322, 0.0012]","[0.1358, 0.0045]","[0.0417, 0.0018]","[0.0354, 0.0014]","[0.0313, 0.0012]","[0.0536, 0.0028]","[0.0198, 0.0007]","[0.0544, 0.0034]","[0.1184, 0.0056]","[0.1495, 0.0062]","[0.1741, 0.0066]","[0.0775, 0.0046]","[0.2675, 0.0078]"
