model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0001,300,0.5,Adam,"[0.0579, 0.0028]","[0.0522, 0.0024]","[0.048, 0.0021]","[0.0666, 0.0038]","[0.0352, 0.0013]","[0.1479, 0.0046]","[0.0452, 0.0019]","[0.0385, 0.0015]","[0.0338, 0.0013]","[0.0579, 0.0029]","[0.0223, 0.0008]","[0.0588, 0.0035]","[0.1269, 0.0058]","[0.1602, 0.0064]","[0.1847, 0.0068]","[0.0833, 0.0047]","[0.2952, 0.008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.0005,300,0.5,Adam,"[0.0578, 0.0028]","[0.0515, 0.0023]","[0.0471, 0.002]","[0.0678, 0.0039]","[0.0336, 0.0012]","[0.1464, 0.0048]","[0.0434, 0.0018]","[0.0367, 0.0014]","[0.032, 0.0012]","[0.0573, 0.0028]","[0.0201, 0.0006]","[0.0606, 0.0036]","[0.1294, 0.0059]","[0.1609, 0.0065]","[0.1852, 0.0069]","[0.0878, 0.0049]","[0.2844, 0.008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.0001,1.0,,0.001,300,0.5,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0001,300,0.5,Adam,"[0.0583, 0.0028]","[0.0526, 0.0024]","[0.0484, 0.002]","[0.0667, 0.0038]","[0.0354, 0.0013]","[0.1484, 0.0046]","[0.0455, 0.0019]","[0.0388, 0.0015]","[0.0342, 0.0013]","[0.0584, 0.0029]","[0.0222, 0.0007]","[0.0595, 0.0035]","[0.1281, 0.0058]","[0.1612, 0.0064]","[0.1888, 0.0069]","[0.0847, 0.0048]","[0.2947, 0.008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.0005,300,0.5,Adam,"[0.0583, 0.0028]","[0.0519, 0.0023]","[0.0474, 0.002]","[0.0679, 0.0038]","[0.0337, 0.0012]","[0.1457, 0.0047]","[0.044, 0.0018]","[0.0367, 0.0014]","[0.032, 0.0012]","[0.0581, 0.0028]","[0.0198, 0.0006]","[0.0622, 0.0037]","[0.1306, 0.0059]","[0.1606, 0.0065]","[0.1855, 0.0069]","[0.0888, 0.0049]","[0.2805, 0.008]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.001,1.0,,0.001,300,0.5,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0001,300,0.5,Adam,"[0.0582, 0.0028]","[0.0524, 0.0023]","[0.0481, 0.002]","[0.0665, 0.0038]","[0.0352, 0.0013]","[0.1469, 0.0046]","[0.0455, 0.0019]","[0.0383, 0.0015]","[0.0337, 0.0013]","[0.0588, 0.0029]","[0.022, 0.0007]","[0.058, 0.0035]","[0.1289, 0.0058]","[0.1595, 0.0064]","[0.1853, 0.0068]","[0.0851, 0.0048]","[0.2911, 0.0079]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.0005,300,0.5,Adam,"[0.0566, 0.0028]","[0.0506, 0.0023]","[0.0463, 0.002]","[0.0654, 0.0037]","[0.033, 0.0012]","[0.1427, 0.0047]","[0.0434, 0.0018]","[0.0361, 0.0014]","[0.0315, 0.0012]","[0.0568, 0.0028]","[0.0197, 0.0006]","[0.0578, 0.0035]","[0.1278, 0.0059]","[0.1582, 0.0065]","[0.1826, 0.0068]","[0.0857, 0.0048]","[0.2787, 0.0079]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.01,1.0,,0.001,300,0.5,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0001,300,0.5,Adam,"[0.0517, 0.0027]","[0.0469, 0.0022]","[0.0433, 0.0019]","[0.0593, 0.0036]","[0.0321, 0.0012]","[0.1348, 0.0044]","[0.0405, 0.0018]","[0.0351, 0.0014]","[0.0312, 0.0012]","[0.0507, 0.0027]","[0.0204, 0.0007]","[0.0533, 0.0034]","[0.1132, 0.0055]","[0.1459, 0.0061]","[0.1709, 0.0065]","[0.0732, 0.0045]","[0.2715, 0.0078]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.0005,300,0.5,Adam,"[0.049, 0.0026]","[0.044, 0.0021]","[0.0403, 0.0018]","[0.0563, 0.0035]","[0.0291, 0.0011]","[0.1254, 0.0044]","[0.0379, 0.0017]","[0.0319, 0.0013]","[0.028, 0.0011]","[0.049, 0.0026]","[0.0178, 0.0006]","[0.0508, 0.0033]","[0.1116, 0.0055]","[0.1386, 0.0061]","[0.1602, 0.0065]","[0.073, 0.0045]","[0.2472, 0.0077]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,0.1,1.0,,0.001,300,0.5,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0001,300,0.5,Adam,"[0.0433, 0.0024]","[0.0396, 0.002]","[0.0368, 0.0018]","[0.0487, 0.0033]","[0.0277, 0.0011]","[0.1163, 0.0041]","[0.035, 0.0017]","[0.0304, 0.0013]","[0.0272, 0.0011]","[0.0432, 0.0025]","[0.0182, 0.0007]","[0.0437, 0.003]","[0.0965, 0.005]","[0.1249, 0.0056]","[0.1481, 0.0061]","[0.0607, 0.004]","[0.2397, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.0005,300,0.5,Adam,"[0.0455, 0.0025]","[0.041, 0.002]","[0.0376, 0.0018]","[0.0521, 0.0034]","[0.0272, 0.0011]","[0.1158, 0.0042]","[0.0353, 0.0016]","[0.0297, 0.0013]","[0.0259, 0.0011]","[0.0456, 0.0025]","[0.0168, 0.0006]","[0.0467, 0.0032]","[0.1013, 0.0052]","[0.1252, 0.0057]","[0.1448, 0.0061]","[0.0677, 0.0043]","[0.2282, 0.0074]"
E-CDE-VAE,200,0.0001,0.0001,0.0001,1.0,1.0,,0.001,300,0.5,Adam,"[0.0364, 0.0022]","[0.0329, 0.0019]","[0.0303, 0.0016]","[0.0418, 0.0031]","[0.0221, 0.001]","[0.0935, 0.0039]","[0.0284, 0.0015]","[0.0244, 0.0012]","[0.0213, 0.001]","[0.0356, 0.0022]","[0.0138, 0.0005]","[0.0364, 0.0028]","[0.0812, 0.0047]","[0.1021, 0.0053]","[0.117, 0.0056]","[0.0515, 0.0037]","[0.1856, 0.0068]"
E-CDE-VAE,200,0.0001,0.0001,0.001,0.0001,1.0,,0.0001,300,0.5,Adam,"[0.0585, 0.0028]","[0.0528, 0.0023]","[0.0487, 0.002]","[0.0666, 0.0038]","[0.0356, 0.0013]","[0.149, 0.0046]","[0.0459, 0.0019]","[0.0391, 0.0015]","[0.0345, 0.0013]","[0.0584, 0.0029]","[0.0224, 0.0008]","[0.0584, 0.0035]","[0.1298, 0.0058]","[0.1634, 0.0064]","[0.1901, 0.0068]","[0.0847, 0.0048]","[0.2964, 0.0079]"
