model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.0001,0.0001,0.001,0.01,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.0001,600,0.4,Adam,"[0.0619, 0.0029]","[0.0553, 0.0024]","[0.0505, 0.0021]","[0.0717, 0.0039]","[0.0361, 0.0013]","[0.1546, 0.0048]","[0.0471, 0.0019]","[0.0391, 0.0015]","[0.0344, 0.0012]","[0.0614, 0.0029]","[0.0215, 0.0007]","[0.0638, 0.0037]","[0.1387, 0.0061]","[0.17, 0.0066]","[0.197, 0.007]","[0.093, 0.0051]","[0.3001, 0.0081]"
S-E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.0005,600,0.4,Adam,"[0.0583, 0.0028]","[0.0519, 0.0023]","[0.0474, 0.002]","[0.0685, 0.0039]","[0.0338, 0.0012]","[0.1467, 0.0048]","[0.0435, 0.0018]","[0.0366, 0.0014]","[0.0321, 0.0012]","[0.0576, 0.0028]","[0.02, 0.0006]","[0.0612, 0.0037]","[0.1293, 0.0059]","[0.1615, 0.0065]","[0.1865, 0.0069]","[0.088, 0.0049]","[0.2829, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.001,0.1,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.001,1.0,1.0,,0.0001,600,0.4,Adam,"[0.0609, 0.0029]","[0.0545, 0.0024]","[0.0498, 0.0021]","[0.0708, 0.0039]","[0.0356, 0.0013]","[0.1528, 0.0048]","[0.0462, 0.0019]","[0.0388, 0.0015]","[0.0338, 0.0012]","[0.061, 0.0029]","[0.0214, 0.0007]","[0.063, 0.0037]","[0.1364, 0.0061]","[0.1696, 0.0067]","[0.1936, 0.007]","[0.0926, 0.0051]","[0.2952, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.001,1.0,1.0,,0.0005,600,0.4,Adam,"[0.0571, 0.0028]","[0.0512, 0.0023]","[0.0469, 0.002]","[0.0665, 0.0038]","[0.0336, 0.0012]","[0.1457, 0.0047]","[0.0434, 0.0018]","[0.0369, 0.0014]","[0.0322, 0.0012]","[0.056, 0.0028]","[0.02, 0.0006]","[0.0598, 0.0036]","[0.1298, 0.006]","[0.1618, 0.0066]","[0.1869, 0.0069]","[0.0856, 0.0049]","[0.2838, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.001,1.0,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,600,0.4,Adam,"[0.0609, 0.0029]","[0.0545, 0.0024]","[0.0498, 0.002]","[0.071, 0.0039]","[0.0356, 0.0012]","[0.1524, 0.0048]","[0.046, 0.0019]","[0.0389, 0.0015]","[0.0339, 0.0012]","[0.0605, 0.0029]","[0.021, 0.0007]","[0.0631, 0.0037]","[0.1355, 0.006]","[0.1703, 0.0067]","[0.1951, 0.007]","[0.0927, 0.0051]","[0.2932, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,600,0.4,Adam,"[0.0567, 0.0028]","[0.0508, 0.0023]","[0.0465, 0.002]","[0.0659, 0.0038]","[0.0332, 0.0012]","[0.1442, 0.0047]","[0.0432, 0.0018]","[0.0364, 0.0014]","[0.0319, 0.0012]","[0.0561, 0.0028]","[0.0198, 0.0006]","[0.0589, 0.0036]","[0.1287, 0.0059]","[0.1605, 0.0065]","[0.1851, 0.0069]","[0.0866, 0.0049]","[0.28, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.0001,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.001,1.0,,0.0001,600,0.4,Adam,"[0.0606, 0.0029]","[0.0541, 0.0024]","[0.0495, 0.002]","[0.0702, 0.0039]","[0.0354, 0.0012]","[0.1518, 0.0048]","[0.0461, 0.0019]","[0.0385, 0.0015]","[0.0339, 0.0012]","[0.0598, 0.0029]","[0.0211, 0.0007]","[0.0619, 0.0037]","[0.1358, 0.006]","[0.1675, 0.0066]","[0.1937, 0.0069]","[0.0902, 0.005]","[0.294, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.001,1.0,,0.0005,600,0.4,Adam,"[0.0576, 0.0028]","[0.0515, 0.0023]","[0.0471, 0.002]","[0.0669, 0.0038]","[0.0335, 0.0012]","[0.1453, 0.0048]","[0.044, 0.0018]","[0.0366, 0.0014]","[0.0323, 0.0012]","[0.0566, 0.0028]","[0.0198, 0.0006]","[0.0615, 0.0037]","[0.1296, 0.0059]","[0.1604, 0.0065]","[0.1868, 0.0069]","[0.0873, 0.0049]","[0.2799, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.001,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.0001,600,0.4,Adam,"[0.0614, 0.0029]","[0.0548, 0.0024]","[0.0501, 0.0021]","[0.0715, 0.0039]","[0.0357, 0.0013]","[0.153, 0.0048]","[0.0463, 0.0019]","[0.0388, 0.0015]","[0.0341, 0.0012]","[0.0612, 0.0029]","[0.0213, 0.0007]","[0.0642, 0.0037]","[0.1361, 0.006]","[0.1689, 0.0066]","[0.1954, 0.007]","[0.0929, 0.005]","[0.2943, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.0005,600,0.4,Adam,"[0.0585, 0.0028]","[0.0521, 0.0023]","[0.0476, 0.002]","[0.0683, 0.0038]","[0.0339, 0.0012]","[0.1461, 0.0048]","[0.0437, 0.0018]","[0.0369, 0.0014]","[0.0325, 0.0012]","[0.0586, 0.0029]","[0.02, 0.0006]","[0.0608, 0.0036]","[0.1305, 0.006]","[0.1616, 0.0065]","[0.1868, 0.0069]","[0.089, 0.0049]","[0.2818, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.01,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.1,1.0,,0.0001,600,0.4,Adam,"[0.0617, 0.0029]","[0.0551, 0.0024]","[0.0503, 0.0021]","[0.0721, 0.0039]","[0.0358, 0.0013]","[0.1537, 0.0048]","[0.0469, 0.0019]","[0.0388, 0.0015]","[0.034, 0.0012]","[0.0612, 0.0029]","[0.0212, 0.0007]","[0.0645, 0.0037]","[0.1376, 0.0061]","[0.169, 0.0066]","[0.1947, 0.007]","[0.093, 0.0051]","[0.2962, 0.0081]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.1,1.0,,0.0005,600,0.4,Adam,"[0.0577, 0.0028]","[0.0516, 0.0023]","[0.0471, 0.002]","[0.0671, 0.0038]","[0.0335, 0.0012]","[0.145, 0.0047]","[0.0437, 0.0018]","[0.0367, 0.0014]","[0.032, 0.0011]","[0.057, 0.0028]","[0.0198, 0.0006]","[0.0599, 0.0036]","[0.1312, 0.006]","[0.1622, 0.0065]","[0.1863, 0.0069]","[0.0876, 0.0049]","[0.2803, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,0.1,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,1.0,1.0,,0.0001,600,0.4,Adam,"[0.0625, 0.0029]","[0.0557, 0.0024]","[0.0508, 0.0021]","[0.0731, 0.004]","[0.036, 0.0013]","[0.1545, 0.0049]","[0.0471, 0.0019]","[0.0391, 0.0015]","[0.0343, 0.0012]","[0.0613, 0.0029]","[0.0213, 0.0007]","[0.0653, 0.0038]","[0.1376, 0.006]","[0.1697, 0.0066]","[0.1966, 0.007]","[0.0921, 0.005]","[0.2965, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,1.0,1.0,,0.0005,600,0.4,Adam,"[0.0586, 0.0028]","[0.0522, 0.0023]","[0.0477, 0.002]","[0.0686, 0.0039]","[0.0339, 0.0012]","[0.147, 0.0048]","[0.0441, 0.0018]","[0.037, 0.0014]","[0.0322, 0.0012]","[0.0576, 0.0028]","[0.0201, 0.0006]","[0.0618, 0.0037]","[0.1325, 0.0059]","[0.1624, 0.0065]","[0.186, 0.0069]","[0.0891, 0.0049]","[0.2821, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.01,1.0,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.1,0.0001,1.0,,0.0001,600,0.4,Adam,"[0.0605, 0.0029]","[0.0542, 0.0024]","[0.0496, 0.002]","[0.0702, 0.0039]","[0.0355, 0.0012]","[0.1525, 0.0048]","[0.0463, 0.0019]","[0.0389, 0.0015]","[0.034, 0.0012]","[0.0601, 0.0029]","[0.0213, 0.0007]","[0.0637, 0.0037]","[0.1359, 0.006]","[0.1687, 0.0066]","[0.1948, 0.007]","[0.091, 0.005]","[0.2959, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.1,0.0001,1.0,,0.0005,600,0.4,Adam,"[0.0588, 0.0028]","[0.0522, 0.0023]","[0.0476, 0.002]","[0.0691, 0.0039]","[0.0336, 0.0012]","[0.1448, 0.0047]","[0.0437, 0.0018]","[0.0363, 0.0014]","[0.032, 0.0012]","[0.0582, 0.0029]","[0.0197, 0.0006]","[0.06, 0.0036]","[0.1288, 0.0059]","[0.1585, 0.0064]","[0.1853, 0.0069]","[0.0875, 0.0049]","[0.278, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.0001,0.1,0.0001,1.0,,0.001,600,0.4,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,200,0.0001,0.0001,0.1,0.001,1.0,,0.0001,600,0.4,Adam,"[0.0609, 0.0028]","[0.0546, 0.0023]","[0.05, 0.002]","[0.0702, 0.0038]","[0.0358, 0.0012]","[0.1535, 0.0048]","[0.0469, 0.0019]","[0.0395, 0.0015]","[0.0345, 0.0012]","[0.0607, 0.0029]","[0.0214, 0.0007]","[0.0641, 0.0037]","[0.1383, 0.006]","[0.1714, 0.0067]","[0.1976, 0.007]","[0.0924, 0.005]","[0.2977, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,0.1,0.001,1.0,,0.0005,600,0.4,Adam,"[0.058, 0.0028]","[0.0519, 0.0023]","[0.0475, 0.002]","[0.0674, 0.0038]","[0.0338, 0.0012]","[0.1454, 0.0047]","[0.0441, 0.0018]","[0.0373, 0.0014]","[0.0324, 0.0012]","[0.0569, 0.0028]","[0.0199, 0.0006]","[0.0611, 0.0036]","[0.1298, 0.0059]","[0.1623, 0.0065]","[0.1865, 0.0069]","[0.0863, 0.0049]","[0.2808, 0.008]"
