model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0001,500,0,0.3,Adam,"[0.0505, 0.0027]","[0.0456, 0.0022]","[0.0421, 0.0019]","[0.0583, 0.0036]","[0.0313, 0.0012]","[0.1309, 0.0044]","[0.0395, 0.0018]","[0.034, 0.0014]","[0.0301, 0.0012]","[0.0494, 0.0027]","[0.0202, 0.0007]","[0.0509, 0.0033]","[0.1106, 0.0054]","[0.1398, 0.006]","[0.1627, 0.0064]","[0.0704, 0.0043]","[0.263, 0.0077]"
S-E-CDE-VAE,200,0.001,0.0001,1.0,1.0,1.0,,0.0005,500,0,0.3,Adam,"[0.0405, 0.0024]","[0.0368, 0.002]","[0.0343, 0.0017]","[0.0463, 0.0032]","[0.026, 0.0011]","[0.1087, 0.004]","[0.032, 0.0016]","[0.0283, 0.0013]","[0.0256, 0.0011]","[0.0401, 0.0024]","[0.0172, 0.0007]","[0.0407, 0.0029]","[0.0873, 0.0048]","[0.1154, 0.0055]","[0.1371, 0.006]","[0.0556, 0.0039]","[0.2254, 0.0073]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0001,500,0,0.3,Adam,"[0.0498, 0.0026]","[0.0452, 0.0022]","[0.0418, 0.0019]","[0.0568, 0.0036]","[0.0311, 0.0012]","[0.1298, 0.0043]","[0.0395, 0.0018]","[0.0339, 0.0014]","[0.0303, 0.0012]","[0.0493, 0.0027]","[0.0202, 0.0007]","[0.0484, 0.0032]","[0.1098, 0.0054]","[0.1402, 0.006]","[0.164, 0.0064]","[0.0691, 0.0043]","[0.2631, 0.0077]"
S-E-CDE-VAE,200,0.001,0.001,1.0,1.0,1.0,,0.0005,500,0,0.3,Adam,"[0.0407, 0.0024]","[0.0373, 0.002]","[0.0347, 0.0017]","[0.046, 0.0032]","[0.0262, 0.0011]","[0.1096, 0.004]","[0.0331, 0.0016]","[0.0289, 0.0013]","[0.0256, 0.0011]","[0.0407, 0.0024]","[0.0174, 0.0007]","[0.0409, 0.0029]","[0.0905, 0.0049]","[0.119, 0.0056]","[0.1378, 0.0059]","[0.0571, 0.004]","[0.2269, 0.0073]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0001,500,0,0.3,Adam,"[0.0497, 0.0026]","[0.0452, 0.0022]","[0.0419, 0.0019]","[0.0562, 0.0035]","[0.0312, 0.0012]","[0.1295, 0.0043]","[0.0398, 0.0018]","[0.0342, 0.0014]","[0.0303, 0.0012]","[0.0496, 0.0027]","[0.0201, 0.0007]","[0.0504, 0.0032]","[0.1114, 0.0054]","[0.1401, 0.006]","[0.1641, 0.0064]","[0.0706, 0.0044]","[0.2614, 0.0077]"
S-E-CDE-VAE,200,0.001,0.01,1.0,1.0,1.0,,0.0005,500,0,0.3,Adam,"[0.0409, 0.0024]","[0.0373, 0.002]","[0.0347, 0.0017]","[0.0468, 0.0032]","[0.0263, 0.0011]","[0.1102, 0.004]","[0.0326, 0.0016]","[0.0287, 0.0013]","[0.0258, 0.0011]","[0.0402, 0.0024]","[0.0174, 0.0007]","[0.0426, 0.003]","[0.0892, 0.0049]","[0.1159, 0.0055]","[0.1387, 0.0059]","[0.057, 0.0039]","[0.227, 0.0073]"
