model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0001,600,0,0.3,Adam,"[0.0605, 0.0029]","[0.0542, 0.0024]","[0.0495, 0.002]","[0.0704, 0.0039]","[0.0353, 0.0012]","[0.1517, 0.0048]","[0.0455, 0.0019]","[0.0389, 0.0015]","[0.0338, 0.0012]","[0.06, 0.0029]","[0.0211, 0.0007]","[0.0639, 0.0037]","[0.1348, 0.006]","[0.1692, 0.0066]","[0.1945, 0.007]","[0.091, 0.005]","[0.2934, 0.008]"
S-E-CDE-VAE,200,0.0001,0.0001,1.0,1.0,1.0,,0.0005,600,0,0.3,Adam,"[0.0587, 0.0028]","[0.0522, 0.0023]","[0.0477, 0.002]","[0.0691, 0.0038]","[0.0339, 0.0012]","[0.1464, 0.0048]","[0.0436, 0.0018]","[0.0371, 0.0014]","[0.0324, 0.0012]","[0.0583, 0.0029]","[0.0199, 0.0006]","[0.0628, 0.0037]","[0.1296, 0.0059]","[0.1624, 0.0065]","[0.1867, 0.0069]","[0.0889, 0.0049]","[0.281, 0.008]"
S-E-CDE-VAE,200,0.0001,0.001,1.0,1.0,1.0,,0.0001,600,0,0.3,Adam,"[0.0616, 0.0029]","[0.0549, 0.0024]","[0.05, 0.002]","[0.0715, 0.0039]","[0.0355, 0.0012]","[0.1519, 0.0048]","[0.0469, 0.0019]","[0.0386, 0.0015]","[0.0336, 0.0012]","[0.0618, 0.0029]","[0.0209, 0.0007]","[0.064, 0.0037]","[0.1374, 0.006]","[0.168, 0.0066]","[0.1934, 0.007]","[0.0932, 0.005]","[0.2913, 0.008]"
S-E-CDE-VAE,200,0.0001,0.001,1.0,1.0,1.0,,0.0005,600,0,0.3,Adam,"[0.0581, 0.0028]","[0.0519, 0.0023]","[0.0475, 0.002]","[0.0674, 0.0038]","[0.0337, 0.0012]","[0.1454, 0.0048]","[0.0442, 0.0018]","[0.0371, 0.0014]","[0.0322, 0.0012]","[0.0576, 0.0028]","[0.0197, 0.0006]","[0.0588, 0.0036]","[0.1322, 0.0059]","[0.1639, 0.0065]","[0.1881, 0.0069]","[0.0891, 0.005]","[0.2778, 0.0079]"
S-E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0001,600,0,0.3,Adam,"[0.0612, 0.0029]","[0.0546, 0.0024]","[0.0498, 0.002]","[0.0719, 0.0039]","[0.0354, 0.0012]","[0.1526, 0.0048]","[0.0459, 0.0019]","[0.0385, 0.0015]","[0.0337, 0.0012]","[0.0608, 0.0029]","[0.0209, 0.0007]","[0.065, 0.0038]","[0.1369, 0.0061]","[0.1691, 0.0066]","[0.194, 0.007]","[0.093, 0.005]","[0.2915, 0.008]"
S-E-CDE-VAE,200,0.0001,0.01,1.0,1.0,1.0,,0.0005,600,0,0.3,Adam,"[0.058, 0.0028]","[0.0517, 0.0023]","[0.0472, 0.002]","[0.0681, 0.0038]","[0.0336, 0.0012]","[0.1454, 0.0048]","[0.0435, 0.0018]","[0.0367, 0.0014]","[0.0323, 0.0012]","[0.0575, 0.0029]","[0.0199, 0.0006]","[0.062, 0.0037]","[0.1291, 0.0059]","[0.1609, 0.0065]","[0.187, 0.0069]","[0.0885, 0.005]","[0.2799, 0.0079]"
