model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.054, 0.0028]","[0.0485, 0.0023]","[0.0445, 0.002]","[0.0625, 0.0037]","[0.0322, 0.0012]","[0.1363, 0.0045]","[0.0416, 0.0018]","[0.0348, 0.0014]","[0.0309, 0.0012]","[0.0535, 0.0028]","[0.0199, 0.0007]","[0.0546, 0.0034]","[0.119, 0.0057]","[0.1469, 0.0062]","[0.1727, 0.0066]","[0.0773, 0.0046]","[0.2693, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.0001,1.0,,0.001,300,0.3,Adam,"[0.0485, 0.0026]","[0.0438, 0.0021]","[0.0405, 0.0019]","[0.0552, 0.0035]","[0.0298, 0.0012]","[0.1249, 0.0043]","[0.0384, 0.0018]","[0.0324, 0.0014]","[0.029, 0.0012]","[0.0492, 0.0027]","[0.0188, 0.0007]","[0.0482, 0.0032]","[0.1082, 0.0054]","[0.1358, 0.006]","[0.1608, 0.0064]","[0.0704, 0.0043]","[0.2515, 0.0077]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0001,300,0.3,Adam,"[0.0554, 0.0028]","[0.05, 0.0023]","[0.0461, 0.002]","[0.0634, 0.0037]","[0.0338, 0.0013]","[0.1423, 0.0046]","[0.0433, 0.0019]","[0.0368, 0.0015]","[0.0327, 0.0012]","[0.0546, 0.0028]","[0.0213, 0.0007]","[0.056, 0.0034]","[0.1217, 0.0057]","[0.1534, 0.0063]","[0.1791, 0.0067]","[0.0787, 0.0046]","[0.284, 0.008]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.0005,300,0.3,Adam,"[0.0543, 0.0028]","[0.0488, 0.0023]","[0.0447, 0.002]","[0.0623, 0.0037]","[0.0324, 0.0012]","[0.1361, 0.0045]","[0.0419, 0.0018]","[0.0353, 0.0014]","[0.0309, 0.0012]","[0.0541, 0.0028]","[0.0199, 0.0007]","[0.0553, 0.0034]","[0.1198, 0.0057]","[0.1484, 0.0062]","[0.1715, 0.0066]","[0.0775, 0.0045]","[0.2683, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.001,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0001,300,0.3,Adam,"[0.0551, 0.0027]","[0.0499, 0.0023]","[0.046, 0.002]","[0.0625, 0.0037]","[0.0339, 0.0013]","[0.1415, 0.0045]","[0.0438, 0.0019]","[0.0371, 0.0015]","[0.0328, 0.0013]","[0.0556, 0.0028]","[0.0214, 0.0007]","[0.056, 0.0034]","[0.1225, 0.0057]","[0.1537, 0.0063]","[0.1794, 0.0067]","[0.0797, 0.0046]","[0.2843, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.0005,300,0.3,Adam,"[0.0532, 0.0027]","[0.0479, 0.0023]","[0.044, 0.002]","[0.0613, 0.0037]","[0.0321, 0.0012]","[0.1348, 0.0045]","[0.041, 0.0018]","[0.0352, 0.0014]","[0.0308, 0.0012]","[0.0529, 0.0028]","[0.0199, 0.0007]","[0.0534, 0.0034]","[0.1176, 0.0056]","[0.1477, 0.0063]","[0.1702, 0.0066]","[0.0771, 0.0046]","[0.2664, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.01,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0001,300,0.3,Adam,"[0.0556, 0.0027]","[0.0503, 0.0023]","[0.0463, 0.002]","[0.0635, 0.0037]","[0.034, 0.0013]","[0.1428, 0.0045]","[0.0437, 0.0019]","[0.0371, 0.0015]","[0.0328, 0.0012]","[0.0554, 0.0028]","[0.0215, 0.0007]","[0.057, 0.0034]","[0.1233, 0.0057]","[0.1561, 0.0064]","[0.1813, 0.0067]","[0.0799, 0.0046]","[0.2856, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.0005,300,0.3,Adam,"[0.0543, 0.0027]","[0.0488, 0.0023]","[0.0447, 0.002]","[0.0627, 0.0037]","[0.0324, 0.0012]","[0.1367, 0.0046]","[0.0422, 0.0018]","[0.0352, 0.0014]","[0.0312, 0.0012]","[0.0535, 0.0028]","[0.0199, 0.0007]","[0.0547, 0.0034]","[0.1202, 0.0057]","[0.1479, 0.0062]","[0.1721, 0.0066]","[0.0773, 0.0046]","[0.2691, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,0.1,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0001,300,0.3,Adam,"[0.0547, 0.0027]","[0.0496, 0.0023]","[0.0458, 0.002]","[0.0625, 0.0037]","[0.0338, 0.0013]","[0.1421, 0.0045]","[0.0431, 0.0019]","[0.037, 0.0015]","[0.0328, 0.0013]","[0.0549, 0.0028]","[0.0216, 0.0007]","[0.0562, 0.0034]","[0.1219, 0.0057]","[0.1536, 0.0063]","[0.1804, 0.0067]","[0.0804, 0.0047]","[0.2858, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.0005,300,0.3,Adam,"[0.0541, 0.0027]","[0.0486, 0.0022]","[0.0445, 0.002]","[0.0624, 0.0037]","[0.0323, 0.0012]","[0.1369, 0.0045]","[0.0415, 0.0018]","[0.0351, 0.0014]","[0.0308, 0.0012]","[0.053, 0.0028]","[0.0199, 0.0007]","[0.0549, 0.0034]","[0.1179, 0.0056]","[0.1475, 0.0062]","[0.1705, 0.0066]","[0.0773, 0.0046]","[0.2695, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.001,1.0,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.0549, 0.0027]","[0.0497, 0.0023]","[0.0459, 0.002]","[0.0624, 0.0037]","[0.0338, 0.0013]","[0.1413, 0.0045]","[0.0438, 0.0019]","[0.0372, 0.0015]","[0.0326, 0.0012]","[0.0543, 0.0028]","[0.0214, 0.0007]","[0.0551, 0.0034]","[0.1234, 0.0057]","[0.1545, 0.0063]","[0.1797, 0.0067]","[0.0787, 0.0046]","[0.2833, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.0543, 0.0028]","[0.0486, 0.0023]","[0.0445, 0.002]","[0.0633, 0.0037]","[0.0323, 0.0012]","[0.1372, 0.0046]","[0.0412, 0.0018]","[0.0348, 0.0014]","[0.0309, 0.0012]","[0.0534, 0.0028]","[0.0199, 0.0007]","[0.0545, 0.0034]","[0.1191, 0.0057]","[0.1474, 0.0062]","[0.1728, 0.0067]","[0.0789, 0.0047]","[0.2689, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.0001,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0001,300,0.3,Adam,"[0.0556, 0.0028]","[0.0501, 0.0023]","[0.0461, 0.002]","[0.0635, 0.0037]","[0.034, 0.0013]","[0.1421, 0.0045]","[0.0437, 0.0019]","[0.0367, 0.0014]","[0.0327, 0.0012]","[0.0552, 0.0028]","[0.0215, 0.0007]","[0.0574, 0.0035]","[0.1235, 0.0057]","[0.153, 0.0063]","[0.1795, 0.0067]","[0.0791, 0.0046]","[0.2844, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.0005,300,0.3,Adam,"[0.0542, 0.0027]","[0.0485, 0.0023]","[0.0445, 0.002]","[0.0628, 0.0037]","[0.0323, 0.0012]","[0.1365, 0.0045]","[0.0414, 0.0018]","[0.0347, 0.0014]","[0.0308, 0.0012]","[0.0541, 0.0028]","[0.02, 0.0007]","[0.054, 0.0034]","[0.1168, 0.0055]","[0.1447, 0.0061]","[0.1706, 0.0066]","[0.0773, 0.0046]","[0.2699, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.001,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0001,300,0.3,Adam,"[0.0551, 0.0027]","[0.0499, 0.0023]","[0.046, 0.002]","[0.0626, 0.0037]","[0.0338, 0.0013]","[0.1415, 0.0045]","[0.0436, 0.0019]","[0.0371, 0.0015]","[0.0327, 0.0013]","[0.0547, 0.0028]","[0.0214, 0.0007]","[0.0557, 0.0034]","[0.1211, 0.0056]","[0.1527, 0.0062]","[0.1789, 0.0067]","[0.0779, 0.0046]","[0.2837, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.0005,300,0.3,Adam,"[0.0536, 0.0027]","[0.0483, 0.0023]","[0.0445, 0.002]","[0.0618, 0.0037]","[0.0324, 0.0012]","[0.1356, 0.0045]","[0.0417, 0.0018]","[0.0355, 0.0014]","[0.0312, 0.0012]","[0.0527, 0.0028]","[0.0199, 0.0007]","[0.0544, 0.0034]","[0.1177, 0.0056]","[0.1473, 0.0062]","[0.1718, 0.0066]","[0.0763, 0.0045]","[0.2671, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.01,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0001,300,0.3,Adam,"[0.055, 0.0027]","[0.0498, 0.0023]","[0.0459, 0.002]","[0.0625, 0.0037]","[0.0338, 0.0013]","[0.1416, 0.0045]","[0.0436, 0.0019]","[0.0368, 0.0015]","[0.0325, 0.0012]","[0.055, 0.0028]","[0.0215, 0.0007]","[0.0566, 0.0034]","[0.1221, 0.0057]","[0.1528, 0.0063]","[0.1778, 0.0067]","[0.0792, 0.0046]","[0.2847, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.0005,300,0.3,Adam,"[0.0538, 0.0027]","[0.0483, 0.0023]","[0.0443, 0.002]","[0.0619, 0.0037]","[0.0322, 0.0012]","[0.1361, 0.0045]","[0.0416, 0.0018]","[0.035, 0.0014]","[0.0307, 0.0012]","[0.0526, 0.0027]","[0.0198, 0.0007]","[0.0552, 0.0034]","[0.1177, 0.0056]","[0.1475, 0.0062]","[0.1711, 0.0066]","[0.0769, 0.0045]","[0.2678, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,0.1,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0001,300,0.3,Adam,"[0.0551, 0.0027]","[0.0499, 0.0023]","[0.0461, 0.002]","[0.0625, 0.0037]","[0.034, 0.0013]","[0.1419, 0.0045]","[0.0439, 0.0019]","[0.0373, 0.0015]","[0.0329, 0.0013]","[0.0547, 0.0028]","[0.0216, 0.0007]","[0.0552, 0.0034]","[0.1222, 0.0057]","[0.1546, 0.0063]","[0.18, 0.0067]","[0.0791, 0.0046]","[0.286, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.0005,300,0.3,Adam,"[0.0536, 0.0027]","[0.0483, 0.0022]","[0.0444, 0.0019]","[0.0615, 0.0037]","[0.0323, 0.0012]","[0.1358, 0.0045]","[0.0415, 0.0018]","[0.0355, 0.0014]","[0.0312, 0.0012]","[0.053, 0.0027]","[0.0199, 0.0007]","[0.0543, 0.0034]","[0.1173, 0.0056]","[0.1489, 0.0062]","[0.173, 0.0066]","[0.0765, 0.0045]","[0.2677, 0.0078]"
S-E-CDE-VAE,100,0.0001,0.0001,0.01,1.0,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0001,300,0.3,Adam,"[0.0547, 0.0027]","[0.0495, 0.0022]","[0.0456, 0.002]","[0.0624, 0.0036]","[0.0337, 0.0013]","[0.1415, 0.0045]","[0.0429, 0.0018]","[0.0368, 0.0014]","[0.0326, 0.0012]","[0.0549, 0.0028]","[0.0215, 0.0007]","[0.0562, 0.0034]","[0.1212, 0.0056]","[0.1542, 0.0063]","[0.1793, 0.0067]","[0.0795, 0.0046]","[0.284, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.0005,300,0.3,Adam,"[0.0536, 0.0027]","[0.0483, 0.0023]","[0.0444, 0.002]","[0.0613, 0.0037]","[0.0323, 0.0012]","[0.1361, 0.0045]","[0.042, 0.0018]","[0.0354, 0.0014]","[0.0309, 0.0012]","[0.0533, 0.0028]","[0.02, 0.0007]","[0.0548, 0.0034]","[0.1202, 0.0057]","[0.1484, 0.0062]","[0.1721, 0.0066]","[0.0772, 0.0046]","[0.27, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.0001,1.0,,0.001,300,0.3,Adam,"[0.001, 0.0003]","[0.0009, 0.0003]","[0.0009, 0.0002]","[0.0011, 0.0005]","[0.0008, 0.0002]","[0.0035, 0.0006]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.0008, 0.0002]","[0.001, 0.0003]","[0.0007, 0.0001]","[0.0009, 0.0004]","[0.0016, 0.0006]","[0.0027, 0.0008]","[0.0035, 0.0009]","[0.0011, 0.0005]","[0.009, 0.0015]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0001,300,0.3,Adam,"[0.0556, 0.0028]","[0.0501, 0.0023]","[0.0462, 0.002]","[0.0641, 0.0037]","[0.034, 0.0013]","[0.1429, 0.0045]","[0.0432, 0.0019]","[0.0366, 0.0015]","[0.0327, 0.0012]","[0.0554, 0.0028]","[0.0217, 0.0007]","[0.0558, 0.0034]","[0.1214, 0.0057]","[0.1522, 0.0063]","[0.1785, 0.0067]","[0.08, 0.0046]","[0.2862, 0.0079]"
S-E-CDE-VAE,100,0.0001,0.0001,0.1,0.001,1.0,,0.0005,300,0.3,Adam,"[0.054, 0.0027]","[0.0486, 0.0022]","[0.0446, 0.002]","[0.0618, 0.0037]","[0.0324, 0.0012]","[0.1363, 0.0045]","[0.0417, 0.0018]","[0.0353, 0.0014]","[0.0311, 0.0012]","[0.0546, 0.0028]","[0.0199, 0.0007]","[0.0543, 0.0034]","[0.1192, 0.0056]","[0.15, 0.0063]","[0.1744, 0.0067]","[0.0798, 0.0046]","[0.2696, 0.0079]"
