model,rank,beta,lambda_l2,lambda_keyphrase,lambda_latent,lambda_rating,topK,learning_rate,epoch_rating,epoch_explanation,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0001,300,0,0.3,Adam,"[0.0625, 0.0029]","[0.0558, 0.0024]","[0.051, 0.0021]","[0.0724, 0.004]","[0.0366, 0.0013]","[0.1561, 0.0048]","[0.0478, 0.0019]","[0.0399, 0.0015]","[0.035, 0.0013]","[0.0624, 0.003]","[0.0222, 0.0007]","[0.0636, 0.0037]","[0.1386, 0.0061]","[0.1704, 0.0066]","[0.1969, 0.007]","[0.0936, 0.005]","[0.3036, 0.0081]"
S-E-CDE-VAE,200,0,0.0001,1.0,1.0,1.0,,0.0005,300,0,0.3,Adam,"[0.0581, 0.0028]","[0.0517, 0.0023]","[0.0471, 0.002]","[0.0678, 0.0038]","[0.0335, 0.0012]","[0.1454, 0.0048]","[0.0436, 0.0018]","[0.0362, 0.0014]","[0.0316, 0.0012]","[0.058, 0.0028]","[0.0198, 0.0006]","[0.061, 0.0037]","[0.1305, 0.0059]","[0.1596, 0.0065]","[0.1837, 0.0069]","[0.0887, 0.0049]","[0.2796, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0001,300,0,0.3,Adam,"[0.0607, 0.0029]","[0.0546, 0.0024]","[0.0501, 0.0021]","[0.0697, 0.0039]","[0.0361, 0.0013]","[0.1526, 0.0047]","[0.047, 0.0019]","[0.0398, 0.0015]","[0.0349, 0.0013]","[0.0599, 0.0029]","[0.0218, 0.0007]","[0.0622, 0.0036]","[0.1361, 0.006]","[0.1691, 0.0066]","[0.1955, 0.007]","[0.0882, 0.0049]","[0.2973, 0.008]"
S-E-CDE-VAE,200,0,0.001,1.0,1.0,1.0,,0.0005,300,0,0.3,Adam,"[0.0578, 0.0028]","[0.0518, 0.0023]","[0.0473, 0.002]","[0.0665, 0.0038]","[0.0337, 0.0012]","[0.1456, 0.0047]","[0.0444, 0.0018]","[0.0371, 0.0014]","[0.0322, 0.0012]","[0.0573, 0.0028]","[0.0199, 0.0006]","[0.061, 0.0036]","[0.1323, 0.006]","[0.1631, 0.0065]","[0.1871, 0.0069]","[0.0881, 0.005]","[0.2811, 0.008]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0001,300,0,0.3,Adam,"[0.0619, 0.0029]","[0.0555, 0.0024]","[0.0508, 0.0021]","[0.0713, 0.0039]","[0.0364, 0.0013]","[0.1543, 0.0048]","[0.0477, 0.0019]","[0.0397, 0.0015]","[0.0348, 0.0013]","[0.0616, 0.003]","[0.022, 0.0007]","[0.0632, 0.0037]","[0.1387, 0.006]","[0.1689, 0.0066]","[0.1949, 0.007]","[0.0917, 0.005]","[0.2993, 0.0081]"
S-E-CDE-VAE,200,0,0.01,1.0,1.0,1.0,,0.0005,300,0,0.3,Adam,"[0.0578, 0.0028]","[0.0516, 0.0023]","[0.0471, 0.002]","[0.067, 0.0038]","[0.0336, 0.0012]","[0.1454, 0.0047]","[0.0441, 0.0018]","[0.0366, 0.0014]","[0.0319, 0.0012]","[0.0583, 0.0028]","[0.0198, 0.0006]","[0.0612, 0.0037]","[0.1301, 0.0059]","[0.1617, 0.0065]","[0.1866, 0.0069]","[0.0885, 0.0049]","[0.2817, 0.008]"
